"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.0021462558036579,-0.00571020721498508,0.00135199518899413,-0.00217406159795545,-0.0194076003375895,0.0531012305588321
"alpha",0.0692289691940233,0.000592114159760621,0.00765749098985631,0.0030097953741103,0.00240114146941224,-0.0153464466809254
"beta",0.000592114159760621,0.0729410406406534,-5.36632793044713e-05,-0.012749848641625,-0.026532433093432,-0.00360904355763148
"gamma",0.00765749098985631,-5.36632793044713e-05,0.0514183784904608,0.00906810564047535,-0.0138292863743759,0.00594305371401928
"delta",0.0030097953741103,-0.012749848641625,0.00906810564047535,0.0691986744272604,-0.106253196088479,-0.01857225770516
"lambda",0.00240114146941224,-0.026532433093432,-0.0138292863743759,-0.106253196088479,1.1896876267484,-0.0295112448188305
"luce",-0.0153464466809254,-0.00360904355763148,0.00594305371401928,-0.01857225770516,-0.0295112448188305,0.0685095956272883
"alpha",0.071453127183398,-0.00147955919209861,-0.0152161767588201,-0.00363290019412617,-0.0129056409760852,-0.00308503120050701
"beta",-0.00147955919209861,0.0746308521927231,0.015748706768058,-0.00720888787643212,-0.0345841590636975,-0.010668111263321
"gamma",-0.0152161767588201,0.015748706768058,0.0597367950113917,0.00258952875104333,0.0460571088429289,0.00118717250093523
"delta",-0.00363290019412617,-0.00720888787643212,0.00258952875104333,0.0409649904499553,-0.0412307004718572,-0.0105765494516413
"lambda",-0.0129056409760852,-0.0345841590636975,0.0460571088429289,-0.0412307004718572,1.12445974833828,-0.0462511191858097
"luce",-0.00308503120050701,-0.010668111263321,0.00118717250093523,-0.0105765494516413,-0.0462511191858097,0.066269705402774
"alpha",0.0663486905000273,0.000860364194860619,-0.0068122434315245,-0.00566061317572607,-0.00152828528953547,-0.0168347998074203
"beta",0.000860364194860619,0.078796196966765,0.00293187141766856,-0.0123805711465347,-0.00103431201646564,-8.26795210376062e-05
"gamma",-0.0068122434315245,0.00293187141766856,0.0541490196243402,0.0142514139810232,0.0138732461717805,-0.0011955043294026
"delta",-0.00566061317572607,-0.0123805711465347,0.0142514139810232,0.0440323762152763,-0.077670409742693,-0.0203086722832652
"lambda",-0.00152828528953547,-0.00103431201646564,0.0138732461717805,-0.077670409742693,1.34630079277642,0.00168012249687655
"luce",-0.0168347998074203,-8.26795210376062e-05,-0.0011955043294026,-0.0203086722832652,0.00168012249687655,0.0743239525569333
"alpha",0.0733188945973406,0.000176616398759351,-0.00881253902412535,-0.00174042721159415,0.00777267866220527,-0.00586247981547283
"beta",0.000176616398759351,0.0640712946157443,0.0132813727936512,-0.00417617359854915,-0.0343871528331963,-0.00723357862948724
"gamma",-0.00881253902412535,0.0132813727936512,0.0716524885088599,0.00148437632559723,0.0656004111534936,0.00669985252119377
"delta",-0.00174042721159415,-0.00417617359854915,0.00148437632559723,0.0366024172719541,-0.0212514550993455,-0.00397409201906274
"lambda",0.00777267866220527,-0.0343871528331963,0.0656004111534936,-0.0212514550993455,0.957369848848959,-0.033664661470686
"luce",-0.00586247981547283,-0.00723357862948724,0.00669985252119377,-0.00397409201906274,-0.033664661470686,0.0607027478285804
"alpha",0.0730215696986403,0.00219176708719736,9.55494239543609e-05,-0.00183605134595046,0.00831827047341843,-0.0180380537347588
"beta",0.00219176708719736,0.075563039662497,-0.000886826764503079,-0.0163184816734532,-0.00899469340466542,-0.000533203540764327
"gamma",9.55494239543609e-05,-0.000886826764503079,0.0634902434893013,0.0129214756195384,-0.00524086663429659,0.00393064714730586
"delta",-0.00183605134595046,-0.0163184816734532,0.0129214756195384,0.0530922440656105,-0.0936815863751129,-0.0150747811992815
"lambda",0.00831827047341843,-0.00899469340466542,-0.00524086663429659,-0.0936815863751129,1.30379890725539,0.000259715028229396
"luce",-0.0180380537347588,-0.000533203540764327,0.00393064714730586,-0.0150747811992815,0.000259715028229396,0.0586114029381223
"alpha",0.0457139010651642,-0.00152454756884606,0.00296416443712152,0.00138565570957054,-0.00885501332307776,-0.012681474930091
"beta",-0.00152454756884606,0.0743499908940391,-0.00165231018222324,-0.0094577475248433,0.0239147084439853,0.00402998837991458
"gamma",0.00296416443712152,-0.00165231018222324,0.0593446772760915,0.00364921821311176,-0.0118171166074427,0.00464285743028247
"delta",0.00138565570957054,-0.0094577475248433,0.00364921821311176,0.0226997601702941,-0.0567229259943082,-0.0078300204318348
"lambda",-0.00885501332307776,0.0239147084439853,-0.0118171166074427,-0.0567229259943082,1.39413468631329,0.0126574567919859
"luce",-0.012681474930091,0.00402998837991458,0.00464285743028247,-0.0078300204318348,0.0126574567919859,0.0469296125263049
"alpha",0.0595407277513255,-0.000130542226537697,0.00280357702836583,0.00358004996377713,-0.0127656700941527,-0.0143118387962088
"beta",-0.000130542226537697,0.077756280010619,-0.00298746992315137,-0.0165401356773382,0.0121846192701269,0.00550959752258539
"gamma",0.00280357702836583,-0.00298746992315137,0.0544026132240087,0.00952739550314752,0.00548391353839655,0.0073808066097019
"delta",0.00358004996377713,-0.0165401356773382,0.00952739550314752,0.0375351149811492,-0.0796131560344744,-0.0165700975639809
"lambda",-0.0127656700941527,0.0121846192701269,0.00548391353839655,-0.0796131560344744,1.40525568054935,0.0094311651296257
"luce",-0.0143118387962088,0.00550959752258539,0.0073808066097019,-0.0165700975639809,0.0094311651296257,0.0725474632855069
"alpha",0.0671899656177319,7.81709348168807e-05,0.000818319916374197,-0.000226549431863926,0.0078955006735181,-0.0211289518135762
"beta",7.81709348168807e-05,0.0801941185919645,0.000729751099080772,-0.00926575787911888,-0.00604025850386679,0.000684416900392501
"gamma",0.000818319916374197,0.000729751099080772,0.061929268366522,0.00789626767027482,0.00262450113864014,0.00558614929987883
"delta",-0.000226549431863926,-0.00926575787911888,0.00789626767027482,0.0311750506711451,-0.0688718295903931,-0.0148451667339743
"lambda",0.0078955006735181,-0.00604025850386679,0.00262450113864014,-0.0688718295903931,1.41030562410495,0.00304318407805999
"luce",-0.0211289518135762,0.000684416900392501,0.00558614929987883,-0.0148451667339743,0.00304318407805999,0.0751825254583132
"alpha",0.0717688044247731,0.0050295974551567,-0.002483982612868,7.80960759269288e-05,0.00561536855282283,-0.00543396976318265
"beta",0.0050295974551567,0.0722471895762646,0.011658205913831,-0.00163265123398929,-0.0660297004677819,-0.0150688129656502
"gamma",-0.002483982612868,0.011658205913831,0.0710012143608635,0.0021186248993653,0.0485931285483279,0.0122989154239621
"delta",7.80960759269288e-05,-0.00163265123398929,0.0021186248993653,0.0360915691035761,-0.0152330913030569,-0.00257734381142248
"lambda",0.00561536855282283,-0.0660297004677819,0.0485931285483279,-0.0152330913030569,0.986639858738274,-0.0535487500663293
"luce",-0.00543396976318265,-0.0150688129656502,0.0122989154239621,-0.00257734381142248,-0.0535487500663293,0.0707494722187565
"alpha",0.0744626795594407,-0.00152674551307323,-0.0132422140314173,-0.00124598380375449,-0.00503250591873539,-0.00403019399576405
"beta",-0.00152674551307323,0.0578213445086745,0.0106031066499694,-0.00286603205233766,-0.0111634008194355,-0.00653261722492532
"gamma",-0.0132422140314173,0.0106031066499694,0.0568936844228332,0.000152851180112026,0.0371600315992177,0.00343729978176148
"delta",-0.00124598380375449,-0.00286603205233766,0.000152851180112026,0.032894201280596,-0.0125085487753212,-0.00304337575934544
"lambda",-0.00503250591873539,-0.0111634008194355,0.0371600315992177,-0.0125085487753212,0.797619639987402,-0.0206067508812712
"luce",-0.00403019399576405,-0.00653261722492532,0.00343729978176148,-0.00304337575934544,-0.0206067508812712,0.0521382877277161
"alpha",0.0635843212268704,-0.000510772556451348,0.00959113471186525,0.00176215344601398,-0.00879573691307505,-0.0170427275651145
"beta",-0.000510772556451348,0.078897418528275,-0.00129707693120527,-0.0159532734329026,0.00750719302445614,0.000262905927092888
"gamma",0.00959113471186525,-0.00129707693120527,0.049850877769684,0.00488489509796143,0.00168614573970711,0.0074434856719003
"delta",0.00176215344601398,-0.0159532734329026,0.00488489509796143,0.0480103534317259,-0.104697696796293,-0.019246427133
"lambda",-0.00879573691307505,0.00750719302445614,0.00168614573970711,-0.104697696796293,1.39678039928209,0.0185362896912428
"luce",-0.0170427275651145,0.000262905927092888,0.0074434856719003,-0.019246427133,0.0185362896912428,0.0740212783337893
"alpha",0.0419367390709926,0.000485371299965415,0.0037136850267147,0.00311662359741351,0.016019255903171,0.00241538076121121
"beta",0.000485371299965415,0.0667523352887273,0.000939875912583977,-0.00604404483513433,-0.104288756769123,-0.00541845281072085
"gamma",0.0037136850267147,0.000939875912583977,0.0222148442855461,0.00274808609930925,0.00422743252525657,0.00768688369896107
"delta",0.00311662359741351,-0.00604404483513433,0.00274808609930925,0.0520159506958382,-0.045876285860788,-0.00492692765839121
"lambda",0.016019255903171,-0.104288756769123,0.00422743252525657,-0.045876285860788,1.10568052294461,-0.0635942240403132
"luce",0.00241538076121121,-0.00541845281072085,0.00768688369896107,-0.00492692765839121,-0.0635942240403132,0.0695735964762324
"alpha",0.0740548393332304,-0.000933518835922523,-0.0153919083627953,0.000583485156378021,-0.0150556670872799,-0.00300527727237149
"beta",-0.000933518835922523,0.0598979664748567,0.012896824899434,-0.00150508547769459,-0.0238755495080186,-0.00656401928645017
"gamma",-0.0153919083627953,0.012896824899434,0.0654546799026595,0.000236859740114789,0.0394902187788681,0.00306579142816239
"delta",0.000583485156378021,-0.00150508547769459,0.000236859740114789,0.0316612142154644,-0.0137865800809101,-0.00354710541575131
"lambda",-0.0150556670872799,-0.0238755495080186,0.0394902187788681,-0.0137865800809101,0.841313117301221,-0.0183995546623508
"luce",-0.00300527727237149,-0.00656401928645017,0.00306579142816239,-0.00354710541575131,-0.0183995546623508,0.0565522874277059
"alpha",0.0539304831615445,-0.000669559911703313,-0.00883061311195443,-0.0016759373334798,-0.00131444053780822,-0.0158834346010159
"beta",-0.000669559911703313,0.0738262348404271,0.00317910843525052,-0.0134199706450521,-0.0479637148605211,-0.0071903198539872
"gamma",-0.00883061311195443,0.00317910843525052,0.0564039981355814,0.00478081719851622,0.0343522930905239,0.00105418779374941
"delta",-0.0016759373334798,-0.0134199706450521,0.00478081719851622,0.0449305599876322,-0.0566940764838286,-0.0134146771570809
"lambda",-0.00131444053780822,-0.0479637148605211,0.0343522930905239,-0.0566940764838286,1.26989341627353,-0.0641710435318026
"luce",-0.0158834346010159,-0.0071903198539872,0.00105418779374941,-0.0134146771570809,-0.0641710435318026,0.0658359145847139
"alpha",0.0676624864024896,0.000880351389801011,0.000770405965584482,0.00191526605644595,0.00218697033888405,-0.016997250891619
"beta",0.000880351389801011,0.0718083684935664,0.000451097731889465,-0.0166355545689982,-0.0243756211193677,-0.00631980366937066
"gamma",0.000770405965584482,0.000451097731889465,0.0675222526713512,0.0165329660859309,-0.000502961618097172,0.00662754139007509
"delta",0.00191526605644595,-0.0166355545689982,0.0165329660859309,0.0609116395090612,-0.0957997830414835,-0.020461040661637
"lambda",0.00218697033888405,-0.0243756211193677,-0.000502961618097172,-0.0957997830414835,1.19309641869916,-0.0319514603636017
"luce",-0.016997250891619,-0.00631980366937066,0.00662754139007509,-0.020461040661637,-0.0319514603636017,0.0793704171486503
"alpha",0.0651851492991596,0.00102551721200903,0.0047059234893101,0.00241322018045411,0.00198423837496315,-0.0179241814329764
"beta",0.00102551721200903,0.0775515594061358,-0.000556077906080385,-0.0153695674585236,-0.0106202849527261,0.00192597206937439
"gamma",0.0047059234893101,-0.000556077906080385,0.0622867229709944,0.0101294426554721,-0.0107467063437817,0.00581137027505033
"delta",0.00241322018045411,-0.0153695674585236,0.0101294426554721,0.059473517728328,-0.103734023781919,-0.0238677553410855
"lambda",0.00198423837496315,-0.0106202849527261,-0.0107467063437817,-0.103734023781919,1.31012746784807,-0.00300037656136334
"luce",-0.0179241814329764,0.00192597206937439,0.00581137027505033,-0.0238677553410855,-0.00300037656136334,0.0702213124365078
"alpha",0.0575316932706852,0.00199652935553336,0.00536775093722697,0.000955114346308081,0.00589953531186645,-0.0165510575455647
"beta",0.00199652935553336,0.0781169932897132,-0.000678411518687477,-0.0119972159540236,0.0105013233170279,0.00153417915668502
"gamma",0.00536775093722697,-0.000678411518687477,0.0383104799555198,0.000493812946285893,-0.00173992644193483,0.00730911436769257
"delta",0.000955114346308081,-0.0119972159540236,0.000493812946285893,0.0302037977382457,-0.0770577911256714,-0.0128773902758218
"lambda",0.00589953531186645,0.0105013233170279,-0.00173992644193483,-0.0770577911256714,1.38011676805011,0.0229736350799739
"luce",-0.0165510575455647,0.00153417915668502,0.00730911436769257,-0.0128773902758218,0.0229736350799739,0.0697147941812452
"alpha",0.0718326596783315,-0.0024441776161389,0.00660044444967311,0.000966685708869264,0.00549528266128908,-0.0157875166028375
"beta",-0.0024441776161389,0.078731149576877,-0.000414899928876052,-0.0104416367293361,0.015236104141633,0.00261595138471249
"gamma",0.00660044444967311,-0.000414899928876052,0.027919197352485,-0.00104462782198185,0.00477116875088171,0.00544667660381379
"delta",0.000966685708869264,-0.0104416367293361,-0.00104462782198185,0.0257369550768049,-0.064212208821357,-0.0115699857294022
"lambda",0.00549528266128908,0.015236104141633,0.00477116875088171,-0.064212208821357,1.37707256008785,0.0253062734358943
"luce",-0.0157875166028375,0.00261595138471249,0.00544667660381379,-0.0115699857294022,0.0253062734358943,0.0658867625711347
"alpha",0.0615647540162215,0.00382595061101065,0.0044094247912749,0.000797371165234057,0.0244444203368834,-0.0173242310896459
"beta",0.00382595061101065,0.0710222880262164,0.00403073187186446,-0.00524624227938434,-0.0853359059495753,-0.00883711530425151
"gamma",0.0044094247912749,0.00403073187186446,0.0678873860401253,0.00507187341591588,0.0302469011062074,0.00991449283472754
"delta",0.000797371165234057,-0.00524624227938434,0.00507187341591588,0.0483169837704176,-0.0527400402357324,-0.0113890065447333
"lambda",0.0244444203368834,-0.0853359059495753,0.0302469011062074,-0.0527400402357324,1.18282298015035,-0.0803668695638428
"luce",-0.0173242310896459,-0.00883711530425151,0.00991449283472754,-0.0113890065447333,-0.0803668695638428,0.0686459287472381
"alpha",0.0538232424397763,0.00327773187453682,0.000228891404317543,-0.000202975447083849,0.00825313249040749,-0.0120301598488525
"beta",0.00327773187453682,0.0699958271201807,0.00822045892969944,-0.00249551725407199,-0.065587673496325,-0.015006589602768
"gamma",0.000228891404317543,0.00822045892969944,0.0749199072440768,0.00236799004218403,0.0355310840081958,0.00772729110063076
"delta",-0.000202975447083849,-0.00249551725407199,0.00236799004218403,0.0354105075957702,-0.00953730889667178,-0.00419031336114187
"lambda",0.00825313249040749,-0.065587673496325,0.0355310840081958,-0.00953730889667178,0.941337974272492,-0.0654389503533494
"luce",-0.0120301598488525,-0.015006589602768,0.00772729110063076,-0.00419031336114187,-0.0654389503533494,0.0706615799247633
"alpha",0.0654739456443538,0.00178466861438681,0.00719161853434854,-0.00121857516144975,0.01472669704325,-0.0161474804322901
"beta",0.00178466861438681,0.0762119001374846,0.000329022941073865,-0.0199627410707438,0.0167454162870842,0.0045257739963602
"gamma",0.00719161853434854,0.000329022941073865,0.0435607856045389,0.0010476515951714,0.0113472906685756,0.00807259151713732
"delta",-0.00121857516144975,-0.0199627410707438,0.0010476515951714,0.0647131844709368,-0.119654839471079,-0.0198557024826004
"lambda",0.01472669704325,0.0167454162870842,0.0113472906685756,-0.119654839471079,1.30885031534487,0.0167457934393706
