"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",2.86245967037806,1.13147239653193,1.07040433843555,1.89146965773383,2.79463883317448,3.788369268915,4.87837521226061
"lambdaTemp",3.51649939599168,0.987398534495964,1.48429861704496,2.79240858506646,3.64331517049214,4.36130746560824,4.92938526211537
"lambdaTemp",2.81983077862649,1.12744025566249,1.09240705436012,1.84947198474894,2.72451090881589,3.78088266338598,4.84278222275072
"lambdaTemp",2.93574497240916,1.07857116184802,1.15586198526487,2.02894898642815,2.88389108090788,3.83926568301676,4.84402485393756
"lambdaTemp",3.33781329841372,1.03750016802063,1.30542401510734,2.5385324179524,3.43172943107913,4.23121858208636,4.90824161298153
"lambdaTemp",3.02109882364608,1.12473542746026,1.12801882684449,2.10078478402847,2.99852914610681,3.98733533136467,4.89583806024442
"lambdaTemp",3.04228304446747,1.13691985444253,1.13617704802788,2.04359825892945,3.06942513777395,4.02326740883172,4.88763927092003
"lambdaTemp",2.00132498832335,0.835543379909159,1.03908746156594,1.32955319025756,1.78022433778795,2.45656020677938,4.10447180079019
"lambdaTemp",3.08065549211735,1.10062398119548,1.14971921738908,2.19012729530631,3.09293594843673,4.02881906826747,4.896659520437
"lambdaTemp",3.73905567340843,0.929684134729073,1.62737083130625,3.08427650857836,3.92125476954989,4.52034688525947,4.96158136148728
"lambdaTemp",2.73536028128059,1.14066839996601,1.07546349245138,1.71594665602609,2.58928285535286,3.65907217647712,4.84378929552545
"lambdaTemp",3.1386160747736,1.1484209214418,1.08572638070194,2.19362237246843,3.20373504609086,4.14791779392642,4.91753811010689
"lambdaTemp",3.44764573790792,1.03382582952109,1.32341857339328,2.67954375114954,3.5731266740278,4.34686099361996,4.92707421562154
"lambdaTemp",2.74446010506544,1.15539322194655,1.05662208952678,1.7072924496143,2.62204274140979,3.69479599212305,4.84351288714398
"lambdaTemp",2.9330725036489,1.06503690774289,1.13976933633145,2.05497313059371,2.89089258094026,3.77183858387448,4.87078522077622
"lambdaTemp",2.77026980084789,1.17245812015184,1.06246117043708,1.71112617651729,2.66193653712799,3.79370706271722,4.8715837728132
"lambdaTemp",3.06507010509717,1.06251931522939,1.1809608334441,2.22235653077193,3.08542892752976,3.91889943728811,4.87717016116974
"lambdaTemp",2.14580953033713,0.979148449619933,1.0448289881283,1.35153640277208,1.85516508763044,2.70622685816491,4.60823217945844
"lambdaTemp",2.75713811198286,1.16590443296902,1.06200705250359,1.7080341017303,2.65230578372513,3.7042374255557,4.89953889911284
"lambdaTemp",3.20181595989078,1.09855877381314,1.17484161582655,2.30297175019562,3.26716738731702,4.12784444652814,4.91380579396019
"lambdaTemp",3.27018473053134,1.08216858617107,1.21128792867613,2.38799735914131,3.36378761376478,4.18910400842942,4.92515053089018
"lambdaTemp",3.3234338215728,1.07131505548452,1.23826598285027,2.51131249085248,3.42719270346811,4.22167428708322,4.91865747791616
"lambdaTemp",2.91141613907908,1.1429677374158,1.10535061215447,1.91448511078533,2.84001962146568,3.90369706592567,4.86874323237488
"lambdaTemp",3.06456062898548,1.119519151775,1.12958770360699,2.1378000112113,3.09345244118363,3.9958442610145,4.87802270839023
"lambdaTemp",3.04817598866582,1.11041619572309,1.12007876146406,2.13320312755151,3.08687736052017,3.96238320283662,4.89961880396301
"lambdaTemp",3.38889438852045,1.03364879792745,1.36843776211525,2.60436478917256,3.45999473179537,4.2779002726353,4.92594869234557
"lambdaTemp",2.83849232675968,1.1437793620956,1.07830270601878,1.85053784463976,2.75121335101231,3.80650175781778,4.86824762405026
"lambdaTemp",2.61488908027254,1.07547577520122,1.08076298767462,1.69333510718843,2.45040286958612,3.4306979082175,4.74582797975512
"lambdaTemp",3.27620256010684,1.0762298162252,1.20049217934827,2.42380031173173,3.34936845575349,4.20019092292435,4.92855823630356
"lambdaTemp",2.8447319533085,1.17854234914268,1.06743550150256,1.79446240558104,2.78147046893251,3.85508866331661,4.88962407968015
"lambdaTemp",3.1788990473871,1.0786866967567,1.25652153625953,2.27833841666057,3.21855007731196,4.08572267747299,4.93645714268219
"lambdaTemp",3.00546680546633,1.1206419151589,1.08660544916374,2.05651030548231,2.99579679215539,3.95811809779111,4.88245720365289
"lambdaTemp",3.19600829420754,1.12481286538053,1.18307050341664,2.27517466607253,3.25102183398515,4.16754285536948,4.92516154067976
"lambdaTemp",2.99569463180428,1.13685188914705,1.12363995953868,1.99315239800379,3.06238353013932,3.96861336719727,4.87730952539226
"lambdaTemp",3.21695804106304,1.07227707753231,1.23205281584702,2.3522963968578,3.29078373479309,4.12998964047888,4.88974539757009
"lambdaTemp",2.54393321010726,1.03341211475032,1.07762705381001,1.6809408542873,2.4176713226589,3.26135845137981,4.72095432679731
"lambdaTemp",2.69435590980435,1.09756621508056,1.07369621919454,1.75683364398982,2.57160929588447,3.56396134283363,4.82589259756001
