"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0600298043811983,-0.00204779433082829,-0.0311651675877228,0.00419035867058927,0.000964964594169565,-0.00293762588443536
"beta",-0.00204779433082829,0.0671853535934081,0.00454616515023429,-0.0212965712606574,-0.000668320544059269,0.000910273923006688
"gamma",-0.0311651675877228,0.00454616515023429,0.0748466057044099,-0.00387747785169257,-0.00786027081993096,-0.0102173521302386
"delta",0.00419035867058927,-0.0212965712606574,-0.00387747785169257,0.0298669853402737,-0.0392755285607002,-0.00805364387082592
"lambda",0.000964964594169565,-0.000668320544059269,-0.00786027081993096,-0.0392755285607002,1.36406917723326,-0.0102597508761293
"luce",-0.00293762588443536,0.000910273923006688,-0.0102173521302386,-0.00805364387082592,-0.0102597508761293,0.0792897189719769
"alpha",0.0472323924115752,-0.00433814642775413,-0.0205292505302634,0.00742126634418256,0.00687336098159627,-0.00691858224586071
"beta",-0.00433814642775413,0.0616645862164248,0.00596094119968574,-0.0324804662768619,-0.00946387686499689,0.00524877822880795
"gamma",-0.0205292505302634,0.00596094119968574,0.0783141737706951,-0.0068825567626413,-0.0200054580824401,-0.0082450793385061
"delta",0.00742126634418256,-0.0324804662768619,-0.0068825567626413,0.058440064033125,-0.0401062598086388,-0.0148122786956248
"lambda",0.00687336098159627,-0.00946387686499689,-0.0200054580824401,-0.0401062598086388,1.37129436182092,-0.0156391502046318
"luce",-0.00691858224586071,0.00524877822880795,-0.0082450793385061,-0.0148122786956248,-0.0156391502046318,0.0822443395186172
"alpha",0.0505850236942635,0.00291783026357055,-0.0166710767425515,0.000371198444106892,0.0252852484622586,-0.00183276565079213
"beta",0.00291783026357055,0.00749930603083368,0.00455203646558899,-0.000199324353420664,-0.0188698391769125,-0.00325812519121395
"gamma",-0.0166710767425515,0.00455203646558899,0.0791802142771849,-0.000191811785482351,-0.00724697234919174,0.00366567544161466
"delta",0.000371198444106892,-0.000199324353420664,-0.000191811785482351,0.000777827938760757,-0.00571497168109713,-0.00165577076925877
"lambda",0.0252852484622586,-0.0188698391769125,-0.00724697234919174,-0.00571497168109713,0.958920385750264,-0.0148276893823981
"luce",-0.00183276565079213,-0.00325812519121395,0.00366567544161466,-0.00165577076925877,-0.0148276893823981,0.0796229268749557
"alpha",0.00845559715843813,-0.00415727044688438,-0.00463188737077729,0.00979353733829985,0.00710509203833439,-0.0109471594807725
"beta",-0.00415727044688438,0.0658196080971456,0.00406267925221892,-0.0368699409427259,-0.00260111685649525,0.00308857071335242
"gamma",-0.00463188737077729,0.00406267925221892,0.0117375357452693,-0.00613704999418978,-0.00672243107019289,-0.0038136415272049
"delta",0.00979353733829985,-0.0368699409427259,-0.00613704999418978,0.0854380847701496,-0.0540531049292507,-0.0114571572164361
"lambda",0.00710509203833439,-0.00260111685649525,-0.00672243107019289,-0.0540531049292507,1.31070898401632,-0.00922779596350849
"luce",-0.0109471594807725,0.00308857071335242,-0.0038136415272049,-0.0114571572164361,-0.00922779596350849,0.0801942814945489
"alpha",0.00997732516367391,-0.00180356147015631,-0.00468814940212354,0.015399229131654,0.0130830653625093,-0.0109691053095252
"beta",-0.00180356147015631,0.0441001916411917,0.00365951025915097,-0.025186178231955,-0.0442827978621187,0.000529490331249326
"gamma",-0.00468814940212354,0.00365951025915097,0.0221157904614842,-0.00790872981905112,-0.00641390289173171,0.000511174519728758
"delta",0.015399229131654,-0.025186178231955,-0.00790872981905112,0.083789144087667,-0.0212813655987393,-0.0132816941014736
"lambda",0.0130830653625093,-0.0442827978621187,-0.00641390289173171,-0.0212813655987393,1.34703772739436,-0.0324698612721898
"luce",-0.0109691053095252,0.000529490331249326,0.000511174519728758,-0.0132816941014736,-0.0324698612721898,0.077621862936036
"alpha",0.0643091745328804,0.00740670374843252,-0.0239639390812583,0.00194221410281598,0.00301334549506923,-0.00496596155893361
"beta",0.00740670374843252,0.0262858868817061,0.00954780847973785,0.00357151878757693,-0.0656348314761596,-0.013364187202046
"gamma",-0.0239639390812583,0.00954780847973785,0.084014919375475,-0.00252839033398976,-0.0179601112235444,-0.0159522836522855
"delta",0.00194221410281598,0.00357151878757693,-0.00252839033398976,0.0208643928948781,-0.0101800931844527,-0.00129826567095663
"lambda",0.00301334549506923,-0.0656348314761596,-0.0179601112235444,-0.0101800931844527,0.841944765200793,-0.0503699957953306
"luce",-0.00496596155893361,-0.013364187202046,-0.0159522836522855,-0.00129826567095663,-0.0503699957953306,0.0650822338347984
"alpha",0.0530429680627799,0.00168222882470661,-0.0220005961119596,0.00497228705067594,0.00440112375034208,-0.00157799848781695
"beta",0.00168222882470661,0.00525123142849191,0.00473829820019827,0.000780835789145988,-0.0308740109258271,-0.0041417312619473
"gamma",-0.0220005961119596,0.00473829820019827,0.0788929088812936,-0.00491275842949636,-0.0154215603415311,-0.00350932399901093
"delta",0.00497228705067594,0.000780835789145988,-0.00491275842949636,0.0137069991884476,-0.0117136172473544,-0.00405185897755287
"lambda",0.00440112375034208,-0.0308740109258271,-0.0154215603415311,-0.0117136172473544,1.01968665738884,-0.0597588780490339
"luce",-0.00157799848781695,-0.0041417312619473,-0.00350932399901093,-0.00405185897755287,-0.0597588780490339,0.073945435721598
"alpha",0.054556804969911,0.000110220528582839,-0.0232492843377517,0.000287127158102684,0.0204613679512398,-0.00174569015206796
"beta",0.000110220528582839,0.0131407589148433,0.00630201257687908,-0.00168964830565661,-0.0538456862387642,-0.00884046126619401
"gamma",-0.0232492843377517,0.00630201257687908,0.0778300586734234,-0.000432329663265107,-0.00415937042595862,-0.00897482653699263
"delta",0.000287127158102684,-0.00168964830565661,-0.000432329663265107,0.00240252043927361,-0.0101063424863185,-0.00213425985903867
"lambda",0.0204613679512398,-0.0538456862387642,-0.00415937042595862,-0.0101063424863185,1.23342114263744,-0.0376142300043938
"luce",-0.00174569015206796,-0.00884046126619401,-0.00897482653699263,-0.00213425985903867,-0.0376142300043938,0.0792323892961053
"alpha",0.0337248036328897,0.00208951413325954,-0.0161535060242193,0.0101950699899197,0.00248791193048497,-0.00872514914332705
"beta",0.00208951413325954,0.0303433644285883,0.00609868760889553,-0.0204781263615105,-0.0474603096869482,-0.00482251789750193
"gamma",-0.0161535060242193,0.00609868760889553,0.0787799563373341,-0.0123903716478786,-0.019378336180038,-0.000745337091986122
"delta",0.0101950699899197,-0.0204781263615105,-0.0123903716478786,0.0743330828246729,-0.0143288956027102,-0.0153733219722132
"lambda",0.00248791193048497,-0.0474603096869482,-0.019378336180038,-0.0143288956027102,1.31256329955746,-0.0334981412245055
"luce",-0.00872514914332705,-0.00482251789750193,-0.000745337091986122,-0.0153733219722132,-0.0334981412245055,0.0810965104622679
"alpha",0.0530414336983478,0.00119027143754827,-0.0216837867792796,-0.000156835060790793,0.00477576359456686,-0.00341168455931541
"beta",0.00119027143754827,0.00973753627808266,0.00376285720708438,-0.00124743401817448,-0.023274029239346,-0.00339440839469503
"gamma",-0.0216837867792796,0.00376285720708438,0.0841141475301378,-0.00193070639004064,0.0144389531087038,-0.00539529747176324
"delta",-0.000156835060790793,-0.00124743401817448,-0.00193070639004064,0.00685830542158047,-0.0164112380485337,-0.00374628625353513
"lambda",0.00477576359456686,-0.023274029239346,0.0144389531087038,-0.0164112380485337,1.08452887635787,-0.0370570548952103
"luce",-0.00341168455931541,-0.00339440839469503,-0.00539529747176324,-0.00374628625353513,-0.0370570548952103,0.0776491496117572
"alpha",0.0161058631093505,0.00147820348061326,-0.00747477085527533,0.0105627729130877,0.0171453356577963,-0.00939370790453692
"beta",0.00147820348061326,0.022847868086339,0.00132902205433005,-0.0132344547530467,-0.0481262364151091,-0.0042415414141564
"gamma",-0.00747477085527533,0.00132902205433005,0.0308204053181368,-0.00678880743861041,-0.0213012852153997,-0.00132390733187819
"delta",0.0105627729130877,-0.0132344547530467,-0.00678880743861041,0.0540605641421224,-0.00255957365821569,-0.00794589744595782
"lambda",0.0171453356577963,-0.0481262364151091,-0.0213012852153997,-0.00255957365821569,1.22839507693914,-0.0233369117480324
"luce",-0.00939370790453692,-0.0042415414141564,-0.00132390733187819,-0.00794589744595782,-0.0233369117480324,0.074474241336659
"alpha",0.0629161644653827,-0.000124650062838638,-0.0264776700931747,0.00137528164926194,0.0140575712985084,-0.00254959989065701
"beta",-0.000124650062838638,0.010728374082945,0.00385031306512424,0.0029709046595882,-0.0363192918104157,-0.00408582857121609
"gamma",-0.0264776700931747,0.00385031306512424,0.0813228837660512,-0.00178932197080435,-0.00883687720528532,-0.00877187597010792
"delta",0.00137528164926194,0.0029709046595882,-0.00178932197080435,0.00935463055772815,-0.00715804484591013,-0.000762846442860697
"lambda",0.0140575712985084,-0.0363192918104157,-0.00883687720528532,-0.00715804484591013,0.830328161627396,-0.080880211225354
"luce",-0.00254959989065701,-0.00408582857121609,-0.00877187597010792,-0.000762846442860697,-0.080880211225354,0.0665173827655846
"alpha",0.0546445249702554,4.02743074037501e-05,-0.0328384324820074,0.00335052353990804,0.0130026311420554,-0.00105637043197036
"beta",4.02743074037501e-05,0.0188160273233198,0.00516530885788354,-0.00131424596645901,-0.0651280912467828,-0.0100168072473565
"gamma",-0.0328384324820074,0.00516530885788354,0.086363692188388,-0.00603674169358739,-0.0117492722492179,-0.012044480489811
"delta",0.00335052353990804,-0.00131424596645901,-0.00603674169358739,0.0376171874800692,-0.0370307311386978,-0.00791194678977463
"lambda",0.0130026311420554,-0.0651280912467828,-0.0117492722492179,-0.0370307311386978,1.16676241052281,-0.0526310934794242
"luce",-0.00105637043197036,-0.0100168072473565,-0.012044480489811,-0.00791194678977463,-0.0526310934794242,0.0766887395469765
"alpha",0.0457905304874104,-0.0022266715429413,-0.0278801147106563,0.0110177522952646,-0.00440152582568641,-0.00739341221265859
"beta",-0.0022266715429413,0.0474400134387068,0.00470481952343477,-0.0273817198137317,-0.0208471033680411,-0.00367829534620836
"gamma",-0.0278801147106563,0.00470481952343477,0.0721981627043259,-0.012015559008727,0.00567070183676987,-0.000424331295224307
"delta",0.0110177522952646,-0.0273817198137317,-0.012015559008727,0.0744123024890122,-0.0689721388441814,-0.0132774627966498
"lambda",-0.00440152582568641,-0.0208471033680411,0.00567070183676987,-0.0689721388441814,1.23053265260858,-0.0167703078297908
"luce",-0.00739341221265859,-0.00367829534620836,-0.000424331295224307,-0.0132774627966498,-0.0167703078297908,0.0804926568885021
"alpha",0.0605831105385877,0.00381079505390305,-0.0135800496282466,0.00200773181838645,0.000500538670536504,-0.00498687524204978
"beta",0.00381079505390305,0.0165306919063077,0.00660768708411934,-0.00189894806196806,-0.0427404857848328,-0.00611147203969535
"gamma",-0.0135800496282466,0.00660768708411934,0.0551595209149797,0.00104471555007598,0.00268659062994614,-0.0141621851070114
"delta",0.00200773181838645,-0.00189894806196806,0.00104471555007598,0.00221556937732534,-0.0153254769817419,-0.00349598028444777
"lambda",0.000500538670536504,-0.0427404857848328,0.00268659062994614,-0.0153254769817419,1.20596278412426,-0.0287299046436063
"luce",-0.00498687524204978,-0.00611147203969535,-0.0141621851070114,-0.00349598028444777,-0.0287299046436063,0.0772320080143585
"alpha",0.0499285096990762,-0.000780475987281356,-0.0302245809195337,0.00318889397425416,0.00545058976027479,-0.00723664192237315
"beta",-0.000780475987281356,0.020309275378798,0.0124471587148538,-0.00505215584678355,-0.0653267121051919,-0.00955149233592029
"gamma",-0.0302245809195337,0.0124471587148538,0.102368946091116,-0.00578463021904782,-0.0302993954138685,-0.000861023257100755
"delta",0.00318889397425416,-0.00505215584678355,-0.00578463021904782,0.0100269582158019,-0.026805900697993,-0.00523518071412075
"lambda",0.00545058976027479,-0.0653267121051919,-0.0302993954138685,-0.026805900697993,1.31089174605786,-0.0123973579023604
"luce",-0.00723664192237315,-0.00955149233592029,-0.000861023257100755,-0.00523518071412075,-0.0123973579023604,0.0833380720333888
"alpha",0.059930371391617,-0.000607638739729972,-0.0181700278527955,-0.000117266661819464,0.0208600485919494,-0.00375523549772944
"beta",-0.000607638739729972,0.00749616315464014,0.00305804462243681,0.00344250521853297,-0.00303970747891477,0.0021324274963413
"gamma",-0.0181700278527955,0.00305804462243681,0.0727566100668526,-0.00100667237255856,-0.0152589205141323,-0.000734072041672897
"delta",-0.000117266661819464,0.00344250521853297,-0.00100667237255856,0.0060911135718472,0.00912595568528838,0.00230352478058258
"lambda",0.0208600485919494,-0.00303970747891477,-0.0152589205141323,0.00912595568528838,1.13292863616684,-0.0452683139503345
"luce",-0.00375523549772944,0.0021324274963413,-0.000734072041672897,0.00230352478058258,-0.0452683139503345,0.0799247278558353
"alpha",0.0119553683683927,0.00406097994997404,0.00168355312906963,0.00518401422114353,0.0302815293408785,-0.00374460662957323
"beta",0.00406097994997404,0.00748320125088307,0.00427480071262715,0.000783500439008501,-0.0429779939713968,0.000148189515657495
"gamma",0.00168355312906963,0.00427480071262715,0.0195570608460846,-0.00346651631179281,0.00675390156334668,-0.000115814268671205
"delta",0.00518401422114353,0.000783500439008501,-0.00346651631179281,0.0095799913840753,-0.00418912724880615,-0.000471567144555917
"lambda",0.0302815293408785,-0.0429779939713968,0.00675390156334668,-0.00418912724880615,0.855825311307237,-0.0561347136333756
"luce",-0.00374460662957323,0.000148189515657495,-0.000115814268671205,-0.000471567144555917,-0.0561347136333756,0.0679782315116634
"alpha",0.0206805592574915,0.00581635931239094,-0.00860730675398883,0.00878669460959201,0.0331007508964772,-0.00505684735524164
"beta",0.00581635931239094,0.0151975715637817,0.00239106055741303,0.00118561122302259,-0.0496575244383544,-0.00334185145315909
"gamma",-0.00860730675398883,0.00239106055741303,0.0144687398069155,-0.00131955148660899,-0.020563801757332,-0.00601273585283054
"delta",0.00878669460959201,0.00118561122302259,-0.00131955148660899,0.0231510057096929,-0.0336246362893836,-0.00657849704473326
"lambda",0.0331007508964772,-0.0496575244383544,-0.020563801757332,-0.0336246362893836,1.18258191305414,-0.0418538415786588
"luce",-0.00505684735524164,-0.00334185145315909,-0.00601273585283054,-0.00657849704473326,-0.0418538415786588,0.0762817416330554
"alpha",0.0416040665497724,0.00120030222858473,-0.0187619158249421,0.000270521830012096,0.0114371689813849,-0.0016885967981614
"beta",0.00120030222858473,0.00651177856081271,0.00309087716412756,-0.000519554063089102,-0.014847892161637,-0.00358243466914402
"gamma",-0.0187619158249421,0.00309087716412756,0.0998975525283462,0.000313919723744496,0.00443523353210488,0.0020346147619045
"delta",0.000270521830012096,-0.000519554063089102,0.000313919723744496,0.000874728526907892,-0.00260227063826537,-0.00122309272194643
"lambda",0.0114371689813849,-0.014847892161637,0.00443523353210488,-0.00260227063826537,0.868193401236871,-0.028475236848134
"luce",-0.0016885967981614,-0.00358243466914402,0.0020346147619045,-0.00122309272194643,-0.028475236848134,0.0693288276513953
"alpha",0.0228978207965094,0.00767421649731847,-0.00839672505185645,0.0217950280005926,0.00225715043592218,-0.0118598827815327
"beta",0.00767421649731847,0.0332112814402888,0.00314917949801962,0.00490140822599305,-0.0676918690398199,-0.00907872365939382
"gamma",-0.00839672505185645,0.00314917949801962,0.012878533921054,-0.00448189292569206,-0.0123430837134367,-0.00543406079880856
"delta",0.0217950280005926,0.00490140822599305,-0.00448189292569206,0.0595191125918585,-0.0661811407751534,-0.0163913427977242
