"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.00302206550165742,0.0255547778938439,-0.000311442313347208,-0.00535514825391492,-0.0670409579670009,-0.0103871817848442
"gamma",0.000350211601186967,-0.000311442313347208,0.00472321952697345,1.70562617698952e-05,-0.00473694362790573,0.00296433396129091
"delta",7.43986789448775e-05,-0.00535514825391492,1.70562617698952e-05,0.00185944252120275,-0.00152096474171381,-0.000344883770671999
"lambda",0.00778196316281959,-0.0670409579670009,-0.00473694362790573,-0.00152096474171381,1.06010432185237,-0.0340026878836044
"luce",-0.0148290766530564,-0.0103871817848442,0.00296433396129091,-0.000344883770671999,-0.0340026878836044,0.0553977675191262
"alpha",0.00077750669896922,0.000730305728894263,-0.000559597840690891,-8.91614197374235e-06,0.00154597250785503,-0.00312753145302842
"beta",0.000730305728894263,0.0515615105664587,-0.000656571225767236,-0.00402123053125468,-0.072602742043452,-0.00359087774444384
"gamma",-0.000559597840690891,-0.000656571225767236,0.00549697387526656,0.000114784636377664,-0.00163354980091763,0.00206609082857108
"delta",-8.91614197374235e-06,-0.00402123053125468,0.000114784636377664,0.000566237655562322,-0.00225119130355973,-3.12542383317379e-05
"lambda",0.00154597250785503,-0.072602742043452,-0.00163354980091763,-0.00225119130355973,1.26559205406878,-0.00862926516369026
"luce",-0.00312753145302842,-0.00359087774444384,0.00206609082857108,-3.12542383317379e-05,-0.00862926516369026,0.0176191290005417
"alpha",0.00685476327006639,5.66189808531378e-05,-0.000364047207412821,-0.000466333719113738,0.0336645032083171,-0.0193682483206889
"beta",5.66189808531378e-05,0.00398623591586212,-1.6191130272576e-05,-0.000858226221512847,0.000590595214976245,-3.19952991377207e-05
"gamma",-0.000364047207412821,-1.6191130272576e-05,0.00013492164381143,1.90293564204306e-05,-0.00122315375060499,0.000704161872466115
"delta",-0.000466333719113738,-0.000858226221512847,1.90293564204306e-05,0.00173528282853784,0.0143969208169197,0.00147968955086706
"lambda",0.0336645032083171,0.000590595214976245,-0.00122315375060499,0.0143969208169197,1.0020531784642,-0.11422373111065
"luce",-0.0193682483206889,-3.19952991377207e-05,0.000704161872466115,0.00147968955086706,-0.11422373111065,0.0669133583172524
"alpha",0.00451424172170207,0.00404592065915802,0.000325407703086216,7.14466790531989e-05,0.00569748701401972,-0.013562834997286
"beta",0.00404592065915802,0.0223549571982148,-0.000474308735150886,-0.000239353933155225,-0.133746646041725,-0.0125581439466688
"gamma",0.000325407703086216,-0.000474308735150886,0.00351773150177641,4.44108093176864e-05,0.00124820582342584,0.00073545756355317
"delta",7.14466790531989e-05,-0.000239353933155225,4.44108093176864e-05,0.00146836074541976,0.00201974401178169,-0.000177557949597783
"lambda",0.00569748701401972,-0.133746646041725,0.00124820582342584,0.00201974401178169,1.28663493168163,-0.0227360498973505
"luce",-0.013562834997286,-0.0125581439466688,0.00073545756355317,-0.000177557949597783,-0.0227360498973505,0.0444938191633225
"alpha",0.0202964210869319,0.00260340169336618,-0.000547771028764925,0.000187963482260912,-0.0029835071082905,-0.0108034525250136
"beta",0.00260340169336618,0.0563475201077829,9.6788530705517e-05,-0.00183036720613865,-0.0719509239549423,-0.00922559371992744
"gamma",-0.000547771028764925,9.6788530705517e-05,0.000905850548916149,8.87885645835628e-06,-0.00113381931066785,-0.000346735281724269
"delta",0.000187963482260912,-0.00183036720613865,8.87885645835628e-06,0.00118494280741487,-0.00207410296705547,-0.000278349759609988
"lambda",-0.0029835071082905,-0.0719509239549423,-0.00113381931066785,-0.00207410296705547,1.2604426857581,-0.00977301527277658
"luce",-0.0108034525250136,-0.00922559371992744,-0.000346735281724269,-0.000278349759609988,-0.00977301527277658,0.0693321560944462
"alpha",0.00439835964218757,0.00020132278065334,-0.000175201203253239,0.00015646803286129,0.0344671407115025,-0.0142836557241166
"beta",0.00020132278065334,0.00238502280983013,-2.6810926186994e-05,-0.000884432304453322,-0.0183606271936066,-0.000792926408544836
"gamma",-0.000175201203253239,-2.6810926186994e-05,0.00020603914940199,6.2677564313177e-05,-0.00217209232905091,0.000830937741304916
"delta",0.00015646803286129,-0.000884432304453322,6.2677564313177e-05,0.00360733667550749,0.00833272402309674,-0.000458285916829437
"lambda",0.0344671407115025,-0.0183606271936066,-0.00217209232905091,0.00833272402309674,0.493685930012783,-0.115229314223805
"luce",-0.0142836557241166,-0.000792926408544836,0.000830937741304916,-0.000458285916829437,-0.115229314223805,0.0496158786391887
"alpha",0.00325117435230772,0.00119940579798161,0.000435029328557371,-0.000220069144939254,0.0106533511271351,-0.00932610575622368
"beta",0.00119940579798161,0.00575361806690678,-0.000294224624243409,-0.0013434433897783,-0.0152926740989495,-0.00451032833595117
"gamma",0.000435029328557371,-0.000294224624243409,0.00531776104986105,4.91414122281624e-05,-0.00147398341094296,0.00279581508143953
"delta",-0.000220069144939254,-0.0013434433897783,4.91414122281624e-05,0.000329000654360133,0.00257325443617624,0.000831487914031122
"lambda",0.0106533511271351,-0.0152926740989495,-0.00147398341094296,0.00257325443617624,0.60821074313075,-0.0391572400018841
"luce",-0.00932610575622368,-0.00451032833595117,0.00279581508143953,0.000831487914031122,-0.0391572400018841,0.0355099813815359
"alpha",0.000934619155936372,0.000378369124360295,-0.000273700635316471,-1.73238787162209e-05,0.000302445508113007,-0.00378680774954119
"beta",0.000378369124360295,0.05317441049019,-0.000145565702279016,-0.00133613089309089,-0.069041925754984,-0.00272660514223327
"gamma",-0.000273700635316471,-0.000145565702279016,0.000145677275265494,1.74380627266267e-05,-0.000361316118597056,0.00124499834439384
"delta",-1.73238787162209e-05,-0.00133613089309089,1.74380627266267e-05,0.000907547403430527,-0.00074803051425881,0.000160123821691937
"lambda",0.000302445508113007,-0.069041925754984,-0.000361316118597056,-0.00074803051425881,1.208151673521,-0.0013081068994811
"luce",-0.00378680774954119,-0.00272660514223327,0.00124499834439384,0.000160123821691937,-0.0013081068994811,0.027955704457591
"alpha",0.00293952974921013,0.00025765671872351,-0.000703087128834696,-4.88237746161874e-05,0.0255353962317613,-0.00933167454028708
"beta",0.00025765671872351,0.000975220083583932,-6.22371033084669e-05,-0.00021450409898955,-0.00932026860699912,-0.000963310023440713
"gamma",-0.000703087128834696,-6.22371033084669e-05,0.000184979347107813,1.22513820553798e-05,-0.0059796542534026,0.00221923956225537
"delta",-4.88237746161874e-05,-0.00021450409898955,1.22513820553798e-05,0.000619759147225646,0.00295766984349003,0.000566661998548152
"lambda",0.0255353962317613,-0.00932026860699912,-0.0059796542534026,0.00295766984349003,0.461259074937105,-0.0977236250122
"luce",-0.00933167454028708,-0.000963310023440713,0.00221923956225537,0.000566661998548152,-0.0977236250122,0.0383369706965837
"alpha",0.00263318653523316,5.13313841755048e-05,-0.0001513560613899,-0.000120724044397624,0.0242339764026357,-0.00871128943175321
"beta",5.13313841755048e-05,0.000669461559533634,1.81153603106812e-05,-0.000470417714101984,-0.00863015138146867,-0.00024742785897952
"gamma",-0.0001513560613899,1.81153603106812e-05,0.000130796885091022,-8.76472596354564e-06,-0.0012116158935963,0.000339202341700015
"delta",-0.000120724044397624,-0.000470417714101984,-8.76472596354564e-06,0.00197831427781752,0.00700120892893875,0.000584448882301467
"lambda",0.0242339764026357,-0.00863015138146867,-0.0012116158935963,0.00700120892893875,0.467316342294969,-0.101321534859766
"luce",-0.00871128943175321,-0.00024742785897952,0.000339202341700015,0.000584448882301467,-0.101321534859766,0.0371060645347056
"alpha",0.00352681636253675,0.000370480265753772,-7.59904981637632e-05,-0.00028077356428465,0.0331059194388428,-0.0101750167366828
"beta",0.000370480265753772,0.000791740119665303,1.44665945679482e-06,-0.00054129320678438,-0.00769031451925248,-0.00114781037112389
"gamma",-7.59904981637632e-05,1.44665945679482e-06,0.00120275930249944,3.5483459278996e-05,-0.00466285361131846,0.00135920175164219
"delta",-0.00028077356428465,-0.00054129320678438,3.5483459278996e-05,0.0011184532561548,0.00588297751984297,0.000921400648499991
"lambda",0.0331059194388428,-0.00769031451925248,-0.00466285361131846,0.00588297751984297,0.652368817381014,-0.122592898979937
"luce",-0.0101750167366828,-0.00114781037112389,0.00135920175164219,0.000921400648499991,-0.122592898979937,0.0379561213660377
"alpha",0.00177727462561815,0.000907490387605412,0.000114981756383798,-0.000102658326247549,0.0024245601340891,-0.00686885126600042
"beta",0.000907490387605412,0.0262989799972947,-0.000267720372305826,-0.00437395392993965,-0.0445693139020007,-0.00433312551346458
"gamma",0.000114981756383798,-0.000267720372305826,0.00255079025514234,2.03290073095163e-05,0.0014691315692403,0.000578901317620167
"delta",-0.000102658326247549,-0.00437395392993965,2.03290073095163e-05,0.00217092445840169,0.00216433016019386,0.000579408973019254
"lambda",0.0024245601340891,-0.0445693139020007,0.0014691315692403,0.00216433016019386,0.970198552932326,-0.00970117326929182
"luce",-0.00686885126600042,-0.00433312551346458,0.000578901317620167,0.000579408973019254,-0.00970117326929182,0.031510299270122
"alpha",0.00175593988816768,0.000128091611832531,-0.000840496280975064,-5.17594366090816e-05,0.0151890738159381,-0.00701836295577906
"beta",0.000128091611832531,0.00205240176087526,-0.000188746203400987,-0.00035987837292443,-0.0150396015315661,-0.000647034167128382
"gamma",-0.000840496280975064,-0.000188746203400987,0.00328463620495748,8.24453989123284e-05,-0.00529139860312667,0.00303377939034748
"delta",-5.17594366090816e-05,-0.00035987837292443,8.24453989123284e-05,0.000220487401666884,0.00279127186116502,0.000302271535660241
"lambda",0.0151890738159381,-0.0150396015315661,-0.00529139860312667,0.00279127186116502,0.291653932855295,-0.0646060794942791
"luce",-0.00701836295577906,-0.000647034167128382,0.00303377939034748,0.000302271535660241,-0.0646060794942791,0.0314835056761258
"alpha",0.0113417949508102,0.00163281925385222,-0.000703659327906769,-0.000475906060110979,0.0575762939692553,-0.0254542586583976
"beta",0.00163281925385222,0.00823154362644801,-3.53080150892877e-05,-0.00226232920163083,-0.052579924345296,-0.00473764375643653
"gamma",-0.000703659327906769,-3.53080150892877e-05,0.000167184371819816,1.10593437513764e-05,-0.00186802249479446,0.000821809635776174
"delta",-0.000475906060110979,-0.00226232920163083,1.10593437513764e-05,0.000639225970431672,0.0146663873249441,0.00137759545687371
"lambda",0.0575762939692553,-0.052579924345296,-0.00186802249479446,0.0146663873249441,1.04465858608491,-0.172380718349133
"luce",-0.0254542586583976,-0.00473764375643653,0.000821809635776174,0.00137759545687371,-0.172380718349133,0.077411861863416
"alpha",0.000716061237459904,1.61134774570014e-05,-0.000237257762471261,-7.25799844083187e-06,0.00867286411359348,-0.0036831070149232
"beta",1.61134774570014e-05,0.000901430057759489,-2.32151089590533e-05,-0.000321758748057236,-0.0110074507760206,-0.000329538883479818
"gamma",-0.000237257762471261,-2.32151089590533e-05,0.000438690671656968,3.63095503467924e-05,-0.0023079752514639,0.00127916034830911
"delta",-7.25799844083187e-06,-0.000321758748057236,3.63095503467924e-05,0.000379242360285615,0.00473954089577245,0.000288350668991248
"lambda",0.00867286411359348,-0.0110074507760206,-0.0023079752514639,0.00473954089577245,0.290003803251777,-0.0481718775816165
"luce",-0.0036831070149232,-0.000329538883479818,0.00127916034830911,0.000288350668991248,-0.0481718775816165,0.0234499694046263
"alpha",0.00276561375789566,0.000307913354526344,-0.00116395704795601,-0.000169670563620566,0.0125289270052258,-0.01039190199654
"beta",0.000307913354526344,0.000715756152822947,-8.21998320893132e-05,-0.000462634617305111,-0.00428751308818149,-0.0012805586404713
"gamma",-0.00116395704795601,-8.21998320893132e-05,0.00622005593375716,5.07172603528792e-05,-0.00441192406900349,0.00366606672749502
"delta",-0.000169670563620566,-0.000462634617305111,5.07172603528792e-05,0.000475314367208959,0.00287228017909185,0.000746149372999316
"lambda",0.0125289270052258,-0.00428751308818149,-0.00441192406900349,0.00287228017909185,0.143437151699611,-0.0539826159992027
"luce",-0.01039190199654,-0.0012805586404713,0.00366606672749502,0.000746149372999316,-0.0539826159992027,0.0459471947892952
"alpha",0.0170019781384276,8.94184100016853e-05,-0.000421633332760729,-7.92110312130998e-05,0.0211765026725922,-0.0109812260889679
"beta",8.94184100016853e-05,0.00111033250731138,-2.00792747293797e-05,-0.0002559486041477,-0.00588523352734536,-0.00171550306324616
"gamma",-0.000421633332760729,-2.00792747293797e-05,0.000784323344126655,2.7947938904174e-05,0.000730579098602133,-0.000285723118344526
"delta",-7.92110312130998e-05,-0.0002559486041477,2.7947938904174e-05,0.00159447852717865,0.0010523040491022,0.000575931639352548
"lambda",0.0211765026725922,-0.00588523352734536,0.000730579098602133,0.0010523040491022,0.297531074114123,-0.116184492155134
"luce",-0.0109812260889679,-0.00171550306324616,-0.000285723118344526,0.000575931639352548,-0.116184492155134,0.0696547741303407
"alpha",0.0171701887345598,0.00310292184695622,-0.00163404547845118,-0.000278469841369217,0.00979332165828195,-0.0139173785373214
"beta",0.00310292184695622,0.0229306164809176,0.000175099008881494,-0.00076820904710351,-0.130535342142594,-0.0189273553658198
"gamma",-0.00163404547845118,0.000175099008881494,0.000265083735197319,2.97958724722364e-05,-0.000158707506357673,-0.000556789485304842
"delta",-0.000278469841369217,-0.00076820904710351,2.97958724722364e-05,0.000648380382622835,0.00303210684146211,0.000764125766444615
"lambda",0.00979332165828195,-0.130535342142594,-0.000158707506357673,0.00303210684146211,1.29351652462322,-0.0323207927448528
"luce",-0.0139173785373214,-0.0189273553658198,-0.000556789485304842,0.000764125766444615,-0.0323207927448528,0.0765065890380881
"alpha",0.00820574476640644,0.00409657186322842,9.78046574933627e-06,0.000138649507534327,0.00959664288165044,-0.0226018075084075
"beta",0.00409657186322842,0.0247671115067161,-4.67813863976677e-06,-0.00495006933146583,-0.0708778937365943,-0.0120984296810901
"gamma",9.78046574933627e-06,-4.67813863976677e-06,0.00189441259125611,2.63997272258188e-06,0.00022704235157343,0.000101829376613659
"delta",0.000138649507534327,-0.00495006933146583,2.63997272258188e-06,0.00217961219284823,-0.000683935523579877,-0.000696571988498466
"lambda",0.00959664288165044,-0.0708778937365943,0.00022704235157343,-0.000683935523579877,1.12070340748706,-0.0312975340030314
"luce",-0.0226018075084075,-0.0120984296810901,0.000101829376613659,-0.000696571988498466,-0.0312975340030314,0.0722937667677341
"alpha",0.00133574481297881,0.000292822005327957,-0.000470167687789083,-8.59152932247076e-05,0.0119431213467351,-0.00433361434411504
"beta",0.000292822005327957,0.0094232343325365,3.16434930822689e-06,-0.00244130476974189,-0.0775682157539864,-0.00144750678791533
"gamma",-0.000470167687789083,3.16434930822689e-06,0.00109033926657139,1.13060672729304e-05,-0.00396840079802998,0.00147942729080318
"delta",-8.59152932247076e-05,-0.00244130476974189,1.13060672729304e-05,0.000657446238212109,0.0203367099279811,0.000427646844509402
"lambda",0.0119431213467351,-0.0775682157539864,-0.00396840079802998,0.0203367099279811,0.871502492077961,-0.0377135620715111
"luce",-0.00433361434411504,-0.00144750678791533,0.00147942729080318,0.000427646844509402,-0.0377135620715111,0.0163120417257531
"alpha",0.00474927941848886,-0.000288100956413663,-1.10390299517531e-05,-0.000185105320909967,0.0240262703131853,-0.0164546765365158
"beta",-0.000288100956413663,0.00194860703311913,1.52773370626994e-06,-3.08914182857268e-05,0.0127149459676572,0.000998059958498877
"gamma",-1.10390299517531e-05,1.52773370626994e-06,0.00216372048330051,1.60755930786277e-05,-0.00132661875500076,0.000509781630595789
