"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.00257323872090331,0.00219617840202913,0.011927404439106,-0.000100822736475691,-0.00619946699191581,-0.0100124464926382
"delta",0.00165745342382747,0.00113858502505029,-0.000100822736475691,0.00189331710753004,-0.00661130210792872,-0.0013341277565707
"lambda",0.0312941652029642,-0.0200656569299395,-0.00619946699191581,-0.00661130210792872,0.752570499711581,-0.048089524563636
"luce",-0.00284623425093712,-0.00430144717311454,-0.0100124464926382,-0.0013341277565707,-0.048089524563636,0.0673940892474877
"alpha",0.00460983182255754,-0.00177225858867975,-9.24579350777434e-05,0.00591921695689872,-0.00492646178938439,-0.0124898126201278
"beta",-0.00177225858867975,0.0584763383612138,0.00172087839829929,-0.0180923439327606,0.00226417169713549,0.00591784376409634
"gamma",-9.24579350777434e-05,0.00172087839829929,0.00727180857778177,-0.00204752939226166,-0.00338478385392766,-0.00420949533172245
"delta",0.00591921695689872,-0.0180923439327606,-0.00204752939226166,0.0482559466415975,-0.0784487439485044,-0.0140998695556751
"lambda",-0.00492646178938439,0.00226417169713549,-0.00338478385392766,-0.0784487439485044,1.36193957706882,0.0154212174624612
"luce",-0.0124898126201278,0.00591784376409634,-0.00420949533172245,-0.0140998695556751,0.0154212174624612,0.0564363419621129
"alpha",0.0622652287956158,-0.000468037552254233,-0.0321037095841491,0.000429697254525948,0.00725527021565456,-0.00204745451011375
"beta",-0.000468037552254233,0.00146718015048936,0.00329585358115117,9.16776595530555e-05,-0.0146212986362348,-0.00177443313988572
"gamma",-0.0321037095841491,0.00329585358115117,0.0934922152071433,-0.00103301040858214,-0.0139013696275189,-0.0106695708159778
"delta",0.000429697254525948,9.16776595530555e-05,-0.00103301040858214,0.00130488805817355,-0.00255875320563331,-0.000272259984044834
"lambda",0.00725527021565456,-0.0146212986362348,-0.0139013696275189,-0.00255875320563331,1.00489444318076,-0.11537766160539
"luce",-0.00204745451011375,-0.00177443313988572,-0.0106695708159778,-0.000272259984044834,-0.11537766160539,0.0716439961745916
"alpha",0.0455170131221816,-0.000519695056159321,-0.0205865737316688,0.000537301349643095,0.0123776724571189,-0.00660571750675688
"beta",-0.000519695056159321,0.00385218408735721,0.00373172230182871,0.00155838566043863,-0.0198220047885597,-0.00272553813259584
"gamma",-0.0205865737316688,0.00373172230182871,0.0648415650486447,-0.000535855625930471,-0.0131779514856934,-0.00345355416817846
"delta",0.000537301349643095,0.00155838566043863,-0.000535855625930471,0.00389905666350156,-0.0072765146918928,-0.00103419585172423
"lambda",0.0123776724571189,-0.0198220047885597,-0.0131779514856934,-0.0072765146918928,0.50372969660707,-0.0777077511388806
"luce",-0.00660571750675688,-0.00272553813259584,-0.00345355416817846,-0.00103419585172423,-0.0777077511388806,0.0567216003534312
"alpha",0.0584315484177273,-0.0118218356584306,-0.0367160200928771,0.0238647753127013,0.00855156483153905,-0.00753085439548259
"beta",-0.0118218356584306,0.0572421780948486,0.0151070922057018,-0.0317201644742021,-0.0104420929469762,-0.00171509021517756
"gamma",-0.0367160200928771,0.0151070922057018,0.0628539952887212,-0.0244099147700729,0.0021372276111175,-0.00713155798113398
"delta",0.0238647753127013,-0.0317201644742021,-0.0244099147700729,0.059445159254935,-0.0567530519571228,-0.0125683786191598
"lambda",0.00855156483153905,-0.0104420929469762,0.0021372276111175,-0.0567530519571228,1.24015990259626,-0.0135383310333747
"luce",-0.00753085439548259,-0.00171509021517756,-0.00713155798113398,-0.0125683786191598,-0.0135383310333747,0.0841930052781093
"alpha",0.0321022098789629,0.00495614854295664,-0.0160779333823948,0.00257720853631948,0.015775231241496,-0.00897705708088503
"beta",0.00495614854295664,0.0173760401735233,0.00975768939328696,-0.00112525800496381,-0.0591499501104131,-0.00925194791612314
"gamma",-0.0160779333823948,0.00975768939328696,0.06631863632218,-0.00410293094813176,-0.050376388263012,-0.0103468831096448
"delta",0.00257720853631948,-0.00112525800496381,-0.00410293094813176,0.0211598736844431,-0.0294439298171079,-0.00446498371693634
"lambda",0.015775231241496,-0.0591499501104131,-0.050376388263012,-0.0294439298171079,0.961382714838864,-0.0673326224732576
"luce",-0.00897705708088503,-0.00925194791612314,-0.0103468831096448,-0.00446498371693634,-0.0673326224732576,0.0619960067230018
"alpha",0.00251165096724353,0.000679673629998384,-0.000921150972788183,0.00133141132173124,0.0206073494241652,-0.00430663493921669
"beta",0.000679673629998384,0.00332932580721352,0.00174494933735233,-0.00024686728549595,-0.0278814231725831,-0.000970848594273787
"gamma",-0.000921150972788183,0.00174494933735233,0.00924629177425366,-0.00114897436511823,-0.0167227051886838,-0.00195909604321759
"delta",0.00133141132173124,-0.00024686728549595,-0.00114897436511823,0.00834373429529583,-0.0143068908874906,-0.00349796310852003
"lambda",0.0206073494241652,-0.0278814231725831,-0.0167227051886838,-0.0143068908874906,0.844390879805915,-0.0481147303647101
"luce",-0.00430663493921669,-0.000970848594273787,-0.00195909604321759,-0.00349796310852003,-0.0481147303647101,0.0376339162784986
"alpha",0.0385735145995225,-0.000644032587847817,-0.0111920662781396,0.000811566652449462,0.00658089690843544,-0.00703017092869123
"beta",-0.000644032587847817,0.00781130061968514,0.00677434783497077,-0.0011705751235151,-0.0248521812703726,-0.00434872269324928
"gamma",-0.0111920662781396,0.00677434783497077,0.0694035689761599,0.000459093692640273,0.00438391240457864,-0.012378157539635
"delta",0.000811566652449462,-0.0011705751235151,0.000459093692640273,0.000818037416783996,-0.0105863505422986,-0.00238410636168352
"lambda",0.00658089690843544,-0.0248521812703726,0.00438391240457864,-0.0105863505422986,1.1291261201377,-0.0484129985707184
"luce",-0.00703017092869123,-0.00434872269324928,-0.012378157539635,-0.00238410636168352,-0.0484129985707184,0.0778527355733652
"alpha",0.0402351586158574,0.00234519924888378,-0.0278398791837767,0.00180467899873391,0.0192430239050125,-0.000238217637920231
"beta",0.00234519924888378,0.00361528355958241,0.00200504204313926,-0.000469060619391061,-0.0133381683767804,-0.00375832102565064
"gamma",-0.0278398791837767,0.00200504204313926,0.064719892918719,-0.00394029641857665,-0.0347563442565577,-0.00779728330065863
"delta",0.00180467899873391,-0.000469060619391061,-0.00394029641857665,0.0114668787263644,-0.00517658418905138,-0.00185999241673082
"lambda",0.0192430239050125,-0.0133381683767804,-0.0347563442565577,-0.00517658418905138,0.391847191179266,-0.0120073824613031
"luce",-0.000238217637920231,-0.00375832102565064,-0.00779728330065863,-0.00185999241673082,-0.0120073824613031,0.0315156527903372
"alpha",0.00164184591372159,3.8510064927669e-05,0.000317724148711219,0.00100555309993604,0.00626460646057629,-0.00209300082775417
"beta",3.8510064927669e-05,0.00261806109771435,0.000792233947962069,-6.77668569656294e-05,-0.0287683313162867,0.000467168682058567
"gamma",0.000317724148711219,0.000792233947962069,0.0050742450210109,-0.000767798583223203,0.00400708152519078,-0.000294178549151139
"delta",0.00100555309993604,-6.77668569656294e-05,-0.000767798583223203,0.00457101906339617,-0.0364581323009122,0.000624443107661219
"lambda",0.00626460646057629,-0.0287683313162867,0.00400708152519078,-0.0364581323009122,0.890904521548131,-0.042369091717866
"luce",-0.00209300082775417,0.000467168682058567,-0.000294178549151139,0.000624443107661219,-0.042369091717866,0.0620398124009127
"alpha",0.0254002994980551,0.00440692214188374,-0.0106245272733088,0.00166056173964083,0.0136253155423368,-0.0114448698634174
"beta",0.00440692214188374,0.00801170712477177,0.00551369898665592,0.000432203972588313,-0.0334232869711219,-0.00859278141425407
"gamma",-0.0106245272733088,0.00551369898665592,0.0745089193771975,-0.0051345435408745,-0.075250168454484,-0.00931147421360706
"delta",0.00166056173964083,0.000432203972588313,-0.0051345435408745,0.0150378341875409,-0.00364353848562298,-0.006523901617298
"lambda",0.0136253155423368,-0.0334232869711219,-0.075250168454484,-0.00364353848562298,0.960506530232412,-0.0898563575762817
"luce",-0.0114448698634174,-0.00859278141425407,-0.00931147421360706,-0.006523901617298,-0.0898563575762817,0.0672427857421039
"alpha",0.0108823603202572,0.000295588331536604,-0.00646257909468544,0.000750573421162398,0.0279619811701392,-0.00582920041162281
"beta",0.000295588331536604,0.0034066679558407,0.00108553793549494,0.000216767047744774,-0.0288780068353646,-0.0029927544988276
"gamma",-0.00646257909468544,0.00108553793549494,0.00958484886589746,7.81284762729506e-05,0.0042829375237739,-0.00586331364420349
"delta",0.000750573421162398,0.000216767047744774,7.81284762729506e-05,0.000760672119738444,-0.00570344723302644,-0.00114389075803001
"lambda",0.0279619811701392,-0.0288780068353646,0.0042829375237739,-0.00570344723302644,0.997140652310099,-0.106891552254925
"luce",-0.00582920041162281,-0.0029927544988276,-0.00586331364420349,-0.00114389075803001,-0.106891552254925,0.0768042331930258
"alpha",0.059863315209692,-0.000333699105612578,-0.0288645184210943,0.000270760264805904,0.00312821882984673,6.77057324076015e-05
"beta",-0.000333699105612578,0.00157136190176902,0.00212138078561829,-4.33610387169525e-05,-0.00246365565652509,-0.000834690405400026
"gamma",-0.0288645184210943,0.00212138078561829,0.0778291550716295,0.000271225963547485,0.0154947410247964,-0.00919596098139626
"delta",0.000270760264805904,-4.33610387169525e-05,0.000271225963547485,0.000812902084490056,-0.00292406537700995,-0.000946796280556132
"lambda",0.00312821882984673,-0.00246365565652509,0.0154947410247964,-0.00292406537700995,0.906266566693199,-0.103176287806262
"luce",6.77057324076015e-05,-0.000834690405400026,-0.00919596098139626,-0.000946796280556132,-0.103176287806262,0.0737345666950795
"alpha",0.0376213693856491,-0.000483831753419876,-0.0240030383362629,0.00600614230166377,0.0286962186919455,-0.00682369903679272
"beta",-0.000483831753419876,0.0139291216584599,0.00595036109878223,-0.00609686268001797,-0.0409643176045744,-0.00519106076691193
"gamma",-0.0240030383362629,0.00595036109878223,0.0499241753038372,-0.00845482465423844,-0.0434882171502322,-0.00620121294660113
"delta",0.00600614230166377,-0.00609686268001797,-0.00845482465423844,0.0196782130806177,-0.0169857155212855,-0.0106728721402426
"lambda",0.0286962186919455,-0.0409643176045744,-0.0434882171502322,-0.0169857155212855,1.19061680905828,-0.0324730242258434
"luce",-0.00682369903679272,-0.00519106076691193,-0.00620121294660113,-0.0106728721402426,-0.0324730242258434,0.0797050743144757
"alpha",0.0731169697337541,-0.00526844813404015,-0.0332492245696074,0.00185153077829239,-0.00586584587349313,0.00536037892743851
"beta",-0.00526844813404015,0.061303807428437,0.00837650105098132,-0.0122179973449203,-0.0365265936576298,-0.00811095689694338
"gamma",-0.0332492245696074,0.00837650105098132,0.0618979344653015,-0.00220499194843697,0.00761313081014611,-0.0141671599908411
"delta",0.00185153077829239,-0.0122179973449203,-0.00220499194843697,0.00905116683400647,-0.0152954798242143,-0.0020200005485318
"lambda",-0.00586584587349313,-0.0365265936576298,0.00761313081014611,-0.0152954798242143,1.30252204686182,-0.0114585153612664
"luce",0.00536037892743851,-0.00811095689694338,-0.0141671599908411,-0.0020200005485318,-0.0114585153612664,0.0811483783071922
"alpha",0.0126052442546701,0.000719191920191073,-0.00897898110355751,0.00148011999412978,0.0203121211053921,-0.00246787981768962
"beta",0.000719191920191073,0.00256474647161491,0.00376393516531095,0.00068168806514311,-0.0158720147310988,-0.00165879626266182
"gamma",-0.00897898110355751,0.00376393516531095,0.0404432250543926,-0.00244419772728582,-0.0111858814905352,-0.00220816627577576
"delta",0.00148011999412978,0.00068168806514311,-0.00244419772728582,0.0018569831869457,-0.00144346082040871,-0.00075117263054235
"lambda",0.0203121211053921,-0.0158720147310988,-0.0111858814905352,-0.00144346082040871,0.679084687027281,-0.0411265783787378
"luce",-0.00246787981768962,-0.00165879626266182,-0.00220816627577576,-0.00075117263054235,-0.0411265783787378,0.0472481050022957
"alpha",0.00514865380244846,-0.00500344331946175,-0.00305926996262778,0.0129882557165249,0.00366701181229721,-0.00939330067852407
"beta",-0.00500344331946175,0.0569835852797124,0.00398808296489261,-0.0375890393778147,0.00840653699766119,0.00336519987472441
"gamma",-0.00305926996262778,0.00398808296489261,0.00493527649432994,-0.00796912207009261,-0.00106783234248611,-7.0805164431182e-05
"delta",0.0129882557165249,-0.0375890393778147,-0.00796912207009261,0.0919339394423117,-0.0738901709150445,-0.0170321411518934
"lambda",0.00366701181229721,0.00840653699766119,-0.00106783234248611,-0.0738901709150445,1.23582353094838,-0.0129410481726704
"luce",-0.00939330067852407,0.00336519987472441,-7.0805164431182e-05,-0.0170321411518934,-0.0129410481726704,0.056437370071105
"alpha",0.00241497958280872,-0.00134505192096579,-0.000401739161378049,0.00222165864671425,-0.00195559375289013,-0.00563070576340092
"beta",-0.00134505192096579,0.043365803155552,-0.000337662228177032,-0.0136639097441205,-0.0229343627135056,0.00829480089628096
"gamma",-0.000401739161378049,-0.000337662228177032,0.00266732551913316,-0.00125907454808394,-0.0024953548506149,-0.00647057784184451
"delta",0.00222165864671425,-0.0136639097441205,-0.00125907454808394,0.0178765141430976,-0.0441744163588524,-0.00350543805093335
"lambda",-0.00195559375289013,-0.0229343627135056,-0.0024953548506149,-0.0441744163588524,1.3276995913239,0.0187096943542228
"luce",-0.00563070576340092,0.00829480089628096,-0.00647057784184451,-0.00350543805093335,0.0187096943542228,0.0727689369509294
"alpha",0.0575047451882738,-0.00518201754551567,-0.0428506069238312,0.00388874050260523,0.00633219393014826,-0.000426944250243289
"beta",-0.00518201754551567,0.0626019602302375,0.0102175720375401,-0.0173063344262337,-0.0233303141396694,-0.00344321522160357
"gamma",-0.0428506069238312,0.0102175720375401,0.0997481332973562,-0.00648439039889852,-0.000921937758242211,-0.00563994324203782
"delta",0.00388874050260523,-0.0173063344262337,-0.00648439039889852,0.018710894732718,-0.0177779417077454,-0.00245254142099198
"lambda",0.00633219393014826,-0.0233303141396694,-0.000921937758242211,-0.0177779417077454,1.29416799039723,-0.0162095351666055
"luce",-0.000426944250243289,-0.00344321522160357,-0.00563994324203782,-0.00245254142099198,-0.0162095351666055,0.0797617563601179
"alpha",0.0483130006569436,-0.00160305740030168,-0.0286827758228004,0.000977254914356123,0.0232110562727992,-0.00543602225105894
"beta",-0.00160305740030168,0.00683929859366491,0.00625098616154681,-5.8275990390559e-05,-0.0492527120258863,-0.00556271238176809
"gamma",-0.0286827758228004,0.00625098616154681,0.0642221821617643,-0.00127878012897417,-0.0280996522222649,-0.00341147586719315
"delta",0.000977254914356123,-5.8275990390559e-05,-0.00127878012897417,0.00141248983433897,-0.00740164690853171,-0.00208949334028326
"lambda",0.0232110562727992,-0.0492527120258863,-0.0280996522222649,-0.00740164690853171,0.909186269353578,-0.0748488432746028
"luce",-0.00543602225105894,-0.00556271238176809,-0.00341147586719315,-0.00208949334028326,-0.0748488432746028,0.0683206372759481
"alpha",0.00764823092292215,0.00337969475706769,-0.00456791797825472,0.0020316580356507,0.0175802852115489,-0.00607214194454824
"beta",0.00337969475706769,0.00494274635622948,0.00141748546532106,0.000375182532566785,-0.0223928063393849,-0.00447620223905781
"gamma",-0.00456791797825472,0.00141748546532106,0.0290551799362823,-0.00350188940569527,-0.0229465640958478,-0.00483062113898362
"delta",0.0020316580356507,0.000375182532566785,-0.00350188940569527,0.00900194059981493,-0.00387738192063841,-0.00163210884167159
"lambda",0.0175802852115489,-0.0223928063393849,-0.0229465640958478,-0.00387738192063841,0.652894771595728,-0.0520293768589443
"luce",-0.00607214194454824,-0.00447620223905781,-0.00483062113898362,-0.00163210884167159,-0.0520293768589443,0.0473172237291814
"alpha",0.0578712825525956,-0.000744468547414286,-0.0303446573586458,0.0020076962027545,0.0233198487038888,-0.00480151227436758
"beta",-0.000744468547414286,0.00544572090216324,0.00490075174824904,0.0011048885761086,-0.0425799221293481,-0.00474759929340396
