"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.00798280833888269,0.00590045727973981,0.0607231733455798,-0.00359015215376768,-0.0306205821422254,-0.00566270178275475
"delta",0.0017904156487411,0.000803318645202931,-0.00359015215376768,0.00471003706195177,-0.0150748678574143,-0.00521026114955318
"lambda",0.0158546317491392,-0.0304091061039874,-0.0306205821422254,-0.0150748678574143,0.868068414188635,-0.0599574448354392
"luce",-0.00740164695438089,-0.00509677600453762,-0.00566270178275475,-0.00521026114955318,-0.0599574448354392,0.0637511156251623
"alpha",0.00182111751798048,5.34475030358009e-05,-0.000231258301821548,0.0013740864046306,0.0175707649195159,-0.0051969342512922
"beta",5.34475030358009e-05,0.00236507912338202,0.000511352350937313,0.000373014118758114,-0.0321817294920717,-0.00257700476811
"gamma",-0.000231258301821548,0.000511352350937313,0.00222568335395148,0.000134173165763812,-0.00436727808488132,-0.000301878266371475
"delta",0.0013740864046306,0.000373014118758114,0.000134173165763812,0.00286703294145471,-0.0025965976224558,-0.0037645070129394
"lambda",0.0175707649195159,-0.0321817294920717,-0.00436727808488132,-0.0025965976224558,0.782970447246693,-0.0233283768732011
"luce",-0.0051969342512922,-0.00257700476811,-0.000301878266371475,-0.0037645070129394,-0.0233283768732011,0.0605379342231992
"alpha",0.052640002033977,-3.44961063744985e-06,-0.0255729124266812,0.00117831425304233,0.0101407637181831,-0.00263558473019577
"beta",-3.44961063744985e-06,0.00492405779873785,0.00596500152928688,0.00159926349683435,-0.0285674136910559,-0.00543631191890723
"gamma",-0.0255729124266812,0.00596500152928688,0.0846188799298767,-0.00254125712750069,-0.0192906290664507,-0.00885984992764921
"delta",0.00117831425304233,0.00159926349683435,-0.00254125712750069,0.00865452408215463,-0.0128755195077656,-0.0046045512444361
"lambda",0.0101407637181831,-0.0285674136910559,-0.0192906290664507,-0.0128755195077656,0.496451769987896,-0.0571093571106655
"luce",-0.00263558473019577,-0.00543631191890723,-0.00885984992764921,-0.0046045512444361,-0.0571093571106655,0.054829732799467
"alpha",0.0671294954614402,-0.00156600241996786,-0.0397912661785749,0.000398760113824302,0.0194223466051349,0.000704800616952087
"beta",-0.00156600241996786,0.00193584810241374,0.00364282424357418,0.000492633532868285,-0.0100002413898703,-0.00156651421972436
"gamma",-0.0397912661785749,0.00364282424357418,0.0902769699326111,-0.000296617063940909,-0.0207367853249478,-0.00990257556096269
"delta",0.000398760113824302,0.000492633532868285,-0.000296617063940909,0.00385431975025908,-0.00557249196163032,-0.00140858156612115
"lambda",0.0194223466051349,-0.0100002413898703,-0.0207367853249478,-0.00557249196163032,0.855854580719227,-0.148480674375372
"luce",0.000704800616952087,-0.00156651421972436,-0.00990257556096269,-0.00140858156612115,-0.148480674375372,0.0715962265778274
"alpha",0.0340554238058572,-0.00144564578346038,-0.0245047468171919,0.0176132677770555,0.0222523733948815,-0.0177084214816014
"beta",-0.00144564578346038,0.0285431683585705,0.0100589404522062,-0.0161908006259996,-0.0371440185225515,-0.00354002138427004
"gamma",-0.0245047468171919,0.0100589404522062,0.0492309130236155,-0.0199453107058388,-0.0301531017906285,-1.17776181627034e-05
"delta",0.0176132677770555,-0.0161908006259996,-0.0199453107058388,0.0473993808750205,-0.0395419647449952,-0.0169902714394133
"lambda",0.0222523733948815,-0.0371440185225515,-0.0301531017906285,-0.0395419647449952,1.24831112027639,-0.0357763663181627
"luce",-0.0177084214816014,-0.00354002138427004,-1.17776181627034e-05,-0.0169902714394133,-0.0357763663181627,0.0784486400103351
"alpha",0.0048158675635069,-0.00167811669178687,-0.00206616034455178,0.00121943003222162,0.00310162974061089,-0.0107913507355356
"beta",-0.00167811669178687,0.0170572574606698,0.00277013353448675,-0.00356984534519118,-0.0313790176249577,-0.00141908574122266
"gamma",-0.00206616034455178,0.00277013353448675,0.00537564939894694,0.000150095946276176,-0.0147352156655661,-0.00467876916029378
"delta",0.00121943003222162,-0.00356984534519118,0.000150095946276176,0.00214070809515476,-0.0202274432768827,-0.00369172622482132
"lambda",0.00310162974061089,-0.0313790176249577,-0.0147352156655661,-0.0202274432768827,1.26370176668982,0.019155158389144
"luce",-0.0107913507355356,-0.00141908574122266,-0.00467876916029378,-0.00369172622482132,0.019155158389144,0.0675987374861438
"alpha",0.0099009628076496,-0.0010819277253445,-0.000804464914880651,0.00269191075740649,-0.00432263560081592,-0.0117729858859043
"beta",-0.0010819277253445,0.0699626750208269,0.00320243657630831,-0.0159931933174952,0.00360056195283183,0.00286389392080236
"gamma",-0.000804464914880651,0.00320243657630831,0.0258360327496063,-0.00185311299818954,-0.00675779894516414,-0.00482384423857658
"delta",0.00269191075740649,-0.0159931933174952,-0.00185311299818954,0.0212865563725666,-0.0427260719979219,-0.00644724182078881
"lambda",-0.00432263560081592,0.00360056195283183,-0.00675779894516414,-0.0427260719979219,1.38623251300885,0.00497199663235817
"luce",-0.0117729858859043,0.00286389392080236,-0.00482384423857658,-0.00644724182078881,0.00497199663235817,0.0539846093154424
"alpha",0.0541293982940334,0.000382909450820447,-0.0168600650887916,-0.00205476398472575,0.016956444725886,-0.000763684760668865
"beta",0.000382909450820447,0.00205357307461867,0.00358457780297407,0.000462449643130943,-0.0170065740949566,-0.00366490836530462
"gamma",-0.0168600650887916,0.00358457780297407,0.0657768519463179,-0.00174194290377607,-0.00435458643293318,-0.00283954917706609
"delta",-0.00205476398472575,0.000462449643130943,-0.00174194290377607,0.00270011151577158,-0.00715142021214137,-0.0016014349623191
"lambda",0.016956444725886,-0.0170065740949566,-0.00435458643293318,-0.00715142021214137,0.928987801634814,-0.0480112369621103
"luce",-0.000763684760668865,-0.00366490836530462,-0.00283954917706609,-0.0016014349623191,-0.0480112369621103,0.0711211310539521
"alpha",0.0617941992308491,-0.000971416562425861,-0.0327040396004461,0.00165321809574318,0.0444800372773526,0.00258446977458911
"beta",-0.000971416562425861,0.00357218350144256,0.00524361902413748,0.000568672447614256,-0.0256260422416922,-0.00401434934542527
"gamma",-0.0327040396004461,0.00524361902413748,0.0617836020960501,-0.00186809884353209,-0.0270532593101,-0.0145054853299436
"delta",0.00165321809574318,0.000568672447614256,-0.00186809884353209,0.0123721213232318,-0.0181826162308663,-0.00445099330002796
"lambda",0.0444800372773526,-0.0256260422416922,-0.0270532593101,-0.0181826162308663,0.998151049636294,-0.146422348006088
"luce",0.00258446977458911,-0.00401434934542527,-0.0145054853299436,-0.00445099330002796,-0.146422348006088,0.0748742408054341
"alpha",0.00665105437638694,-0.00173891277789311,-0.00111079271548043,0.00252251419430703,-0.00865159314019875,-0.0141594718834628
"beta",-0.00173891277789311,0.0766948194752418,0.00209847790076107,-0.0170520571361863,0.0195742024033015,0.00958343568129379
"gamma",-0.00111079271548043,0.00209847790076107,0.0203221051055741,-0.000933583023797316,0.000471793129972042,-0.00119348235702994
"delta",0.00252251419430703,-0.0170520571361863,-0.000933583023797316,0.0215759551860389,-0.0423698501432542,-0.00914511937617486
"lambda",-0.00865159314019875,0.0195742024033015,0.000471793129972042,-0.0423698501432542,1.36513271658865,0.0206298946797476
"luce",-0.0141594718834628,0.00958343568129379,-0.00119348235702994,-0.00914511937617486,0.0206298946797476,0.0765476423534946
"alpha",0.00887187022282417,0.00116927629184797,-0.00413706590104298,0.000456173195818898,0.0400446575770834,-0.00407261253965905
"beta",0.00116927629184797,0.00392798208737533,0.00230193717413567,0.000625266548100592,-0.0188373376857938,-0.00342444971569936
"gamma",-0.00413706590104298,0.00230193717413567,0.0118438201219855,0.000147650315674279,0.0187317416374512,-0.0100915969665231
"delta",0.000456173195818898,0.000625266548100592,0.000147650315674279,0.000539443635184762,-0.00505626853170632,-0.00150913949943401
"lambda",0.0400446575770834,-0.0188373376857938,0.0187317416374512,-0.00505626853170632,1.01826146390974,-0.114194776103402
"luce",-0.00407261253965905,-0.00342444971569936,-0.0100915969665231,-0.00150913949943401,-0.114194776103402,0.0732894682017882
"alpha",0.00326352053506147,0.000452795342513926,-0.00117133992576224,0.00328757314232932,0.0110400537427024,-0.0028689079760883
"beta",0.000452795342513926,0.0256284852812249,0.000125791797767562,-0.0103255304531889,-0.0319120910199647,-0.00175159828646491
"gamma",-0.00117133992576224,0.000125791797767562,0.00459536084651284,-0.000869087976325087,-0.0150671955202174,-0.00149806009765145
"delta",0.00328757314232932,-0.0103255304531889,-0.000869087976325087,0.0446837230654871,-0.0158151364908529,-0.00209922581066131
"lambda",0.0110400537427024,-0.0319120910199647,-0.0150671955202174,-0.0158151364908529,1.23709424164678,-0.0192683018666008
"luce",-0.0028689079760883,-0.00175159828646491,-0.00149806009765145,-0.00209922581066131,-0.0192683018666008,0.0442487273176246
"alpha",0.0569156379807377,-0.000631483880463325,-0.0322901408875853,0.00137564621516282,0.00533203586832646,0.00122253323745382
"beta",-0.000631483880463325,0.00356166793387739,0.00588416778365736,0.000519194906160022,-0.0302553951093456,-0.00229589505860939
"gamma",-0.0322901408875853,0.00588416778365736,0.0891221646820218,-0.00198509804433113,-0.024379591147008,-0.0147337111013437
"delta",0.00137564621516282,0.000519194906160022,-0.00198509804433113,0.00492766337770118,-0.014150217625889,-0.00122113195569981
"lambda",0.00533203586832646,-0.0302553951093456,-0.024379591147008,-0.014150217625889,0.987173959850726,-0.146948320214989
"luce",0.00122253323745382,-0.00229589505860939,-0.0147337111013437,-0.00122113195569981,-0.146948320214989,0.0672026279058555
"alpha",0.0640718808409255,-0.00492432504771414,-0.0390104233610519,0.00184168856155701,-0.00103492708291534,0.00148486448542332
"beta",-0.00492432504771414,0.0223996635059365,0.0128574337282698,-0.00487620909263559,-0.0509467283364468,-0.0092387983815644
"gamma",-0.0390104233610519,0.0128574337282698,0.0871003570955621,-0.00291495291816696,0.002093422542908,-0.0114194037833708
"delta",0.00184168856155701,-0.00487620909263559,-0.00291495291816696,0.00315734511219098,-0.0187728516925107,-0.00298372462939076
"lambda",-0.00103492708291534,-0.0509467283364468,0.002093422542908,-0.0187728516925107,1.28997656148274,-0.00755120335945069
"luce",0.00148486448542332,-0.0092387983815644,-0.0114194037833708,-0.00298372462939076,-0.00755120335945069,0.0803527313644848
"alpha",0.0605938628555226,-0.000989789232944939,-0.0340869820977753,0.000615469445536858,0.0139498715092986,-0.00300084423012781
"beta",-0.000989789232944939,0.00394716322100199,0.00473653661134356,0.000811406886079488,-0.0360683153037534,-0.00441231057139737
"gamma",-0.0340869820977753,0.00473653661134356,0.0970594710451938,-0.00263824285866037,-0.0102666311222871,-0.00798192030658323
"delta",0.000615469445536858,0.000811406886079488,-0.00263824285866037,0.00270321393542144,-0.0153682525454065,-0.00174601980439568
"lambda",0.0139498715092986,-0.0360683153037534,-0.0102666311222871,-0.0153682525454065,1.08533863770546,-0.13213501113719
"luce",-0.00300084423012781,-0.00441231057139737,-0.00798192030658323,-0.00174601980439568,-0.13213501113719,0.0754909438081875
"alpha",0.00751297245493564,-0.00486816278091639,-0.00438520260916669,0.00682377613225183,-0.00383629429846514,-0.0143339556252208
"beta",-0.00486816278091639,0.0711889589097009,0.00049685677984399,-0.0216692175975351,-0.0273558670889334,0.0164105009491257
"gamma",-0.00438520260916669,0.00049685677984399,0.0105768671125889,-0.0022997329286692,0.000826959383577446,-0.00475186635104893
"delta",0.00682377613225183,-0.0216692175975351,-0.0022997329286692,0.0336606956104618,-0.0556496298771717,-0.0158832707606593
"lambda",-0.00383629429846514,-0.0273558670889334,0.000826959383577446,-0.0556496298771717,1.27119347319382,0.0086638988836724
"luce",-0.0143339556252208,0.0164105009491257,-0.00475186635104893,-0.0158832707606593,0.0086638988836724,0.0821661482745829
"alpha",0.001036584559938,6.2752000512206e-06,0.000125076545262177,0.000438623627652029,0.0104108778874674,-0.000793559589584992
"beta",6.2752000512206e-06,0.0052466006865175,0.00103573470930525,0.000736147194413233,-0.0512840863124422,0.00156718820051046
"gamma",0.000125076545262177,0.00103573470930525,0.00298440712059764,-0.00122743513651006,-0.0123759079183254,-0.00124390313414468
"delta",0.000438623627652029,0.000736147194413233,-0.00122743513651006,0.00620219109604256,-0.0073029776051498,0.00182339354449276
"lambda",0.0104108778874674,-0.0512840863124422,-0.0123759079183254,-0.0073029776051498,0.695467927493973,-0.0219034136442538
"luce",-0.000793559589584992,0.00156718820051046,-0.00124390313414468,0.00182339354449276,-0.0219034136442538,0.0497042447481269
"alpha",0.0684591254225095,-0.00473118196469993,-0.0366099193790418,0.00469765738485531,0.0062588099745188,-0.000396314295742992
"beta",-0.00473118196469993,0.0182153568197836,0.00954027632395692,-0.00479591539085951,-0.0560051714162103,-0.00851425620047
"gamma",-0.0366099193790418,0.00954027632395692,0.0638608031452679,-0.00544627449223813,-0.0104318005560615,-0.0100904111439041
"delta",0.00469765738485531,-0.00479591539085951,-0.00544627449223813,0.00898626752825779,-0.0172873997969967,-0.00522175537981267
"lambda",0.0062588099745188,-0.0560051714162103,-0.0104318005560615,-0.0172873997969967,1.25377528495159,-0.0327763980730847
"luce",-0.000396314295742992,-0.00851425620047,-0.0100904111439041,-0.00522175537981267,-0.0327763980730847,0.0831721388693761
"alpha",0.00502742534456895,-0.000406822570288514,-0.00126471357087131,0.00159427311705863,0.00950840099375535,-0.012719295237787
"beta",-0.000406822570288514,0.0127577464481647,0.00564932490022413,-0.00300656347375437,-0.0548012819813903,-0.00439171136994493
"gamma",-0.00126471357087131,0.00564932490022413,0.0143799699960119,-0.000758525376869785,-0.0226070380508139,-0.00702363211797142
"delta",0.00159427311705863,-0.00300656347375437,-0.000758525376869785,0.00220081794519752,-0.00623903931343579,-0.00378932608761169
"lambda",0.00950840099375535,-0.0548012819813903,-0.0226070380508139,-0.00623903931343579,1.09119476329806,-0.0127362706722828
"luce",-0.012719295237787,-0.00439171136994493,-0.00702363211797142,-0.00378932608761169,-0.0127362706722828,0.0794364570912352
"alpha",0.00392911341473252,-0.00184838633709423,0.00153082772363682,0.00529592378555367,-0.00156596649899765,-0.0120060202748966
"beta",-0.00184838633709423,0.0735434618113705,0.00344673758812322,-0.0399011359653305,0.0217767108748467,0.00615202964237845
"gamma",0.00153082772363682,0.00344673758812322,0.0102352874240045,-0.00452931019595901,-0.000581526172120137,-0.00298060673459732
"delta",0.00529592378555367,-0.0399011359653305,-0.00452931019595901,0.0786749025808079,-0.0732992339920427,-0.0165006936442859
"lambda",-0.00156596649899765,0.0217767108748467,-0.000581526172120137,-0.0732992339920427,1.3200294449197,-0.00291070152281237
"luce",-0.0120060202748966,0.00615202964237845,-0.00298060673459732,-0.0165006936442859,-0.00291070152281237,0.0714050877429949
"alpha",0.0714939252147513,-0.00309139239450631,-0.0486875869564815,0.00359797990239092,0.00214232242021498,0.00326225637056852
"beta",-0.00309139239450631,0.0712404427447892,0.00651853850842016,-0.0181946926106043,-0.0131583158728259,-0.00461630125356267
"gamma",-0.0486875869564815,0.00651853850842016,0.0971209550702282,-0.00464120859242136,0.00366721194322393,-0.0115529211550965
"delta",0.00359797990239092,-0.0181946926106043,-0.00464120859242136,0.0194259765806871,-0.0266256964279665,-0.00575345348752869
"lambda",0.00214232242021498,-0.0131583158728259,0.00366721194322393,-0.0266256964279665,1.26168355644458,-0.0130164750903183
"luce",0.00326225637056852,-0.00461630125356267,-0.0115529211550965,-0.00575345348752869,-0.0130164750903183,0.0827667000192251
"alpha",0.0351038164445166,0.00256051365702824,-0.0148171412708397,0.000848763477436753,0.0179997900247568,-0.00785697063928065
"beta",0.00256051365702824,0.00631137193837928,0.00846756072037857,0.000360231453825852,-0.0404238224799827,-0.00663468643565183
"gamma",-0.0148171412708397,0.00846756072037857,0.0860967811804249,-0.000886151002035484,-0.0665866580353828,-0.0121908487078976
"delta",0.000848763477436753,0.000360231453825852,-0.000886151002035484,0.00661568167424887,-0.00199340248062286,-0.00179230290105398
"lambda",0.0179997900247568,-0.0404238224799827,-0.0665866580353828,-0.00199340248062286,1.0207868050428,-0.119810681145022
"luce",-0.00785697063928065,-0.00663468643565183,-0.0121908487078976,-0.00179230290105398,-0.119810681145022,0.0709681275258833
"alpha",0.0537121348052424,-5.10946683860317e-06,-0.0249515743168673,0.000347002764221574,0.016251151840975,-0.00197814025010085
"beta",-5.10946683860317e-06,0.00304710830953137,0.00159220106132275,-4.72566284420836e-05,-0.0214769524442249,-0.00339675160219651
"gamma",-0.0249515743168673,0.00159220106132275,0.0615204250036716,9.83439917144185e-05,0.00458568242304071,-0.00315577765734381
"delta",0.000347002764221574,-4.72566284420836e-05,9.83439917144185e-05,0.000442382217906151,-0.00302179088646362,-0.000931813735794191
"lambda",0.016251151840975,-0.0214769524442249,0.00458568242304071,-0.00302179088646362,1.0192068626813,-0.129750551161928
"luce",-0.00197814025010085,-0.00339675160219651,-0.00315577765734381,-0.000931813735794191,-0.129750551161928,0.0766238421267681
"alpha",0.0362355282533892,0.00179952557367239,-0.0146390816985124,0.000959900572140356,0.028987812621727,-0.00761790811692615
"beta",0.00179952557367239,0.00474409416656114,0.0069870947024734,0.000366889250630202,-0.0327287811765079,-0.00355014367838771
"gamma",-0.0146390816985124,0.0069870947024734,0.0687986706551029,-0.000669103942345351,-0.0460722680321306,-0.0120341166795955
"delta",0.000959900572140356,0.000366889250630202,-0.000669103942345351,0.00266190404830776,-0.00221702450502476,-0.000339063559306269
"lambda",0.028987812621727,-0.0327287811765079,-0.0460722680321306,-0.00221702450502476,1.0376560518006,-0.163177962652241
"luce",-0.00761790811692615,-0.00355014367838771,-0.0120341166795955,-0.000339063559306269,-0.163177962652241,0.0744689735461521
"alpha",0.0208122768678681,-0.00938438775210713,-0.0137962830300129,0.0143323462560145,0.00924085978609876,-0.0155671512380051
"beta",-0.00938438775210713,0.0660287320189429,0.00837314701798867,-0.0317808756349489,-0.00405931539937309,0.00358739002516865
"gamma",-0.0137962830300129,0.00837314701798867,0.0191151999692531,-0.0103070596924133,-0.000400621198897391,0.000300106072580819
"delta",0.0143323462560145,-0.0317808756349489,-0.0103070596924133,0.0459062166743362,-0.0377786990456011,-0.0140356312522276
"lambda",0.00924085978609876,-0.00405931539937309,-0.000400621198897391,-0.0377786990456011,1.22171052475884,-0.0186841404094461
"luce",-0.0155671512380051,0.00358739002516865,0.000300106072580819,-0.0140356312522276,-0.0186841404094461,0.0802976752890406
"alpha",0.0378720417168617,-0.00905428869440544,-0.0278471742913807,0.0185085850781515,-0.00783900558476822,-0.0138423955727373
"beta",-0.00905428869440544,0.0748371926643653,0.021115226242437,-0.0406157206062161,0.000391935241594413,0.00951064766428657
"gamma",-0.0278471742913807,0.021115226242437,0.0867755321157676,-0.0339608793002438,0.00818724750116023,0.0116594717337179
"delta",0.0185085850781515,-0.0406157206062161,-0.0339608793002438,0.0755906952643394,-0.0589441949253634,-0.0239907093048171
"lambda",-0.00783900558476822,0.000391935241594413,0.00818724750116023,-0.0589441949253634,1.30770498540739,-0.0286546034338558
"luce",-0.0138423955727373,0.00951064766428657,0.0116594717337179,-0.0239907093048171,-0.0286546034338558,0.0853125696789066
"alpha",0.0321463807723595,0.000161885630899849,-0.00965428689375044,0.00114331326890859,0.034264842479935,-0.0112969882625103
"beta",0.000161885630899849,0.00472500324718496,0.00713724322305763,0.000321323214085992,-0.0418639577567625,-0.00451491832347113
"gamma",-0.00965428689375044,0.00713724322305763,0.0800376574954479,-0.000811182800204132,-0.0266412715433228,-0.00479904374287724
"delta",0.00114331326890859,0.000321323214085992,-0.000811182800204132,0.00153962437729948,-0.0116491117853108,-0.00343303723151742
"lambda",0.034264842479935,-0.0418639577567625,-0.0266412715433228,-0.0116491117853108,1.14839221816574,-0.0991614169191847
"luce",-0.0112969882625103,-0.00451491832347113,-0.00479904374287724,-0.00343303723151742,-0.0991614169191847,0.0765914912163613
"alpha",0.00437914481890368,-0.00484461511294941,-0.00287678637156196,0.0115912511080762,0.00837409215153007,-0.0124927454125077
"beta",-0.00484461511294941,0.0557324950846127,0.00762678095088402,-0.038084887518973,-0.00842481464115386,0.0111941770122153
"gamma",-0.00287678637156196,0.00762678095088402,0.0135318898379456,-0.0145705118964105,-0.00769888430199869,-6.44173628639362e-05
"delta",0.0115912511080762,-0.038084887518973,-0.0145705118964105,0.090210024592802,-0.048288438425772,-0.0251934448190328
"lambda",0.00837409215153007,-0.00842481464115386,-0.00769888430199869,-0.048288438425772,1.26117035939443,-0.0382869886708713
"luce",-0.0124927454125077,0.0111941770122153,-6.44173628639362e-05,-0.0251934448190328,-0.0382869886708713,0.0695175388576035
"alpha",0.00303511666530332,0.001626361315321,-0.000967036880422694,0.00260561278808594,0.0161879250776967,-0.00747887825900563
"beta",0.001626361315321,0.00654356409375328,8.61452172513336e-05,0.00247953548397717,-0.0558718002630979,-0.00356272136459563
"gamma",-0.000967036880422694,8.61452172513336e-05,0.00866281770279426,-0.0026065023863883,-0.0020800839245306,0.000979895271417832
"delta",0.00260561278808594,0.00247953548397717,-0.0026065023863883,0.0161298683367068,-0.0378044927830799,-0.00631662608016439
"lambda",0.0161879250776967,-0.0558718002630979,-0.0020800839245306,-0.0378044927830799,1.14522001119231,-0.0510715808316996
"luce",-0.00747887825900563,-0.00356272136459563,0.000979895271417832,-0.00631662608016439,-0.0510715808316996,0.0515155299575594
"alpha",0.0286394422406562,0.00498346849208831,0.00291827966508252,-0.00083842736027144,0.0309480577270791,-0.00286922242562597
"beta",0.00498346849208831,0.00504224047830918,0.00637144629439492,0.000982680880110158,-0.0158473347203149,-0.00309943626450373
"gamma",0.00291827966508252,0.00637144629439492,0.0625884090058798,-0.00263571745895244,0.00510472583280265,0.000749683463117471
"delta",-0.00083842736027144,0.000982680880110158,-0.00263571745895244,0.00210677241734227,-0.00782634387866643,-0.00231505748490849
"lambda",0.0309480577270791,-0.0158473347203149,0.00510472583280265,-0.00782634387866643,0.723982784253476,-0.0453291041833257
"luce",-0.00286922242562597,-0.00309943626450373,0.000749683463117471,-0.00231505748490849,-0.0453291041833257,0.0611945657125929
"alpha",0.0051439401408599,0.000712758322610644,-0.00129101118825341,0.00739196235103226,0.00728951489834384,-0.0148373864152052
"beta",0.000712758322610644,0.0220774277663829,0.0017415371057374,-0.00731261386260477,-0.0428597665770473,-0.0010368531297006
"gamma",-0.00129101118825341,0.0017415371057374,0.0136741125449663,-0.00299332034022529,-0.0126126210551269,-0.00248937493892963
"delta",0.00739196235103226,-0.00731261386260477,-0.00299332034022529,0.0326353466037294,-0.0429484815414028,-0.0212535417028481
"lambda",0.00728951489834384,-0.0428597665770473,-0.0126126210551269,-0.0429484815414028,1.30048851695337,-0.0281850168082487
"luce",-0.0148373864152052,-0.0010368531297006,-0.00248937493892963,-0.0212535417028481,-0.0281850168082487,0.0745405942536846
"alpha",0.00224477243549586,-0.00169316016504907,-0.000535474889294255,0.00592378539789626,0.00436156502679123,-0.00186873871699637
"beta",-0.00169316016504907,0.0436074634940101,0.00321807207524536,-0.0268039815424042,-0.0186316923065313,0.00399098666301571
"gamma",-0.000535474889294255,0.00321807207524536,0.00559003429545542,-0.00459548516676446,-0.0132205710077133,-0.000553389044548856
"delta",0.00592378539789626,-0.0268039815424042,-0.00459548516676446,0.0875747327375133,-0.0329582023693311,-0.00420344344799532
"lambda",0.00436156502679123,-0.0186316923065313,-0.0132205710077133,-0.0329582023693311,1.39702164355476,0.00336229718165743
"luce",-0.00186873871699637,0.00399098666301571,-0.000553389044548856,-0.00420344344799532,0.00336229718165743,0.0330304213371401
"alpha",0.033881004408737,-0.00124942908516793,-0.0154593961437168,0.00339163794207963,0.0517900013369117,-0.00258926673925779
"beta",-0.00124942908516793,0.00365243385671214,0.00231210376758129,0.00193254433158041,-0.0318834815465516,-0.00374131082467842
"gamma",-0.0154593961437168,0.00231210376758129,0.0165386626360032,-0.00110702775198444,-0.013341103931027,-0.00723307732468515
"delta",0.00339163794207963,0.00193254433158041,-0.00110702775198444,0.0087383328711504,-0.0216629559713675,-0.00383401873373241
"lambda",0.0517900013369117,-0.0318834815465516,-0.013341103931027,-0.0216629559713675,1.05322143540589,-0.141637412625764
"luce",-0.00258926673925779,-0.00374131082467842,-0.00723307732468515,-0.00383401873373241,-0.141637412625764,0.076762000433579
"alpha",0.0073197616606053,0.00196940481975133,-0.0037163345004892,0.00205445149009888,0.0294532920442807,-0.0101005205926847
"beta",0.00196940481975133,0.00829198080291028,0.00380549032351314,-0.000552229077853613,-0.0475424651401001,-0.00383623409634579
"gamma",-0.0037163345004892,0.00380549032351314,0.0142354883603395,-0.00119783995791204,-0.0273675677725057,-0.00512480348275713
"delta",0.00205445149009888,-0.000552229077853613,-0.00119783995791204,0.00716554644260459,-0.0221839756942403,-0.00547938258689275
"lambda",0.0294532920442807,-0.0475424651401001,-0.0273675677725057,-0.0221839756942403,1.17691230958457,-0.0803505740223684
"luce",-0.0101005205926847,-0.00383623409634579,-0.00512480348275713,-0.00547938258689275,-0.0803505740223684,0.0682223896998007
"alpha",0.0591475756895403,-2.63868876265375e-05,-0.0245285123579283,3.73786882672967e-05,0.0168459470246881,-0.00465169146416008
"beta",-2.63868876265375e-05,0.00108635158621165,0.00116210853800599,0.000676524227789874,-0.000552908829826443,0.000653708166222006
"gamma",-0.0245285123579283,0.00116210853800599,0.0793106598039792,-0.000888102303038587,-0.00516173890721322,0.00121995419146208
"delta",3.73786882672967e-05,0.000676524227789874,-0.000888102303038587,0.00112790460604062,0.00173691640169252,0.000231237794423108
"lambda",0.0168459470246881,-0.000552908829826443,-0.00516173890721322,0.00173691640169252,0.89177354843866,-0.0578072477783243
"luce",-0.00465169146416008,0.000653708166222006,0.00121995419146208,0.000231237794423108,-0.0578072477783243,0.0693120695896189
"alpha",0.0298255664696601,0.00100118019831036,-0.0158211348614556,0.000828803568886241,0.00447455317229371,-0.00161520152738777
"beta",0.00100118019831036,0.00256504825330166,0.00354609616281965,0.000343071180240295,-0.0182589602319406,-0.00260580357233328
"gamma",-0.0158211348614556,0.00354609616281965,0.0710171189579956,-0.00137747541779304,-0.0353084386039545,-0.00538931007633287
"delta",0.000828803568886241,0.000343071180240295,-0.00137747541779304,0.00440186824094807,-0.00498851310106356,-0.00105290403813052
"lambda",0.00447455317229371,-0.0182589602319406,-0.0353084386039545,-0.00498851310106356,0.580062179170998,-0.0381228724858234
"luce",-0.00161520152738777,-0.00260580357233328,-0.00538931007633287,-0.00105290403813052,-0.0381228724858234,0.04051124693007
"alpha",0.0435156253307296,-0.00020668596553488,-0.0200103746080952,0.000860205856113078,0.01912425241776,-0.00599451942574137
"beta",-0.00020668596553488,0.0052333438968288,0.00505113252465342,0.00310656169270401,-0.0426702048901031,-0.00473940693946537
"gamma",-0.0200103746080952,0.00505113252465342,0.0798594704586281,-0.00369984956344837,-0.0124498963103203,-0.00974320683228241
"delta",0.000860205856113078,0.00310656169270401,-0.00369984956344837,0.00955828296538347,-0.0323599483099034,-0.00519703663355645
"lambda",0.01912425241776,-0.0426702048901031,-0.0124498963103203,-0.0323599483099034,0.913661193291571,-0.100813786022895
"luce",-0.00599451942574137,-0.00473940693946537,-0.00974320683228241,-0.00519703663355645,-0.100813786022895,0.0667876982302022
"alpha",0.0685298673748688,-0.00319899555947351,-0.0268110458491099,0.00260196405931413,0.00752198187484397,-0.00116120340561118
"beta",-0.00319899555947351,0.0201151451956782,0.00709718243741182,-0.00369140090204695,-0.0572940943586363,-0.00921007985742986
"gamma",-0.0268110458491099,0.00709718243741182,0.0418272559265509,-0.00117750538200805,-3.37270452607571e-05,-0.0107379269786979
"delta",0.00260196405931413,-0.00369140090204695,-0.00117750538200805,0.00276842682746845,-0.0150607943836088,-0.00278302300046103
"lambda",0.00752198187484397,-0.0572940943586363,-3.37270452607571e-05,-0.0150607943836088,1.31427033071073,-0.0201718413963316
"luce",-0.00116120340561118,-0.00921007985742986,-0.0107379269786979,-0.00278302300046103,-0.0201718413963316,0.0827628396917908
