"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00257040443978108,-0.00155570375515403,-0.00214618726610886,-0.0018395015822213,-0.00944130426357433,0.0400221551745808
"alpha",0.0544170987254773,-0.000458896464212653,-0.015787654613859,0.00227691401908549,-0.00197920557103523,-0.0168460639043841
"beta",-0.000458896464212653,0.0723408826770319,8.27095763385703e-05,-0.0083837712966658,-0.00403792988767122,-0.00170858460460871
"gamma",-0.015787654613859,8.27095763385703e-05,0.0115103618103027,-0.000414413251169034,-0.00131670423612713,0.001977037476869
"delta",0.00227691401908549,-0.0083837712966658,-0.000414413251169034,0.00891328533893593,-0.0220527518575773,-0.00390671637210188
"lambda",-0.00197920557103523,-0.00403792988767122,-0.00131670423612713,-0.0220527518575773,1.35521785574626,-0.0102545225613779
"luce",-0.0168460639043841,-0.00170858460460871,0.001977037476869,-0.00390671637210188,-0.0102545225613779,0.0799387477878236
"alpha",0.00140724266525852,0.000206503732483575,-0.000261969547294923,8.82306016452244e-05,0.00970399479596345,-0.00489191519140723
"beta",0.000206503732483575,0.00084257933714474,0.000133104635862194,-4.06171658889253e-05,-0.0114788694771718,-0.000898770104756198
"gamma",-0.000261969547294923,0.000133104635862194,0.00394303890557564,-0.000281741390321245,-0.00121251634041271,0.00041859307309111
"delta",8.82306016452244e-05,-4.06171658889253e-05,-0.000281741390321245,0.000591905581883467,2.59878080746683e-05,-0.000340169942689157
"lambda",0.00970399479596345,-0.0114788694771718,-0.00121251634041271,2.59878080746683e-05,0.518965219901216,-0.0603672519372565
"luce",-0.00489191519140723,-0.000898770104756198,0.00041859307309111,-0.000340169942689157,-0.0603672519372565,0.0326556512299163
"alpha",0.00300894089077242,0.000552396231851871,0.000977063159215989,9.80385450798847e-05,0.0222947654529304,-0.00934361333675358
"beta",0.000552396231851871,0.00199241347802311,0.00283702676054893,-0.000342836436280605,-0.0217421138177194,-0.000889418402335731
"gamma",0.000977063159215989,0.00283702676054893,0.0232120643345849,-0.000940199920823852,-0.019708240921668,-0.00479538260348739
"delta",9.80385450798847e-05,-0.000342836436280605,-0.000940199920823852,0.00109185948330352,0.00296104964614528,-0.000779613055186589
"lambda",0.0222947654529304,-0.0217421138177194,-0.019708240921668,0.00296104964614528,0.819515656803601,-0.145255422353778
"luce",-0.00934361333675358,-0.000889418402335731,-0.00479538260348739,-0.000779613055186589,-0.145255422353778,0.0560009199521375
"alpha",0.00121234726149858,-0.000527957592750466,-0.000218902593002002,0.000265807203966761,0.0181539007527452,-0.0040242303596588
"beta",-0.000527957592750466,0.00229489037447945,0.000389268871756134,-0.000184617367084306,-0.0289640079713123,0.00155567281672396
"gamma",-0.000218902593002002,0.000389268871756134,0.000882429651380487,-0.000153092449178757,-0.00495867544481464,0.000479724284286872
"delta",0.000265807203966761,-0.000184617367084306,-0.000153092449178757,0.000647794113313631,0.00192511632359432,-0.000840770162447681
"lambda",0.0181539007527452,-0.0289640079713123,-0.00495867544481464,0.00192511632359432,0.535522500857345,-0.0587704094924368
"luce",-0.0040242303596588,0.00155567281672396,0.000479724284286872,-0.000840770162447681,-0.0587704094924368,0.0192761770288444
"alpha",0.0131468460152978,0.00043925456655969,-0.00649350482587608,-5.47107146370425e-05,0.0104726217096517,-0.00651781385682728
"beta",0.00043925456655969,0.0022188879015775,0.00330617529791223,-4.07126803057927e-05,-0.0145686679149587,-0.00231860343844773
"gamma",-0.00649350482587608,0.00330617529791223,0.068798550717506,-0.00135875594701907,-0.0126974511079597,-0.00693429124105046
"delta",-5.47107146370425e-05,-4.07126803057927e-05,-0.00135875594701907,0.00226862357984504,-0.00290981247030465,-0.000171436684406734
"lambda",0.0104726217096517,-0.0145686679149587,-0.0126974511079597,-0.00290981247030465,0.338784501727583,-0.072249099476624
"luce",-0.00651781385682728,-0.00231860343844773,-0.00693429124105046,-0.000171436684406734,-0.072249099476624,0.0454403366307404
"alpha",0.0617980311593381,0.000133677831683558,-0.00991109548040451,0.000711733592503247,0.0223121710482066,-0.00828582470801074
"beta",0.000133677831683558,0.00104834215784602,0.000278805950830075,0.000351644016518473,-0.0086085140668262,-0.00133929985975061
"gamma",-0.00991109548040451,0.000278805950830075,0.00967315039925398,-0.000166881859540465,0.000764474908669172,-0.00103009538046111
"delta",0.000711733592503247,0.000351644016518473,-0.000166881859540465,0.00207059255254147,-0.00373404181441131,-0.00144867703592284
"lambda",0.0223121710482066,-0.0086085140668262,0.000764474908669172,-0.00373404181441131,0.864130196084568,-0.204748174148574
"luce",-0.00828582470801074,-0.00133929985975061,-0.00103009538046111,-0.00144867703592284,-0.204748174148574,0.0757261442765675
"alpha",0.048624742515023,-0.000616168010919639,-0.0219164011159092,0.00611974698375542,0.0375579434746829,-0.00605723261919079
"beta",-0.000616168010919639,0.00543373659779568,0.00195853381965559,-0.000847010415974668,-0.0293569041882608,-0.00795660068402858
"gamma",-0.0219164011159092,0.00195853381965559,0.0177392159683539,-0.0034165032880963,-0.0139913462050784,-0.00547268218141183
"delta",0.00611974698375542,-0.000847010415974668,-0.0034165032880963,0.00802207820867204,-0.00646250035250415,-0.00456401378456586
"lambda",0.0375579434746829,-0.0293569041882608,-0.0139913462050784,-0.00646250035250415,0.880890210271586,-0.0731664590936568
"luce",-0.00605723261919079,-0.00795660068402858,-0.00547268218141183,-0.00456401378456586,-0.0731664590936568,0.0740978091392768
"alpha",0.00338542345279863,-0.000410697630018842,-0.000811060140998653,0.000589247444545189,0.00417339571240733,-0.0109144759685318
"beta",-0.000410697630018842,0.0117002668284892,0.000716239281883045,-0.00207055074483406,-0.0240697367822849,-0.00156691266239688
"gamma",-0.000811060140998653,0.000716239281883045,0.00108470474199147,-6.50702125726919e-05,-0.00275022520365481,-0.00063710142436714
"delta",0.000589247444545189,-0.00207055074483406,-6.50702125726919e-05,0.000702183333137058,-0.00520681888686609,-0.00225709342861349
"lambda",0.00417339571240733,-0.0240697367822849,-0.00275022520365481,-0.00520681888686609,0.756661721563997,-0.00875147201990552
"luce",-0.0109144759685318,-0.00156691266239688,-0.00063710142436714,-0.00225709342861349,-0.00875147201990552,0.0563045651125519
"alpha",0.00280301138126758,-0.000450582951251363,-0.00028578304918233,0.000572591844148018,-0.00142493420263458,-0.0100372755105512
"beta",-0.000450582951251363,0.0709028436475322,0.00114569302290918,-0.0080213046648452,-0.00497286260971253,0.00199564890076578
"gamma",-0.00028578304918233,0.00114569302290918,0.00756004880519579,-0.000140307928855297,0.0005854748690596,-0.00107066913623588
"delta",0.000572591844148018,-0.0080213046648452,-0.000140307928855297,0.00645245797415755,-0.0213569231611804,-0.00238081574147029
"lambda",-0.00142493420263458,-0.00497286260971253,0.0005854748690596,-0.0213569231611804,1.35147433776391,0.00307362225219401
"luce",-0.0100372755105512,0.00199564890076578,-0.00107066913623588,-0.00238081574147029,0.00307362225219401,0.046759311548574
"alpha",0.00558856365766439,-5.09916040519313e-05,-0.00256068700057839,-2.57164388446555e-05,0.00259711371119068,-0.00315190958578574
"beta",-5.09916040519313e-05,0.000595719589129487,0.000208850886250716,-3.18029835013734e-05,-0.0054755188883273,-0.00156530071273895
"gamma",-0.00256068700057839,0.000208850886250716,0.00183514604473116,1.83852491064498e-05,0.00225172237354437,-0.00180557761773285
"delta",-2.57164388446555e-05,-3.18029835013734e-05,1.83852491064498e-05,0.000331308862928936,-0.000418024082367202,0.000123547769513189
"lambda",0.00259711371119068,-0.0054755188883273,0.00225172237354437,-0.000418024082367202,0.388571292726219,-0.0294259595725971
"luce",-0.00315190958578574,-0.00156530071273895,-0.00180557761773285,0.000123547769513189,-0.0294259595725971,0.037707773028913
"alpha",0.014698556390816,0.000553543642831851,-0.00389865369948832,0.000727620115528426,0.0330809020509139,-0.0127026661751744
"beta",0.000553543642831851,0.00181396589604805,0.00126835589356464,0.000250483162623885,-0.0151804456419265,-0.00242744367429954
"gamma",-0.00389865369948832,0.00126835589356464,0.0225009416457348,-0.000688928920418031,-0.0164287460279474,-0.00011026838087269
"delta",0.000727620115528426,0.000250483162623885,-0.000688928920418031,0.00419324459253151,-0.00790460272081519,-0.00122179518476134
"lambda",0.0330809020509139,-0.0151804456419265,-0.0164287460279474,-0.00790460272081519,0.880215026813237,-0.173315097804364
"luce",-0.0127026661751744,-0.00242744367429954,-0.00011026838087269,-0.00122179518476134,-0.173315097804364,0.0676068543439115
"alpha",0.00350497234579691,-0.00127330130212038,-0.000483760464195326,0.00207299009465984,-0.00605798549215222,-0.011848281649119
"beta",-0.00127330130212038,0.0666852699344696,0.00195997971963012,-0.0155265135217391,0.0142804581042345,0.00522235313190223
"gamma",-0.000483760464195326,0.00195997971963012,0.0139966934325002,-0.00152961041480632,0.00644053234845081,-0.00142643193574819
"delta",0.00207299009465984,-0.0155265135217391,-0.00152961041480632,0.0159799489714589,-0.043586668309719,-0.00787008020389012
"lambda",-0.00605798549215222,0.0142804581042345,0.00644053234845081,-0.043586668309719,1.36055508125472,0.0164110177738432
"luce",-0.011848281649119,0.00522235313190223,-0.00142643193574819,-0.00787008020389012,0.0164110177738432,0.0598013199254396
"alpha",0.00333726235324689,-0.000391619334290112,-0.000836583943004236,0.000253781679969434,0.0450543976210712,-0.0123410875244855
"beta",-0.000391619334290112,0.00126047295065193,0.000381631180622093,-0.000153584589640024,-0.0189039180901532,0.00132657390666577
"gamma",-0.000836583943004236,0.000381631180622093,0.0031760991100069,-0.000114805803272046,-0.00903511586506878,0.00209716574092759
"delta",0.000253781679969434,-0.000153584589640024,-0.000114805803272046,0.00022576052616772,0.00268802486619026,-0.000880162812265268
"lambda",0.0450543976210712,-0.0189039180901532,-0.00903511586506878,0.00268802486619026,0.944011828125559,-0.186097676705717
"luce",-0.0123410875244855,0.00132657390666577,0.00209716574092759,-0.000880162812265268,-0.186097676705717,0.0580019822127177
"alpha",0.000985678366403851,0.000309674804550326,-0.000192770753904209,0.000471795908987047,0.0058686737076097,-0.00429178156287897
"beta",0.000309674804550326,0.00681243468782457,-7.83783554508103e-05,-0.00380729342674156,-0.0411008796107095,-0.00584590850435645
"gamma",-0.000192770753904209,-7.83783554508103e-05,0.000691127488460844,5.46199330195897e-05,-0.00257763096246975,0.000997398236266611
"delta",0.000471795908987047,-0.00380729342674156,5.46199330195897e-05,0.00910611205242263,0.0189493496448899,0.000780300321301967
"lambda",0.0058686737076097,-0.0411008796107095,-0.00257763096246975,0.0189493496448899,0.787566688822787,-0.0212319437971037
"luce",-0.00429178156287897,-0.00584590850435645,0.000997398236266611,0.000780300321301967,-0.0212319437971037,0.0431055630152708
"alpha",0.0154851539125136,9.29104349177258e-05,-0.00738430575494227,0.000247174518555551,0.0245568986145107,-0.0111075227165545
"beta",9.29104349177258e-05,0.00202311935916003,0.00305463104389134,0.000169543430070307,-0.0188119580405871,-0.0011452796982641
"gamma",-0.00738430575494227,0.00305463104389134,0.0564101214140644,-0.00105754266725215,-0.0224827300086935,-0.00371894277466558
"delta",0.000247174518555551,0.000169543430070307,-0.00105754266725215,0.00270499996479639,-0.00587511179766135,-0.000232507592225209
"lambda",0.0245568986145107,-0.0188119580405871,-0.0224827300086935,-0.00587511179766135,0.634730232845763,-0.14154544270632
"luce",-0.0111075227165545,-0.0011452796982641,-0.00371894277466558,-0.000232507592225209,-0.14154544270632,0.0661842408597763
"alpha",0.0103332083438167,-0.000267833143990885,-0.0066302408121544,0.000549021650289925,0.00425973190444443,-0.0106793643839494
"beta",-0.000267833143990885,0.010524833812938,0.00837446376064716,-0.00175791143791715,-0.0263195060506369,0.000123225663286078
"gamma",-0.0066302408121544,0.00837446376064716,0.0846416423819915,-0.00177619679927744,-0.00399539988433732,0.00471260838899081
"delta",0.000549021650289925,-0.00175791143791715,-0.00177619679927744,0.000844236272644624,-0.0126484771317626,-0.00296485493546715
"lambda",0.00425973190444443,-0.0263195060506369,-0.00399539988433732,-0.0126484771317626,1.18627670609545,-0.0508480557118874
"luce",-0.0106793643839494,0.000123225663286078,0.00471260838899081,-0.00296485493546715,-0.0508480557118874,0.0778847655443945
"alpha",0.0683854372885742,0.000588160085217348,-0.0063815097838895,-0.000371743631634095,0.0130388074417027,-0.00813014192197854
"beta",0.000588160085217348,0.00201798703360547,6.22276603378369e-05,-0.000220875296982852,-0.014956495610151,-0.00181283883062865
"gamma",-0.0063815097838895,6.22276603378369e-05,0.00480803422959701,1.31378337654682e-05,0.0030394565891013,-0.00160001342506086
"delta",-0.000371743631634095,-0.000220875296982852,1.31378337654682e-05,0.000453467693982128,-0.000145726954869224,0.000329076865240733
"lambda",0.0130388074417027,-0.014956495610151,0.0030394565891013,-0.000145726954869224,0.593232223548776,-0.154145919006944
"luce",-0.00813014192197854,-0.00181283883062865,-0.00160001342506086,0.000329076865240733,-0.154145919006944,0.0764800649692852
"alpha",0.00266341257104346,-0.000594080646775024,-0.000469302070045883,0.000696425792706927,0.00242157747548237,-0.00988049223465264
"beta",-0.000594080646775024,0.0743784017633358,0.00048167516312758,-0.0074085333242754,0.0109154936462564,0.00203041881687096
"gamma",-0.000469302070045883,0.00048167516312758,0.00513420757601922,-0.00036524901533306,0.00237440299655342,-0.000439244179891677
"delta",0.000696425792706927,-0.0074085333242754,-0.00036524901533306,0.00605868965177896,-0.0223851558000709,-0.0028234325642842
"lambda",0.00242157747548237,0.0109154936462564,0.00237440299655342,-0.0223851558000709,1.38633453454793,-0.00991353350540233
"luce",-0.00988049223465264,0.00203041881687096,-0.000439244179891677,-0.0028234325642842,-0.00991353350540233,0.0478229789157732
"alpha",0.000808095417903646,0.0002538407697869,0.000201306698452176,0.00025773160242319,0.00377296360942079,-0.00374683940644082
"beta",0.0002538407697869,0.00226093562979773,3.77841506892181e-05,-0.000120551545668866,-0.0127135115843091,-0.00156668025892613
"gamma",0.000201306698452176,3.77841506892181e-05,0.00134980437827208,-0.00036587482330649,-4.64024914786366e-05,-0.000440625477962092
"delta",0.00025773160242319,-0.000120551545668866,-0.00036587482330649,0.00390950946994015,-0.000207276172033662,-0.00141874785180536
"lambda",0.00377296360942079,-0.0127135115843091,-4.64024914786366e-05,-0.000207276172033662,0.128273986766955,-0.018783552050453
"luce",-0.00374683940644082,-0.00156668025892613,-0.000440625477962092,-0.00141874785180536,-0.018783552050453,0.0284260241846716
"alpha",0.0693468429068035,-0.00366674179765139,-0.0211120082600281,0.00329617610053949,0.034778335005294,-0.0109403947581711
"beta",-0.00366674179765139,0.0118405886640437,0.00487865462534209,-0.00365726239931207,-0.052480076871227,-0.00737320866438835
"gamma",-0.0211120082600281,0.00487865462534209,0.0244918957341123,-0.00310283875554515,-0.0148101566233126,-0.00184313873031453
"delta",0.00329617610053949,-0.00365726239931207,-0.00310283875554515,0.00545621366981714,-0.00414481392942351,-0.00204453414143034
"lambda",0.034778335005294,-0.052480076871227,-0.0148101566233126,-0.00414481392942351,1.12166197368519,-0.0928803892252429
"luce",-0.0109403947581711,-0.00737320866438835,-0.00184313873031453,-0.00204453414143034,-0.0928803892252429,0.0781166300119778
"alpha",0.00126704012121062,-0.000242375319454521,-0.000337687295574395,0.000424239534432021,0.00496208890154907,-0.00529588684197543
"beta",-0.000242375319454521,0.00446784769488407,0.000534891721997868,-0.00093584603750413,-0.0296286283587886,0.000943728128424258
"gamma",-0.000337687295574395,0.000534891721997868,0.00224593985483773,-2.69659899918058e-05,-0.00510394810348407,0.0001699535881362
"delta",0.000424239534432021,-0.00093584603750413,-2.69659899918058e-05,0.000742226998423001,-0.00706811466206515,-0.00174662881013826
"lambda",0.00496208890154907,-0.0296286283587886,-0.00510394810348407,-0.00706811466206515,0.818953047848679,-0.0356541463700263
"luce",-0.00529588684197543,0.000943728128424258,0.0001699535881362,-0.00174662881013826,-0.0356541463700263,0.0330309127338528
"alpha",0.00158339936705378,-0.00121404770411631,0.000291546034725864,0.000839627349001283,-0.000283774387007214,-0.00700827777271381
"beta",-0.00121404770411631,0.0826555052312934,-0.000607603546387561,-0.0123575924751928,0.0103254675902506,0.0061754857203251
"gamma",0.000291546034725864,-0.000607603546387561,0.00265706702051185,-1.81416803835976e-05,0.0016152567034452,-0.000802359480012419
"delta",0.000839627349001283,-0.0123575924751928,-1.81416803835976e-05,0.0125560297673995,-0.0285281644264355,-0.00444799774601314
"lambda",-0.000283774387007214,0.0103254675902506,0.0016152567034452,-0.0285281644264355,1.33073430289738,-0.000550273457829406
"luce",-0.00700827777271381,0.0061754857203251,-0.000802359480012419,-0.00444799774601314,-0.000550273457829406,0.0449135892085388
"alpha",0.0554532175823295,-0.00236065227155948,-0.00887550330903131,0.00106922857210409,0.00236099145408618,-0.0122995634375694
"beta",-0.00236065227155948,0.0719013992164188,0.00066875678730528,-0.0119221885862143,-0.0261851229521665,-0.00153394756618357
"gamma",-0.00887550330903131,0.00066875678730528,0.00494026814097571,1.52897354401335e-05,-4.11181582003701e-07,-0.000467282017586248
"delta",0.00106922857210409,-0.0119221885862143,1.52897354401335e-05,0.00694751748991695,-0.0185692053034028,-0.00277602619417549
"lambda",0.00236099145408618,-0.0261851229521665,-4.11181582003701e-07,-0.0185692053034028,1.38159813139195,-0.00511053627271226
"luce",-0.0122995634375694,-0.00153394756618357,-0.000467282017586248,-0.00277602619417549,-0.00511053627271226,0.0853880329427979
"alpha",0.0064550176616837,0.000594523795020049,0.00167821721606591,9.46218538074445e-05,0.0102204176017943,-0.00588087320624694
"beta",0.000594523795020049,0.00225183165654096,0.00228539875178214,5.45933435425832e-05,-0.0248339369036519,-0.000306800778125168
"gamma",0.00167821721606591,0.00228539875178214,0.0586862954085701,-0.00172309443439161,-0.0498508140083625,0.00407576205126729
"delta",9.46218538074445e-05,5.45933435425832e-05,-0.00172309443439161,0.00418620965603107,-0.0018398771713164,-0.000585601028015162
"lambda",0.0102204176017943,-0.0248339369036519,-0.0498508140083625,-0.0018398771713164,1.0444615367643,-0.191367503767856
"luce",-0.00588087320624694,-0.000306800778125168,0.00407576205126729,-0.000585601028015162,-0.191367503767856,0.0647951545973317
"alpha",0.061679834855917,0.000224802888579595,-0.0125839308529823,0.000204785760018585,0.0203088907334872,-0.009712376705499
"beta",0.000224802888579595,0.00196685534826443,0.000281406931536282,-0.000213308588273103,-0.0128509738103649,-0.00287838130221985
"gamma",-0.0125839308529823,0.000281406931536282,0.0112789319622853,-0.00011071328223374,0.000423002015052349,-0.000499048853418632
"delta",0.000204785760018585,-0.000213308588273103,-0.00011071328223374,0.00026742698043097,-0.00188641482839568,-0.000640539096142614
"lambda",0.0203088907334872,-0.0128509738103649,0.000423002015052349,-0.00188641482839568,0.69926242605222,-0.105443467559547
"luce",-0.009712376705499,-0.00287838130221985,-0.000499048853418632,-0.000640539096142614,-0.105443467559547,0.059777766162538
"alpha",0.00852879163300327,0.00085494202701989,0.00112866529835174,-1.43314828798382e-06,0.0108836295924514,-0.00718402229320117
"beta",0.00085494202701989,0.00184495598720233,0.00317202933659691,3.15920974804998e-05,-0.0196484372249312,-0.00137478086681785
"gamma",0.00112866529835174,0.00317202933659691,0.0552537494012187,-0.000132010475738449,-0.0495690400364782,0.000215116877520778
"delta",-1.43314828798382e-06,3.15920974804998e-05,-0.000132010475738449,0.00155653176972801,-0.00123083818049799,-2.98012857005417e-05
"lambda",0.0108836295924514,-0.0196484372249312,-0.0495690400364782,-0.00123083818049799,0.935758661944183,-0.181957034398225
"luce",-0.00718402229320117,-0.00137478086681785,0.000215116877520778,-2.98012857005417e-05,-0.181957034398225,0.0666808628186923
"alpha",0.00708692868222308,-0.00125232332715031,-0.00302227469934935,0.00290427799524674,0.020314230097377,-0.00990418502268841
"beta",-0.00125232332715031,0.00979250159689184,0.00117562864700838,-0.00401397665418341,-0.02919638925159,-0.00255148456475306
"gamma",-0.00302227469934935,0.00117562864700838,0.00222991267299026,-0.00115213234667978,-0.00869444733852814,-0.000406461831561685
"delta",0.00290427799524674,-0.00401397665418341,-0.00115213234667978,0.00686781427923611,-0.0103751195229153,-0.00497039635474565
"lambda",0.020314230097377,-0.02919638925159,-0.00869444733852814,-0.0103751195229153,1.0197363668458,-0.0394170939160042
"luce",-0.00990418502268841,-0.00255148456475306,-0.000406461831561685,-0.00497039635474565,-0.0394170939160042,0.0559948198305291
"alpha",0.00366430811688964,0.000136223401251476,-0.00317277277074623,0.000361846322901387,0.0103913831440985,-0.00385161535548544
"beta",0.000136223401251476,0.00402079796674175,0.000883132308460229,0.000638479364198592,-0.0256928229333246,-0.00226619515158619
"gamma",-0.00317277277074623,0.000883132308460229,0.0773136019481118,-0.00530318469065389,-0.0787225897096078,0.00496698402029838
"delta",0.000361846322901387,0.000638479364198592,-0.00530318469065389,0.0180519183025542,0.00574380071739503,-0.00474505886904721
"lambda",0.0103913831440985,-0.0256928229333246,-0.0787225897096078,0.00574380071739503,1.07014113487326,-0.135072047074585
"luce",-0.00385161535548544,-0.00226619515158619,0.00496698402029838,-0.00474505886904721,-0.135072047074585,0.0546389559936441
"alpha",0.00512771769160025,0.000375213093229489,0.000704060110786224,0.000190594232588517,0.024586601317977,-0.00970613543705225
"beta",0.000375213093229489,0.00149882192502416,0.000779093449145681,-0.000153762514948286,-0.0165420805114589,-0.000163145830815686
"gamma",0.000704060110786224,0.000779093449145681,0.0157379119313789,-0.000254581895741738,-0.00908273837724235,0.0017759921999631
"delta",0.000190594232588517,-0.000153762514948286,-0.000254581895741738,0.000360141886282295,0.0016182706311913,-0.00114181531173344
"lambda",0.024586601317977,-0.0165420805114589,-0.00908273837724235,0.0016182706311913,0.839272713972242,-0.175816939427807
"luce",-0.00970613543705225,-0.000163145830815686,0.0017759921999631,-0.00114181531173344,-0.175816939427807,0.065545112310818
"alpha",0.00228731636257295,-0.00103125318423299,-0.000483781131275034,0.00138691426738129,-0.00247507807455599,-0.0102504895679384
"beta",-0.00103125318423299,0.0696131357702517,0.00174235786205831,-0.0140642140142516,-0.00766727753773736,0.00571479651307549
"gamma",-0.000483781131275034,0.00174235786205831,0.00343528232470412,-0.000613416126526758,-0.00266833468986335,0.000449581810019751
"delta",0.00138691426738129,-0.0140642140142516,-0.000613416126526758,0.0102950038542712,-0.0302345465480277,-0.00684933260576982
"lambda",-0.00247507807455599,-0.00766727753773736,-0.00266833468986335,-0.0302345465480277,1.29571979874401,0.0063547698163783
"luce",-0.0102504895679384,0.00571479651307549,0.000449581810019751,-0.00684933260576982,0.0063547698163783,0.0595870637667166
"alpha",0.00181072470297144,8.7586719072917e-05,-0.00053114519251949,0.000837258626989593,0.0230041850195918,-0.00539851186770936
"beta",8.7586719072917e-05,0.0027291874906261,0.000423248484401284,-2.51447610868449e-05,-0.0335674465505283,-0.000374814874039259
"gamma",-0.00053114519251949,0.000423248484401284,0.00444718171617154,-0.0010454465419654,-0.00688436523484963,0.000806845632672527
"delta",0.000837258626989593,-2.51447610868449e-05,-0.0010454465419654,0.00600216794369853,-0.00397567979688557,-0.00197245130961406
"lambda",0.0230041850195918,-0.0335674465505283,-0.00688436523484963,-0.00397567979688557,0.90496466539983,-0.076533431282447
"luce",-0.00539851186770936,-0.000374814874039259,0.000806845632672527,-0.00197245130961406,-0.076533431282447,0.0216554112229643
"alpha",0.00188182050157311,0.000421522304275403,-1.53027519793245e-05,-4.39803355369579e-05,0.0103749035704788,-0.00659386726136561
"beta",0.000421522304275403,0.000969638493346977,0.000434499732051988,-2.59553687252256e-05,-0.0116572231648152,-0.00138154154194202
"gamma",-1.53027519793245e-05,0.000434499732051988,0.00737078113381026,-6.74505840116107e-05,-0.00353354629832204,-0.000285105751973688
"delta",-4.39803355369579e-05,-2.59553687252256e-05,-6.74505840116107e-05,0.000229594025771989,0.000287225503433181,-0.000183942888942356
"lambda",0.0103749035704788,-0.0116572231648152,-0.00353354629832204,0.000287225503433181,0.58248726238886,-0.0732315107378699
"luce",-0.00659386726136561,-0.00138154154194202,-0.000285105751973688,-0.000183942888942356,-0.0732315107378699,0.0420729645313976
"alpha",0.00204043094402541,7.08199726739525e-05,-0.000434572192144794,0.000930696581708833,0.0262598498851167,-0.00646269506669609
"beta",7.08199726739525e-05,0.00498728024731088,0.000578929532908652,-0.000181915439889748,-0.0484844609306228,-0.000495355158067967
"gamma",-0.000434572192144794,0.000578929532908652,0.00261132288241997,-0.000591808045633337,-0.00823298251516456,0.000412696060065433
"delta",0.000930696581708833,-0.000181915439889748,-0.000591808045633337,0.009663456535218,-0.00755146019646425,-0.00229528839677985
"lambda",0.0262598498851167,-0.0484844609306228,-0.00823298251516456,-0.00755146019646425,1.08520757781021,-0.087595678010703
"luce",-0.00646269506669609,-0.000495355158067967,0.000412696060065433,-0.00229528839677985,-0.087595678010703,0.0265109423013788
"alpha",0.000859690276296379,-0.000770272315042456,-0.000194621887387489,0.00101132721007991,-0.00261190019758015,-0.00221067416654336
"beta",-0.000770272315042456,0.0740569446606857,0.000627250120208966,-0.0304649022086704,0.0581962635847095,0.00185897131759102
"gamma",-0.000194621887387489,0.000627250120208966,0.000817824619531916,-0.000919339287721502,0.00131134206607362,0.000396612894463074
"delta",0.00101132721007991,-0.0304649022086704,-0.000919339287721502,0.0420515738325325,-0.091145991500476,-0.00315448212782561
"lambda",-0.00261190019758015,0.0581962635847095,0.00131134206607362,-0.091145991500476,1.42775711883338,0.0047455360649384
"luce",-0.00221067416654336,0.00185897131759102,0.000396612894463074,-0.00315448212782561,0.0047455360649384,0.0193629336156313
"alpha",0.0128298353821895,-0.00111926127620187,-0.00607099634645826,0.000678467684660786,0.0366193250424476,-0.00968023109647993
"beta",-0.00111926127620187,0.00251864276599545,0.00113546773909815,0.000414320969420801,-0.0230401604028033,-0.00152818898245226
"gamma",-0.00607099634645826,0.00113546773909815,0.00523605129986267,-0.000190525276247408,-0.00442115172473432,-0.00321792305410808
"delta",0.000678467684660786,0.000414320969420801,-0.000190525276247408,0.00411071390003999,-0.00610399872072782,-0.00133539688285057
"lambda",0.0366193250424476,-0.0230401604028033,-0.00442115172473432,-0.00610399872072782,0.625563761993939,-0.125638835677581
"luce",-0.00968023109647993,-0.00152818898245226,-0.00321792305410808,-0.00133539688285057,-0.125638835677581,0.0627371787855076
"alpha",0.00310432387580523,0.000373545326352241,-0.000693385280774093,0.000825507493091196,0.0281049001643414,-0.0113111872271334
"beta",0.000373545326352241,0.00282980519131665,0.000955935456483506,-7.47087088300054e-05,-0.0295623453089653,-0.00171395242527971
"gamma",-0.000693385280774093,0.000955935456483506,0.0037368316048485,-9.48120888576114e-05,-0.0110799585515965,-0.000139529242891631
"delta",0.000825507493091196,-7.47087088300054e-05,-9.48120888576114e-05,0.00144907978937686,0.00185824164625984,-0.00296236540034804
"lambda",0.0281049001643414,-0.0295623453089653,-0.0110799585515965,0.00185824164625984,0.902310520258486,-0.131840634284049
"luce",-0.0113111872271334,-0.00171395242527971,-0.000139529242891631,-0.00296236540034804,-0.131840634284049,0.0570299892795777
"alpha",0.00290803589560929,2.10644020187666e-05,-0.00116739988017449,0.000106436689775622,0.0121320578689078,-0.00920024423691175
"beta",2.10644020187666e-05,0.000248055490593884,6.30737003194295e-05,4.67301905391753e-05,-0.00217479774623994,-0.000117162416722604
"gamma",-0.00116739988017449,6.30737003194295e-05,0.00305599480214581,-8.18035038879711e-05,-0.00176324653212754,0.0020410991600536
"delta",0.000106436689775622,4.67301905391753e-05,-8.18035038879711e-05,0.000302331252883228,-0.00112035457672843,-0.000672747297247063
"lambda",0.0121320578689078,-0.00217479774623994,-0.00176324653212754,-0.00112035457672843,0.5457248518318,-0.0581439646139611
"luce",-0.00920024423691175,-0.000117162416722604,0.0020410991600536,-0.000672747297247063,-0.0581439646139611,0.0491664178681187
"alpha",0.00515390882589162,0.000271631779626693,-0.00336225880313669,0.000377096803395075,0.0130322400103196,-0.00568119726640729
"beta",0.000271631779626693,0.00140076645612212,0.00215286135593972,-5.80903668527096e-05,-0.0152592458496959,-0.00228400515308316
