"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.000255746536430107,-0.00417085059960489,-9.76169849536402e-05,0.00252294993511999,-0.00439466442895798,-0.000611442231554389
"lambda",0.00330232750717651,-0.0400640297909339,-0.00155227544687665,-0.00439466442895798,1.32171996148832,-0.00512240435609961
"luce",-0.0137561401565303,-0.00538371473075679,0.00408583171303526,-0.000611442231554389,-0.00512240435609961,0.0736176382312431
"alpha",0.0115245022204195,0.00102145328830761,-0.00434583466848667,0.000122856775769173,-0.00127600245334519,-0.00788157737205846
"beta",0.00102145328830761,0.0671016592450164,-0.000571175794552587,-0.00595743339912222,-0.0487787996201581,-0.00542045400767456
"gamma",-0.00434583466848667,-0.000571175794552587,0.00584712374512915,0.000115635519959927,0.00124490702593339,0.00353059170947246
"delta",0.000122856775769173,-0.00595743339912222,0.000115635519959927,0.00370462136537902,-0.00193777181842035,-0.000163272102928961
"lambda",-0.00127600245334519,-0.0487787996201581,0.00124490702593339,-0.00193777181842035,1.36295956188879,-0.00203953570336
"luce",-0.00788157737205846,-0.00542045400767456,0.00353059170947246,-0.000163272102928961,-0.00203953570336,0.0729238627966805
"alpha",0.0313822250128711,0.000799097870767886,-0.00441327286905951,9.40332759005412e-05,0.00926056208999709,-0.0130871177056066
"beta",0.000799097870767886,0.00691725526669193,-0.000208162386954803,-0.00299153690886092,-0.0092631762212642,-0.00302849472390789
"gamma",-0.00441327286905951,-0.000208162386954803,0.00636828694308642,0.000417072594339343,0.00233752819911846,0.00102393128503069
"delta",9.40332759005412e-05,-0.00299153690886092,0.000417072594339343,0.005732783621067,0.00325628441559477,0.0018724344644056
"lambda",0.00926056208999709,-0.0092631762212642,0.00233752819911846,0.00325628441559477,1.15623054357803,-0.0228599412109505
"luce",-0.0130871177056066,-0.00302849472390789,0.00102393128503069,0.0018724344644056,-0.0228599412109505,0.0701016440863055
"alpha",0.00864153039193721,0.0012574734739177,-0.000353822663309713,-0.000322446768375736,0.00190074568936509,-0.0122329535081291
"beta",0.0012574734739177,0.0101864151431065,-8.08883647514001e-05,-0.00314690388645093,-0.0280065835173187,-0.0030559615064047
"gamma",-0.000353822663309713,-8.08883647514001e-05,0.00913229826536194,9.03013659801152e-05,-0.00225376765424599,0.00365752123544778
"delta",-0.000322446768375736,-0.00314690388645093,9.03013659801152e-05,0.00161216358295894,0.0102103982798248,0.0010147567231764
"lambda",0.00190074568936509,-0.0280065835173187,-0.00225376765424599,0.0102103982798248,1.14790107275699,-0.0153005012630008
"luce",-0.0122329535081291,-0.0030559615064047,0.00365752123544778,0.0010147567231764,-0.0153005012630008,0.0692966022639669
"alpha",0.0116374761156003,0.00199891186250701,-0.00440032240026629,-0.000640525919032296,0.0294538644973602,-0.0128404864852674
"beta",0.00199891186250701,0.012933070385895,-0.000464791386744388,-0.00469863593159354,-0.0236314240262477,-0.00063923488741916
"gamma",-0.00440032240026629,-0.000464791386744388,0.00570980511554654,0.000151900845757947,-0.00822713807073386,0.00385544488295894
"delta",-0.000640525919032296,-0.00469863593159354,0.000151900845757947,0.00211575269370864,0.00502920026601821,-0.000450196438731885
"lambda",0.0294538644973602,-0.0236314240262477,-0.00822713807073386,0.00502920026601821,1.16978035402718,-0.0454012165715675
"luce",-0.0128404864852674,-0.00063923488741916,0.00385544488295894,-0.000450196438731885,-0.0454012165715675,0.0740963033052891
"alpha",0.00740210461699405,0.000484088352328368,0.00184399894532057,-6.94180742670913e-06,-0.00090673451815207,-0.00652343300518841
"beta",0.000484088352328368,0.0140489115421685,-0.000845620459400711,-0.00469119242525477,-0.0186515980032867,-0.00426508102473375
"gamma",0.00184399894532057,-0.000845620459400711,0.0335769170320077,0.000482630265554394,-0.000629000145420757,0.00684063485380224
"delta",-6.94180742670913e-06,-0.00469119242525477,0.000482630265554394,0.00267641886118909,0.000747814930998034,0.000779545228254377
"lambda",-0.00090673451815207,-0.0186515980032867,-0.000629000145420757,0.000747814930998034,1.26473533545001,-0.00146420925772382
"luce",-0.00652343300518841,-0.00426508102473375,0.00684063485380224,0.000779545228254377,-0.00146420925772382,0.0779293420590432
"alpha",0.00969925954167296,0.00121525328864465,-0.000847578284342616,-4.96866945913675e-06,0.00443814150405818,-0.0170364430577042
"beta",0.00121525328864465,0.0699916282332632,-0.00174386390341254,-0.00434303414458341,-0.0515121069799551,-0.00651343700765703
"gamma",-0.000847578284342616,-0.00174386390341254,0.0195175706118575,0.000272244984404113,-0.00158719105633476,0.00527418376922255
"delta",-4.96866945913675e-06,-0.00434303414458341,0.000272244984404113,0.00274175888238869,-0.00526668936525791,-0.000859225078161772
"lambda",0.00443814150405818,-0.0515121069799551,-0.00158719105633476,-0.00526668936525791,1.30929682419754,-0.0266831321144909
"luce",-0.0170364430577042,-0.00651343700765703,0.00527418376922255,-0.000859225078161772,-0.0266831321144909,0.0798228613467718
"alpha",0.004161737944209,0.000961017460313946,-0.000619366653548487,-1.79117668266615e-05,0.000376641386999853,-0.00751265911663606
"beta",0.000961017460313946,0.0409769655468323,-0.00061030176352492,-0.00758567241840278,-0.0565177894059175,-0.0116579164554927
"gamma",-0.000619366653548487,-0.00061030176352492,0.0364039518919795,0.000109558838821227,0.00411573422485697,0.0077949593213747
"delta",-1.79117668266615e-05,-0.00758567241840278,0.000109558838821227,0.00418461520372121,0.00502916964920015,0.000221931535908294
"lambda",0.000376641386999853,-0.0565177894059175,0.00411573422485697,0.00502916964920015,1.09360356746315,-0.0184184609091867
"luce",-0.00751265911663606,-0.0116579164554927,0.0077949593213747,0.000221931535908294,-0.0184184609091867,0.0753125540470429
"alpha",0.0108480339356903,0.00147531733627271,0.00071286483765377,0.00019672949655613,0.00888385454501972,-0.0200781253832815
"beta",0.00147531733627271,0.0622643362039353,-0.001369919832854,-0.0074819127392087,-0.048106986937143,-0.00817579969295628
"gamma",0.00071286483765377,-0.001369919832854,0.0182938413011088,0.00055765727452924,0.000158581584903605,0.00220148973967346
"delta",0.00019672949655613,-0.0074819127392087,0.00055765727452924,0.00495328955225248,-0.00449372412283448,-0.00154532825424178
"lambda",0.00888385454501972,-0.048106986937143,0.000158581584903605,-0.00449372412283448,1.30650832853293,-0.0218609420218309
"luce",-0.0200781253832815,-0.00817579969295628,0.00220148973967346,-0.00154532825424178,-0.0218609420218309,0.0805937719677409
"alpha",0.0402004077843044,0.00012997921233366,-0.00370899215229036,-0.000924466697950281,0.00653749651943731,-0.0133529671397569
"beta",0.00012997921233366,0.00921595032932783,8.8957594149255e-05,-0.00251819021266092,-0.0068200330155951,-0.00128263805392787
"gamma",-0.00370899215229036,8.8957594149255e-05,0.00450129331341212,0.000196960076298476,-0.000197457641712744,-0.000418374174461156
"delta",-0.000924466697950281,-0.00251819021266092,0.000196960076298476,0.011381172100456,0.00139456483565041,-0.000811933223927308
"lambda",0.00653749651943731,-0.0068200330155951,-0.000197457641712744,0.00139456483565041,1.24507489071725,-0.0162031786409429
"luce",-0.0133529671397569,-0.00128263805392787,-0.000418374174461156,-0.000811933223927308,-0.0162031786409429,0.0795241981855402
"alpha",0.00534499516450743,0.00206532778154808,0.000142451394167951,-0.000138707630664438,0.00119361320910504,-0.0115431584946324
"beta",0.00206532778154808,0.0580054752598043,-0.000775119676960594,-0.0048209261158046,-0.0738526035065346,-0.00666975843269144
"gamma",0.000142451394167951,-0.000775119676960594,0.0197191299377914,0.00066051422044492,-0.000506051394362019,0.00277164437113221
"delta",-0.000138707630664438,-0.0048209261158046,0.00066051422044492,0.00358241486600114,-0.0018350497946461,-0.0019238699684966
"lambda",0.00119361320910504,-0.0738526035065346,-0.000506051394362019,-0.0018350497946461,1.27176126312914,-0.0148628018824808
"luce",-0.0115431584946324,-0.00666975843269144,0.00277164437113221,-0.0019238699684966,-0.0148628018824808,0.0713517923049327
"alpha",0.0405024359081009,0.00365421668153681,-0.00287675665125169,-4.9328473356656e-05,-0.0002787507621952,-0.0126756568596676
"beta",0.00365421668153681,0.0702722617324699,-1.40190430447553e-05,-0.00345592191287501,-0.0536799517625015,-0.00878674765045708
"gamma",-0.00287675665125169,-1.40190430447553e-05,0.00275944150435035,3.84756711402141e-05,-0.00205484191800598,-6.24195149911932e-05
"delta",-4.9328473356656e-05,-0.00345592191287501,3.84756711402141e-05,0.0020298247379878,0.00069936792249825,-0.000825959245183467
"lambda",-0.0002787507621952,-0.0536799517625015,-0.00205484191800598,0.00069936792249825,1.23299442405588,-0.0229962926929812
"luce",-0.0126756568596676,-0.00878674765045708,-6.24195149911932e-05,-0.000825959245183467,-0.0229962926929812,0.0814400485886204
"alpha",0.00968784132074778,0.0014328119995756,-0.00108868454128798,-2.67025380052156e-05,0.0137415933715125,-0.0160383212094409
"beta",0.0014328119995756,0.00569226481133457,-0.000145421184097719,0.000329992369802619,-0.01433309762789,-0.00507848664358675
"gamma",-0.00108868454128798,-0.000145421184097719,0.021102126846388,0.00129865039922404,-0.000993759285694657,0.00540854749716678
"delta",-2.67025380052156e-05,0.000329992369802619,0.00129865039922404,0.0185393270678584,0.0041956785526827,0.00198294931726763
"lambda",0.0137415933715125,-0.01433309762789,-0.000993759285694657,0.0041956785526827,0.347213070433043,-0.0546526267336211
"luce",-0.0160383212094409,-0.00507848664358675,0.00540854749716678,0.00198294931726763,-0.0546526267336211,0.0624379287488002
"alpha",0.00496758734811999,0.000739964116313321,0.000188341428278774,-0.000261665898949817,-0.00161611038058318,-0.00824068491497796
"beta",0.000739964116313321,0.026262181802068,0.000235100969768158,-0.00750250936082958,-0.0314000583279702,-0.00640903381907323
"gamma",0.000188341428278774,0.000235100969768158,0.0181896492520288,-0.000112232508570679,-0.0026610069469779,0.00149779007580758
"delta",-0.000261665898949817,-0.00750250936082958,-0.000112232508570679,0.00263850882892168,0.00923321013983505,0.00198520298921681
"lambda",-0.00161611038058318,-0.0314000583279702,-0.0026610069469779,0.00923321013983505,1.16878799184213,-0.0146971731309535
"luce",-0.00824068491497796,-0.00640903381907323,0.00149779007580758,0.00198520298921681,-0.0146971731309535,0.0689073345861342
"alpha",0.0130505175905572,0.00183072433599709,-0.00251065001358397,8.0097680949597e-05,0.00188701365617127,-0.0149366655900371
"beta",0.00183072433599709,0.0667821140912918,-0.0003801970020752,-0.00506290890745106,-0.0541086230452314,-0.00979715130526411
"gamma",-0.00251065001358397,-0.0003801970020752,0.00281757530095806,0.000137036354352244,-0.001061550927899,0.00504680441050305
"delta",8.0097680949597e-05,-0.00506290890745106,0.000137036354352244,0.00366479378018961,-0.00346867387380764,-0.000995680706890728
"lambda",0.00188701365617127,-0.0541086230452314,-0.001061550927899,-0.00346867387380764,1.23399324077694,-0.0102971860965479
"luce",-0.0149366655900371,-0.00979715130526411,0.00504680441050305,-0.000995680706890728,-0.0102971860965479,0.0763436170290527
"alpha",0.0102512637157908,0.001954491996832,-0.00417285898762659,0.00118406696520116,0.0266385133377226,-0.0124198910072229
"beta",0.001954491996832,0.0070181344986165,-0.000519735384646703,-0.00151696593649093,-0.0395830177712907,-0.00560293378299419
"gamma",-0.00417285898762659,-0.000519735384646703,0.00425526668316546,-0.000572772918029323,-0.00978917528917875,0.00389201246620594
"delta",0.00118406696520116,-0.00151696593649093,-0.000572772918029323,0.0148041559755546,0.025856726820378,0.0048328919485807
"lambda",0.0266385133377226,-0.0395830177712907,-0.00978917528917875,0.025856726820378,1.01091309670814,-0.0353094417055172
"luce",-0.0124198910072229,-0.00560293378299419,0.00389201246620594,0.0048328919485807,-0.0353094417055172,0.0663195584643566
"alpha",0.0314043241028164,0.00123508520391514,-0.0068916890233276,-4.47151859508339e-05,0.00416467415297434,-0.0106724823687149
"beta",0.00123508520391514,0.00608627926651733,0.0001451263852993,-0.000198151492752867,-0.0367663364956026,-0.00626767001633319
"gamma",-0.0068916890233276,0.0001451263852993,0.00410971758015852,0.000232133984647163,0.000448985143850074,0.00047979089275022
"delta",-4.47151859508339e-05,-0.000198151492752867,0.000232133984647163,0.00799751150610891,0.0177276854243794,0.0019778080268207
"lambda",0.00416467415297434,-0.0367663364956026,0.000448985143850074,0.0177276854243794,0.950505855462486,-0.0204971312702328
"luce",-0.0106724823687149,-0.00626767001633319,0.00047979089275022,0.0019778080268207,-0.0204971312702328,0.0603466632665629
"alpha",0.00467604154220547,0.000657734096872535,0.000613971278994241,-0.000262831234772384,0.00267133382128086,-0.00470175839913366
"beta",0.000657734096872535,0.00642520155695263,2.88411182563476e-05,-0.0019424299889072,-0.0436740004348103,-0.00675090483809173
"gamma",0.000613971278994241,2.88411182563476e-05,0.0505091882508532,-0.000463021786391155,-0.00887907473967371,0.00394871539461453
"delta",-0.000262831234772384,-0.0019424299889072,-0.000463021786391155,0.00622254998052972,0.0164135492395335,0.00317374858531239
"lambda",0.00267133382128086,-0.0436740004348103,-0.00887907473967371,0.0164135492395335,1.06520059508601,-0.0373258813559938
"luce",-0.00470175839913366,-0.00675090483809173,0.00394871539461453,0.00317374858531239,-0.0373258813559938,0.0545732811668793
"alpha",0.0104988214034207,0.00360779383046874,0.00453888683844046,-0.00039609080554552,0.00265350893185605,-0.0140170115675662
"beta",0.00360779383046874,0.0434574642494838,0.000915005882005886,-0.00919995616405585,-0.0531899485728943,-0.0120603706551397
"gamma",0.00453888683844046,0.000915005882005886,0.0318767839638021,0.000378511165783289,0.0061982341927427,0.00468515492404725
"delta",-0.00039609080554552,-0.00919995616405585,0.000378511165783289,0.00476067803355087,0.00651199377082382,0.00204008772026094
"lambda",0.00265350893185605,-0.0531899485728943,0.0061982341927427,0.00651199377082382,1.07450799107754,-0.00100115718599249
"luce",-0.0140170115675662,-0.0120603706551397,0.00468515492404725,0.00204008772026094,-0.00100115718599249,0.0699321810887395
"alpha",0.0094959663882623,0.00420399729032391,0.000620287146628069,-0.000611426974118943,0.00993250861349282,-0.0156728582024239
"beta",0.00420399729032391,0.0203137930932847,0.00100668462125051,-0.00226256324095399,-0.070146041180594,-0.0153437664018593
"gamma",0.000620287146628069,0.00100668462125051,0.014783751635426,0.000444482323896263,-0.00306305859577006,0.00050914714119633
"delta",-0.000611426974118943,-0.00226256324095399,0.000444482323896263,0.00587409947115876,0.0137141830886583,0.00346498517322198
"lambda",0.00993250861349282,-0.070146041180594,-0.00306305859577006,0.0137141830886583,0.71894275055101,-0.0543904157615481
"luce",-0.0156728582024239,-0.0153437664018593,0.00050914714119633,0.00346498517322198,-0.0543904157615481,0.0686722960332995
"alpha",0.0389139854660593,0.00172589269143023,-0.00487029515507607,-0.000383500608439089,-0.00374604059632642,-0.0120308843548144
"beta",0.00172589269143023,0.0327323907351869,9.16510015482072e-05,-0.0124703239674669,-0.0491646829831474,-0.00870279912950354
"gamma",-0.00487029515507607,9.16510015482072e-05,0.00518574891963098,-1.9533594671749e-07,0.00287859460780737,-0.00152677896020473
"delta",-0.000383500608439089,-0.0124703239674669,-1.9533594671749e-07,0.00591917802769891,0.0158402424175021,0.00308379251521019
