"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",3.214200510307,1.04749006187946,1.25400689586957,2.40746342498123,3.2563839646731,4.08422909866917,4.90212921883897
"lambdaTemp",3.92564267903823,0.779427421108261,2.13967258690126,3.45478445232287,4.08387673312901,4.56052323264054,4.93887117216482
"lambdaTemp",3.01051295856192,1.10530668985778,1.11468532149365,2.08895975775037,3.04441981351973,3.9031622006329,4.8938189905512
"lambdaTemp",3.4828772822577,0.945566680282831,1.55742832091405,2.78573163428507,3.54258351179185,4.28889670397145,4.92331583028853
"lambdaTemp",3.79499006052068,0.826001948555377,2.0040315345137,3.24573322631141,3.92172584497348,4.47292991942822,4.94681005519758
"lambdaTemp",2.70873601034849,1.10274065107183,1.0840787096464,1.77682642071046,2.58775113286196,3.54495816190079,4.8274745570787
"lambdaTemp",3.80451648060326,0.824506760067433,1.95697198775787,3.2793797895165,3.92342924183446,4.48494335678925,4.94750279917516
"lambdaTemp",3.47637333872963,0.930889498799366,1.65149078301404,2.77713999344742,3.53844414335337,4.24747922745471,4.90459984399479
"lambdaTemp",3.58936428709173,0.931540854385563,1.6113691261239,2.90332166737626,3.71945483883544,4.36617731942411,4.94407628055459
"lambdaTemp",2.80403744346495,1.05295755749129,1.13945649228806,1.91710340349814,2.7105943526577,3.65363626404885,4.7678923554915
"lambdaTemp",3.42093904303475,0.956660200355341,1.58291781199434,2.69276697696796,3.45599794955512,4.23818125566693,4.90886544666135
"lambdaTemp",1.6144045842085,0.602723147698083,1.01465098492759,1.17948494896499,1.42881897365378,1.85793908731078,3.23604368910471
"lambdaTemp",3.01260926875284,1.0206524359451,1.25405452576491,2.17868308151072,2.98399119294112,3.81325288627905,4.8702266593007
"lambdaTemp",1.77029259518489,0.702977738202672,1.0250191464029,1.24468579745315,1.55263384846108,2.08813489706189,3.61711078253835
"lambdaTemp",3.59805603771207,0.91261756793838,1.70721275915306,2.9360274095375,3.68812743550369,4.36409686527552,4.94710412668862
"lambdaTemp",3.09463141212718,1.14991620405478,1.13735226884944,2.11977363843461,3.0972334177007,4.09162467156562,4.91004998884284
"lambdaTemp",2.00122231104055,0.864593602285815,1.03421396583125,1.30555855437471,1.74623073013658,2.48412508917577,4.18400904531156
"lambdaTemp",2.76183582329465,1.15642431472881,1.06862061647613,1.73754077212972,2.64982093200955,3.71709845686609,4.84566528993192
"lambdaTemp",1.90215864347914,0.819835066831413,1.02305711954787,1.27879738887474,1.64826342471162,2.27645793567795,4.13251053583559
"lambdaTemp",3.20613756252788,0.954387377747317,1.51021090913896,2.47083992344508,3.17065851944874,3.96451805806012,4.90053651638901
