"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.0077137656785674,-0.00364972305687756,-0.00477096223772242,-0.00539958148944409,-0.0663989598235401,0.0561223962669954
"alpha",0.0022256091570864,-0.000151379396776113,-0.000150711857452461,0.00117086572949036,0.0234282236232164,-0.00787263854784317
"beta",-0.000151379396776113,0.00331509470002024,0.000874197496374033,0.000813022774109649,-0.0449340759130941,0.000245823569432548
"gamma",-0.000150711857452461,0.000874197496374033,0.00184825560408544,-8.99564840137673e-06,-0.0105529195291537,-0.00043413409159588
"delta",0.00117086572949036,0.000813022774109649,-8.99564840137673e-06,0.00222579198318191,-0.00783446418174305,-0.00323364514162389
"lambda",0.0234282236232164,-0.0449340759130941,-0.0105529195291537,-0.00783446418174305,0.930878106946913,-0.0838512120996789
"luce",-0.00787263854784317,0.000245823569432548,-0.00043413409159588,-0.00323364514162389,-0.0838512120996789,0.0491345545814059
"alpha",0.0359043791261358,0.00132865449094044,-0.012189593958827,0.00255894959412273,0.00614465170772148,-0.00455545761140032
"beta",0.00132865449094044,0.00353418722938004,0.00748093910425726,0.000293240105970867,-0.0128807587337198,-0.00441196034445382
"gamma",-0.012189593958827,0.00748093910425726,0.073375671412092,-0.00385015966328256,-0.0135099864742196,-0.0124169484457866
"delta",0.00255894959412273,0.000293240105970867,-0.00385015966328256,0.00481483962492933,-0.00339390736435509,-0.00151816538411205
"lambda",0.00614465170772148,-0.0128807587337198,-0.0135099864742196,-0.00339390736435509,0.193712712878613,-0.0296628822755821
"luce",-0.00455545761140032,-0.00441196034445382,-0.0124169484457866,-0.00151816538411205,-0.0296628822755821,0.0324385379943715
"alpha",0.0688072150386924,-0.00122809670003047,-0.0402111100546441,0.000222822579387448,0.018195179075849,0.00260413396862346
"beta",-0.00122809670003047,0.00124546143053629,0.00269577162309889,0.000588072117896205,-0.00764850673027881,-0.00168122768614902
"gamma",-0.0402111100546441,0.00269577162309889,0.0906145238330344,-0.000543216908338502,-0.0158650095391538,-0.0113159793555539
"delta",0.000222822579387448,0.000588072117896205,-0.000543216908338502,0.00297172891269763,-0.00523004828596107,-0.00155954642592333
"lambda",0.018195179075849,-0.00764850673027881,-0.0158650095391538,-0.00523004828596107,0.755877365445935,-0.141812774746753
"luce",0.00260413396862346,-0.00168122768614902,-0.0113159793555539,-0.00155954642592333,-0.141812774746753,0.0633304364146768
"alpha",0.0309465753151137,-0.00728250179639131,-0.0244855264859855,0.0200454944998102,0.00796849401860382,-0.0189636156780612
"beta",-0.00728250179639131,0.0417243476303648,0.0159898464793348,-0.0214444204409391,-0.035529281205455,0.00745655709273714
"gamma",-0.0244855264859855,0.0159898464793348,0.0541881334118399,-0.0221150534754913,-0.0342029725422734,0.00249106711884521
"delta",0.0200454944998102,-0.0214444204409391,-0.0221150534754913,0.0495140363456529,-0.0340353509811741,-0.0301306376584155
"lambda",0.00796849401860382,-0.035529281205455,-0.0342029725422734,-0.0340353509811741,1.21642176895936,-0.0203646422850747
"luce",-0.0189636156780612,0.00745655709273714,0.00249106711884521,-0.0301306376584155,-0.0203646422850747,0.0848618544156004
"alpha",0.00365251903218904,-0.00135503687818045,-0.00120407493556873,0.000883197317062876,0.0028805876696563,-0.00890872782771603
"beta",-0.00135503687818045,0.0145659659788811,0.00168620265233599,-0.00293434921615719,-0.0308465420982027,-0.000573527665333346
"gamma",-0.00120407493556873,0.00168620265233599,0.00297636402894294,1.59316965583695e-05,-0.00871212626730378,-0.00289791735187462
"delta",0.000883197317062876,-0.00293434921615719,1.59316965583695e-05,0.00153045168538647,-0.0166211857838552,-0.00253497396478257
"lambda",0.0028805876696563,-0.0308465420982027,-0.00871212626730378,-0.0166211857838552,1.26644375713085,0.00752281376274023
"luce",-0.00890872782771603,-0.000573527665333346,-0.00289791735187462,-0.00253497396478257,0.00752281376274023,0.0471595435463855
"alpha",0.00357523160381127,-0.00174956387265752,-0.000497277884286213,0.00199648468069207,-0.00383841825139926,-0.00940370507640571
"beta",-0.00174956387265752,0.0682833153168731,0.00167934791429875,-0.0147857425070361,-0.0102154504835239,0.00482248480932927
"gamma",-0.000497277884286213,0.00167934791429875,0.0125911968698092,-0.00160323745527617,0.0014457934178775,-0.0018765029253422
"delta",0.00199648468069207,-0.0147857425070361,-0.00160323745527617,0.0163921376784366,-0.0304075880036855,-0.00520933799690822
"lambda",-0.00383841825139926,-0.0102154504835239,0.0014457934178775,-0.0304075880036855,1.37506918804712,0.00692073260606037
"luce",-0.00940370507640571,0.00482248480932927,-0.0018765029253422,-0.00520933799690822,0.00692073260606037,0.0418660512059954
"alpha",0.0292253870675528,-0.000770048095423063,-0.0165431020301836,-0.000854533829423902,0.0398601714066453,-0.00119416940233052
"beta",-0.000770048095423063,0.00140251872469979,0.00393630466762397,7.53087849654346e-05,-0.0147242938807216,-0.00249476011913647
"gamma",-0.0165431020301836,0.00393630466762397,0.0481059277017948,-0.000678238557773761,-0.0222612953018885,-0.00576272211944398
"delta",-0.000854533829423902,7.53087849654346e-05,-0.000678238557773761,0.00137162590637148,-0.00190654272761156,-0.000903006379672202
"lambda",0.0398601714066453,-0.0147242938807216,-0.0222612953018885,-0.00190654272761156,0.841881794018354,-0.0697927533099315
"luce",-0.00119416940233052,-0.00249476011913647,-0.00576272211944398,-0.000903006379672202,-0.0697927533099315,0.066323678288192
"alpha",0.0581243553474157,-0.00145992407459822,-0.0329824968754662,0.0048947643142009,0.0231683875475971,0.00114106208784759
"beta",-0.00145992407459822,0.0031326008005637,0.00584032568973333,0.000546064987916587,-0.0273924198441887,-0.0021211048366902
"gamma",-0.0329824968754662,0.00584032568973333,0.0658918711191262,-0.00393033990923017,-0.0387498513864053,-0.0108685626738534
"delta",0.0048947643142009,0.000546064987916587,-0.00393033990923017,0.00948521957039311,-0.0170185811126994,-0.00355904143462504
"lambda",0.0231683875475971,-0.0273924198441887,-0.0387498513864053,-0.0170185811126994,0.983629891478791,-0.157405884432379
"luce",0.00114106208784759,-0.0021211048366902,-0.0108685626738534,-0.00355904143462504,-0.157405884432379,0.0670694832203724
"alpha",0.00433244643074723,-0.000756281649292819,-0.00055037740158863,0.00179800223196251,0.000345106981798102,-0.0116372098896389
"beta",-0.000756281649292819,0.0657082433184865,-0.000646744777697073,-0.0107083067053615,-0.0288689552490941,0.00400310380156105
"gamma",-0.00055037740158863,-0.000646744777697073,0.0173318337370645,-0.000575285379002877,-0.0135986867161726,-0.0044725425296399
"delta",0.00179800223196251,-0.0107083067053615,-0.000575285379002877,0.0109976088438074,-0.0218041647617405,-0.00584203703547803
"lambda",0.000345106981798102,-0.0288689552490941,-0.0135986867161726,-0.0218041647617405,1.34071300068421,-0.00995933196835553
"luce",-0.0116372098896389,0.00400310380156105,-0.0044725425296399,-0.00584203703547803,-0.00995933196835553,0.0617570441529477
"alpha",0.0116844490911756,-0.00113204321353383,-0.00783843394581264,0.000818166929567828,0.0363500993273218,-0.00557344053881478
"beta",-0.00113204321353383,0.00339203678972435,0.00244565996496771,0.000566972456689143,-0.0334659580648402,-0.00486823323589096
"gamma",-0.00783843394581264,0.00244565996496771,0.011577158717184,-0.000321733609352311,-0.00395121951037688,-0.00786956336838931
"delta",0.000818166929567828,0.000566972456689143,-0.000321733609352311,0.000849291927861645,-0.0089534584743147,-0.00163787881592808
"lambda",0.0363500993273218,-0.0334659580648402,-0.00395121951037688,-0.0089534584743147,1.0105641551632,-0.105075600322531
"luce",-0.00557344053881478,-0.00486823323589096,-0.00786956336838931,-0.00163787881592808,-0.105075600322531,0.0731335264460702
"alpha",0.00250643643613631,-0.000151456710673495,-0.000191071671821302,0.0048588444035154,0.0122586133144542,-0.0061859392082239
"beta",-0.000151456710673495,0.0180899930447048,0.000633539374943516,-0.00985648114408422,-0.0352502622697096,-0.00312156180798929
"gamma",-0.000191071671821302,0.000633539374943516,0.00256421738281023,-0.000711424112583613,-0.0054784905064573,0.000643065543378655
"delta",0.0048588444035154,-0.00985648114408422,-0.000711424112583613,0.0405953666341022,-0.00871995569858298,-0.00817631493098367
"lambda",0.0122586133144542,-0.0352502622697096,-0.0054784905064573,-0.00871995569858298,1.23753507917302,-0.0101631007496507
"luce",-0.0061859392082239,-0.00312156180798929,0.000643065543378655,-0.00817631493098367,-0.0101631007496507,0.0496213834243515
"alpha",0.055161451465668,-0.00134270449461384,-0.0307988929082137,0.00146774202836197,0.0161094559019667,-0.000551653053940147
"beta",-0.00134270449461384,0.00287739069044466,0.00700556829029476,0.000422195852573554,-0.0209137132062764,-0.00282931342015801
"gamma",-0.0307988929082137,0.00700556829029476,0.0816299392808804,-0.00209066815783465,-0.0250689466198788,-0.0155003525635714
"delta",0.00146774202836197,0.000422195852573554,-0.00209066815783465,0.00408487051313749,-0.00729754346964593,-0.00202048331911006
"lambda",0.0161094559019667,-0.0209137132062764,-0.0250689466198788,-0.00729754346964593,0.694014736012151,-0.138075221392926
"luce",-0.000551653053940147,-0.00282931342015801,-0.0155003525635714,-0.00202048331911006,-0.138075221392926,0.0735057709910296
"alpha",0.058475077312375,-0.0060166131826095,-0.0378722210174562,0.00177228423536843,-0.0068329523296249,0.000639710900857582
"beta",-0.0060166131826095,0.0172820536296922,0.0147673573233487,-0.00336338101561453,-0.0402523710862682,-0.00661783082337934
"gamma",-0.0378722210174562,0.0147673573233487,0.0865536549080538,-0.00254610361952532,0.00139417439004486,-0.0148382882794986
"delta",0.00177228423536843,-0.00336338101561453,-0.00254610361952532,0.00191690992036704,-0.016580843741752,-0.00318258558408927
"lambda",-0.0068329523296249,-0.0402523710862682,0.00139417439004486,-0.016580843741752,1.26079927993076,-0.015217523460689
"luce",0.000639710900857582,-0.00661783082337934,-0.0148382882794986,-0.00318258558408927,-0.015217523460689,0.0805771486127275
"alpha",0.0674285652161304,-0.00195697278594588,-0.0367059711768487,0.00107958947515486,0.0132152110206243,0.000863795234171295
"beta",-0.00195697278594588,0.00364407119807761,0.00361398750573576,0.000580242798431053,-0.0275609412109696,-0.00376136873268017
"gamma",-0.0367059711768487,0.00361398750573576,0.0751327446253521,-0.00176772809419564,0.00171668313230846,-0.0106980010325169
"delta",0.00107958947515486,0.000580242798431053,-0.00176772809419564,0.00195905989928703,-0.0104505882113811,-0.00115055353362312
"lambda",0.0132152110206243,-0.0275609412109696,0.00171668313230846,-0.0104505882113811,0.691820187052473,-0.10701660636431
"luce",0.000863795234171295,-0.00376136873268017,-0.0106980010325169,-0.00115055353362312,-0.10701660636431,0.0654240619328309
"alpha",0.00376499062901635,-0.00143896523757957,-0.00128185307019165,0.00122324503995308,-0.00182867337150331,-0.011249748580492
"beta",-0.00143896523757957,0.0689550066600364,0.000498574765180997,-0.00865828657675021,-0.0047960842645661,0.00640241328267936
"gamma",-0.00128185307019165,0.000498574765180997,0.00952652069881289,-0.00104945505768237,0.00314805415268621,-0.00657526187500593
"delta",0.00122324503995308,-0.00865828657675021,-0.00104945505768237,0.0088686998415506,-0.0253258386794858,-0.00312672316680762
"lambda",-0.00182867337150331,-0.0047960842645661,0.00314805415268621,-0.0253258386794858,1.25172944478795,4.78459779092533e-05
"luce",-0.011249748580492,0.00640241328267936,-0.00657526187500593,-0.00312672316680762,4.78459779092533e-05,0.068218315414616
"alpha",0.00135868567396361,-3.33317391716519e-05,0.000159537494596075,0.000669491752497034,0.0117299831661102,-0.00488392646664829
"beta",-3.33317391716519e-05,0.0039723273634289,-5.01847780532446e-05,0.00107269203759527,-0.0339308073773897,0.00139163577640632
"gamma",0.000159537494596075,-5.01847780532446e-05,0.00276858264762663,-0.00109785900439281,-0.00128210806274277,-0.0010682385212259
"delta",0.000669491752497034,0.00107269203759527,-0.00109785900439281,0.0063860116230675,-0.00755824218657672,-0.000563966338423069
"lambda",0.0117299831661102,-0.0339308073773897,-0.00128210806274277,-0.00755824218657672,0.444972008851647,-0.0502970876355166
"luce",-0.00488392646664829,0.00139163577640632,-0.0010682385212259,-0.000563966338423069,-0.0502970876355166,0.0463089922450955
"alpha",0.0621561728380314,-0.00617743279103307,-0.0405981996800855,0.005836652148688,0.0189697636152871,-0.000806294212717372
"beta",-0.00617743279103307,0.0194708042181058,0.0144796344177723,-0.00681017093145447,-0.0525763729458643,-0.00772838220545216
"gamma",-0.0405981996800855,0.0144796344177723,0.0822782661780019,-0.00969777918377806,-0.041625452091622,-0.010837548738108
"delta",0.005836652148688,-0.00681017093145447,-0.00969777918377806,0.00841077860967145,-0.00970048495577559,-0.00491112005734311
"lambda",0.0189697636152871,-0.0525763729458643,-0.041625452091622,-0.00970048495577559,1.15585461965285,-0.0143182799785873
"luce",-0.000806294212717372,-0.00772838220545216,-0.010837548738108,-0.00491112005734311,-0.0143182799785873,0.08012044412011
"alpha",0.00259426212877849,-0.000386899823339398,-0.000279981539625268,0.000949879511700974,0.00548191986659358,-0.00891167076615706
"beta",-0.000386899823339398,0.0068374881647864,0.00288544025095239,-0.00143005203887151,-0.0396897180044852,-0.00244847615236129
"gamma",-0.000279981539625268,0.00288544025095239,0.00807405260061366,-0.000183058436148482,-0.015116085310471,-0.00549719719483652
"delta",0.000949879511700974,-0.00143005203887151,-0.000183058436148482,0.00100159890175974,-0.00279851722571251,-0.00283625548791705
"lambda",0.00548191986659358,-0.0396897180044852,-0.015116085310471,-0.00279851722571251,0.834714182674296,-0.0118773787915219
"luce",-0.00891167076615706,-0.00244847615236129,-0.00549719719483652,-0.00283625548791705,-0.0118773787915219,0.0598114179108437
"alpha",0.00261545843039618,-0.00171351979852306,0.000506129003656785,0.00363721445222205,-0.00378422476597375,-0.00980069585284309
"beta",-0.00171351979852306,0.0840421542412499,0.00142907997490485,-0.0329407529903402,0.0410130548476348,0.00828603711950965
"gamma",0.000506129003656785,0.00142907997490485,0.00413825635116178,-0.00228090326985468,0.00541708969477653,-0.000673617684501982
"delta",0.00363721445222205,-0.0329407529903402,-0.00228090326985468,0.0552933292636654,-0.0737498406179021,-0.0148752243978548
"lambda",-0.00378422476597375,0.0410130548476348,0.00541708969477653,-0.0737498406179021,1.30946657836712,0.0192375264273966
"luce",-0.00980069585284309,0.00828603711950965,-0.000673617684501982,-0.0148752243978548,0.0192375264273966,0.0652937708340591
"alpha",0.0797295725422923,5.22684687887411e-05,-0.0344032040425647,0.000242824084112824,-0.00100014303086019,0.00629029193780844
"beta",5.22684687887411e-05,0.0786465668072326,-0.00125733887961453,-0.00812944893658359,-0.0328665616342046,-0.00420953261912352
"gamma",-0.0344032040425647,-0.00125733887961453,0.0522945833355237,0.00027181628390127,0.00256349166312911,-0.0137040910777734
"delta",0.000242824084112824,-0.00812944893658359,0.00027181628390127,0.00510528514633493,-0.00979698140329464,-0.0016546639458517
"lambda",-0.00100014303086019,-0.0328665616342046,0.00256349166312911,-0.00979698140329464,1.33370585820313,-0.0187458810193131
"luce",0.00629029193780844,-0.00420953261912352,-0.0137040910777734,-0.0016546639458517,-0.0187458810193131,0.0833447153319594
"alpha",0.0536616725668331,-0.00180021867356783,-0.0381430218084238,0.00120984121786081,0.0310597710462212,0.000247992870410243
"beta",-0.00180021867356783,0.00426687421408802,0.00894809201836506,0.00024564269126595,-0.0339969999436867,-0.00205020636997557
"gamma",-0.0381430218084238,0.00894809201836506,0.114930979683969,-0.00185404318995327,-0.0799559164025159,-0.0133767536345535
"delta",0.00120984121786081,0.00024564269126595,-0.00185404318995327,0.00468694383988555,-0.000449997626188378,-0.00186891839978616
"lambda",0.0310597710462212,-0.0339969999436867,-0.0799559164025159,-0.000449997626188378,1.04558485576202,-0.178521917355459
"luce",0.000247992870410243,-0.00205020636997557,-0.0133767536345535,-0.00186891839978616,-0.178521917355459,0.0717069513293504
"alpha",0.0465684390424884,-0.000692059074371403,-0.0234508227552313,0.000418236310219115,0.0296496629111126,-0.00532033002642657
"beta",-0.000692059074371403,0.00243333707344701,0.00129819939599721,-0.000116263151546204,-0.0201873497015721,-0.00292714712533734
"gamma",-0.0234508227552313,0.00129819939599721,0.0483900438103239,-0.00034248069322423,0.00555535288885921,-0.00338148217832066
"delta",0.000418236310219115,-0.000116263151546204,-0.00034248069322423,0.000357535354453648,-0.00443959663943688,-0.00113850259080198
"lambda",0.0296496629111126,-0.0201873497015721,0.00555535288885921,-0.00443959663943688,0.945260811710803,-0.111405800473546
"luce",-0.00532033002642657,-0.00292714712533734,-0.00338148217832066,-0.00113850259080198,-0.111405800473546,0.0719961689446386
"alpha",0.0152735929513238,0.00100536662838422,-0.00623463341599337,0.000166617529204832,0.0365694183001025,-0.00999542405470422
"beta",0.00100536662838422,0.00296850149412095,0.00637516421236892,0.000157329835223346,-0.0297563720721995,8.94145093531936e-05
"gamma",-0.00623463341599337,0.00637516421236892,0.0517270609511846,-0.000429069522046278,-0.0587511555690298,-0.00543642317957191
"delta",0.000166617529204832,0.000157329835223346,-0.000429069522046278,0.00133538093952751,0.000361109150162789,-0.000637146572925155
"lambda",0.0365694183001025,-0.0297563720721995,-0.0587511555690298,0.000361109150162789,1.05369227649126,-0.196276388021886
"luce",-0.00999542405470422,8.94145093531936e-05,-0.00543642317957191,-0.000637146572925155,-0.196276388021886,0.0712840022253766
"alpha",0.00751049394184297,-0.00462602479976849,-0.00427457994537344,0.00527416459527277,0.00407840267239742,-0.0119884675704263
"beta",-0.00462602479976849,0.0748575302009787,0.00518570050360444,-0.0203977777231678,-0.0075600500254806,-0.00165215492097497
"gamma",-0.00427457994537344,0.00518570050360444,0.00702944136639549,-0.00394534649839026,-0.00400881517885895,-0.00306357784353072
"delta",0.00527416459527277,-0.0203977777231678,-0.00394534649839026,0.0197528203990939,-0.0300460719130773,-0.00562288143364059
"lambda",0.00407840267239742,-0.0075600500254806,-0.00400881517885895,-0.0300460719130773,1.37912455805825,-0.00283165850209669
"luce",-0.0119884675704263,-0.00165215492097497,-0.00306357784353072,-0.00562288143364059,-0.00283165850209669,0.0746534509428106
"alpha",0.0555009776823579,0.00140735072887985,-0.0374702057913462,0.00499134269009584,0.0104824581290427,0.000229993140094869
"beta",0.00140735072887985,0.0088982683252494,0.00147544946313317,0.00189918175418728,-0.0454847639521229,-0.00524083691830593
"gamma",-0.0374702057913462,0.00147544946313317,0.0880003090973149,-0.010719230143429,-0.0355487298349454,-0.0128068855652504
"delta",0.00499134269009584,0.00189918175418728,-0.010719230143429,0.027194306509658,-0.0193010454752845,-0.0043431841193434
"lambda",0.0104824581290427,-0.0454847639521229,-0.0355487298349454,-0.0193010454752845,0.98709844490942,-0.10931039513314
"luce",0.000229993140094869,-0.00524083691830593,-0.0128068855652504,-0.0043431841193434,-0.10931039513314,0.0679389814839831
"alpha",0.0215803133808343,0.000258757374984207,-0.00684780255457921,0.00053677834732322,0.0315827096788896,-0.00804354122362666
"beta",0.000258757374984207,0.00301186161566803,0.00495437359872431,0.000232429067649575,-0.029237415002793,-0.00390593972468814
"gamma",-0.00684780255457921,0.00495437359872431,0.061912996332465,-0.000940604413722509,-0.0133684376154142,-0.00786829806188315
"delta",0.00053677834732322,0.000232429067649575,-0.000940604413722509,0.000834570850287154,-0.00691169664599602,-0.00245804048561019
"lambda",0.0315827096788896,-0.029237415002793,-0.0133684376154142,-0.00691169664599602,0.969687870901973,-0.106291128319869
"luce",-0.00804354122362666,-0.00390593972468814,-0.00786829806188315,-0.00245804048561019,-0.106291128319869,0.0705777349315465
"alpha",0.00323413536557354,-0.00280031191277199,-0.00123210381445295,0.00615731776591739,-0.00515842928289617,-0.0120772332069388
"beta",-0.00280031191277199,0.0691416884817861,0.00311617766179951,-0.0233351392415421,0.0233945529626155,0.00848050835663054
"gamma",-0.00123210381445295,0.00311617766179951,0.00687952505347128,-0.0041052207392951,0.00468382447294892,-0.00138669409272835
"delta",0.00615731776591739,-0.0233351392415421,-0.0041052207392951,0.0395830997137383,-0.0677011390152363,-0.0202433937303254
"lambda",-0.00515842928289617,0.0233945529626155,0.00468382447294892,-0.0677011390152363,1.3947847876353,0.0109448499160962
"luce",-0.0120772332069388,0.00848050835663054,-0.00138669409272835,-0.0202433937303254,0.0109448499160962,0.0695454562421068
"alpha",0.00403673454353393,0.00171813576753905,-0.000812670260978581,0.00397590573481148,0.0247667335921852,-0.0123211266110278
"beta",0.00171813576753905,0.00545608618876057,0.000602908315770843,0.00154401227033878,-0.0393161862189995,-0.00360708420364409
"gamma",-0.000812670260978581,0.000602908315770843,0.00766465880247185,-0.00195926269928864,-0.00806702970303586,0.000882693235511296
"delta",0.00397590573481148,0.00154401227033878,-0.00195926269928864,0.0136474268672444,-0.0165650694423011,-0.012901949244522
"lambda",0.0247667335921852,-0.0393161862189995,-0.00806702970303586,-0.0165650694423011,1.08236255470399,-0.102120845230086
"luce",-0.0123211266110278,-0.00360708420364409,0.000882693235511296,-0.012901949244522,-0.102120845230086,0.0581026954377931
"alpha",0.0227392198655964,0.000870693748845702,-0.00742458384809772,-0.000904984227662303,0.0208305778802453,-0.00431323127240604
"beta",0.000870693748845702,0.0026193971221188,0.00572323880864445,0.000620171569432486,-0.0169636396634214,-0.00303578461343055
"gamma",-0.00742458384809772,0.00572323880864445,0.0570073014638266,-0.00128762501663085,-0.0263041921048627,-0.0049160670016589
"delta",-0.000904984227662303,0.000620171569432486,-0.00128762501663085,0.00140992407921404,-0.00425561686697662,-0.00177074461460668
"lambda",0.0208305778802453,-0.0169636396634214,-0.0263041921048627,-0.00425561686697662,0.64866848589031,-0.0601746116552525
"luce",-0.00431323127240604,-0.00303578461343055,-0.0049160670016589,-0.00177074461460668,-0.0601746116552525,0.0533856933506494
"alpha",0.00451162990649618,0.00179676705850401,-0.000944365309148236,0.00715748464550356,0.0167543086625671,-0.0145082362183326
"beta",0.00179676705850401,0.0135439887842816,0.00171720776031412,-0.000358086658302449,-0.0552345315486858,-0.00404939916838403
"gamma",-0.000944365309148236,0.00171720776031412,0.00589434703705433,-0.0021364452250238,-0.0142239151805213,-0.000630675328939125
"delta",0.00715748464550356,-0.000358086658302449,-0.0021364452250238,0.0303652866841356,-0.0338582452226332,-0.021269168665689
"lambda",0.0167543086625671,-0.0552345315486858,-0.0142239151805213,-0.0338582452226332,1.2378262431056,-0.0772671576559631
"luce",-0.0145082362183326,-0.00404939916838403,-0.000630675328939125,-0.021269168665689,-0.0772671576559631,0.0695346619325744
"alpha",0.00267823894555831,-0.00213503089867771,-0.000942333785336888,0.00770835121685981,0.0114105699530646,-0.00579877326841241
"beta",-0.00213503089867771,0.0437061338292865,0.00295157654310491,-0.0373798948689241,-0.0133613446108349,0.00263088576173204
"gamma",-0.000942333785336888,0.00295157654310491,0.00372379575894237,-0.00683780654234938,-0.00832122073693801,2.52426236134025e-05
"delta",0.00770835121685981,-0.0373798948689241,-0.00683780654234938,0.105460446294766,0.000248548266894484,-0.0119149028922247
"lambda",0.0114105699530646,-0.0133613446108349,-0.00832122073693801,0.000248548266894484,1.25673683906117,-0.0281502677365339
"luce",-0.00579877326841241,0.00263088576173204,2.52426236134025e-05,-0.0119149028922247,-0.0281502677365339,0.0436185383078168
"alpha",0.021252384503773,-0.00159341558059723,-0.0107614763822366,0.00254133572114165,0.0389563027511093,-0.00440679189092432
"beta",-0.00159341558059723,0.00350269092134941,0.00269073002080363,0.000972035898614075,-0.022219694855425,-0.00406505374887065
"gamma",-0.0107614763822366,0.00269073002080363,0.0105643322061408,-0.000951190804510399,-0.0110402815306635,-0.00684241826749299
"delta",0.00254133572114165,0.000972035898614075,-0.000951190804510399,0.00653975052081011,-0.00974309782565423,-0.00136257825133348
"lambda",0.0389563027511093,-0.022219694855425,-0.0110402815306635,-0.00974309782565423,0.600748770775878,-0.116052129269462
"luce",-0.00440679189092432,-0.00406505374887065,-0.00684241826749299,-0.00136257825133348,-0.116052129269462,0.070709689118912
"alpha",0.00500540476395407,0.000528757592353654,-0.00224870928001684,0.00177356617744968,0.0269346417818773,-0.0109409178072689
"beta",0.000528757592353654,0.0053625570208187,0.00419598929402404,0.000779322603044936,-0.0509885831340038,-0.00264542631992712
"gamma",-0.00224870928001684,0.00419598929402404,0.0140045491839742,0.000184897511670515,-0.0387827520131313,-0.0057478576138195
"delta",0.00177356617744968,0.000779322603044936,0.000184897511670515,0.00378077005236096,-0.0145366339313506,-0.00655285596285376
"lambda",0.0269346417818773,-0.0509885831340038,-0.0387827520131313,-0.0145366339313506,1.09579875980272,-0.0893893478979999
"luce",-0.0109409178072689,-0.00264542631992712,-0.0057478576138195,-0.00655285596285376,-0.0893893478979999,0.0674023228185925
"alpha",0.054422158860463,-0.000547419735734532,-0.0232669856748858,-0.000504486213981669,0.00631478246158598,-0.000673471832817396
"beta",-0.000547419735734532,0.000867768917628839,0.00152167273105019,0.00056533269375135,0.000223724438727055,-0.000141933326575608
"gamma",-0.0232669856748858,0.00152167273105019,0.0677471800407671,-0.000231718053149497,-0.0039562993996183,-0.00208434826604295
"delta",-0.000504486213981669,0.00056533269375135,-0.000231718053149497,0.000850359748113837,0.00046790757936443,-0.0006411304209257
"lambda",0.00631478246158598,0.000223724438727055,-0.0039562993996183,0.00046790757936443,0.683544643648083,-0.0453951071048098
"luce",-0.000673471832817396,-0.000141933326575608,-0.00208434826604295,-0.0006411304209257,-0.0453951071048098,0.05565477626675
"alpha",0.0125513199470614,0.00116442076892248,-0.00685380269229469,0.000842941377540372,0.0127879330075745,-0.00437366451249975
"beta",0.00116442076892248,0.00227707473194879,0.00385060383631539,3.68656563472941e-05,-0.0220672000628189,-0.00149639338780575
"gamma",-0.00685380269229469,0.00385060383631539,0.0408925161951276,-0.00211575431000691,-0.0459608437691903,-0.00469546585484632
"delta",0.000842941377540372,3.68656563472941e-05,-0.00211575431000691,0.00468972533480055,-0.00337369820767159,-0.0004602805698267
"lambda",0.0127879330075745,-0.0220672000628189,-0.0459608437691903,-0.00337369820767159,0.724587495433193,-0.0887860113021904
"luce",-0.00437366451249975,-0.00149639338780575,-0.00469546585484632,-0.0004602805698267,-0.0887860113021904,0.0438330143429028
"alpha",0.0339935446087204,0.000703482805366701,-0.0123839478124372,0.000483108305111105,0.019727422686151,-0.00773773840397595
"beta",0.000703482805366701,0.00351072165952055,0.00804294766365136,0.00019663446742793,-0.0279727781918746,-0.0020311287721168
"gamma",-0.0123839478124372,0.00804294766365136,0.0794076340697983,-0.00314316804177434,-0.0384591054353158,-0.00954356913002709
"delta",0.000483108305111105,0.00019663446742793,-0.00314316804177434,0.00285853878534625,-0.00559490248558796,-0.00103920288975474
"lambda",0.019727422686151,-0.0279727781918746,-0.0384591054353158,-0.00559490248558796,0.685292350836468,-0.111537396549779
"luce",-0.00773773840397595,-0.0020311287721168,-0.00954356913002709,-0.00103920288975474,-0.111537396549779,0.0557196882717796
"alpha",0.067497890311668,-0.00615225724889862,-0.0270689881790219,0.00260466440021835,0.0155134141127129,0.0046646529184938
"beta",-0.00615225724889862,0.014613868443211,0.00820351597295542,-0.00259318831455357,-0.0632932527781,-0.008114068187864
"gamma",-0.0270689881790219,0.00820351597295542,0.0440724038955076,-0.00200078288161168,-0.00695833551798017,-0.0112135271667698
"delta",0.00260466440021835,-0.00259318831455357,-0.00200078288161168,0.00260329559206256,-0.0144448301564664,-0.00287562072692691
"lambda",0.0155134141127129,-0.0632932527781,-0.00695833551798017,-0.0144448301564664,1.29430040970057,-0.0448014707450659
"luce",0.0046646529184938,-0.008114068187864,-0.0112135271667698,-0.00287562072692691,-0.0448014707450659,0.0796955655588538
"alpha",0.0536070456640104,-0.00641716671654358,-0.0355613368288898,0.00450032590352923,0.00533841284044261,-0.00554191576316978
"beta",-0.00641716671654358,0.0519013373031629,0.015655906412526,-0.0124738105073432,-0.0358622868946345,-0.00277569505030423
"gamma",-0.0355613368288898,0.015655906412526,0.0745463488898343,-0.00649912928601707,-0.0127212534232089,-0.00844383543878226
