"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0457662350147871,0.00373722193055299,0.00312047907295944,-0.000176497475907363,0.0174761951749154,-0.0224626027507838
"beta",0.00373722193055299,0.070207705158002,-0.00198827177740664,-0.00168535623418459,-0.0420887820701597,-0.0101108614076547
"gamma",0.00312047907295944,-0.00198827177740664,0.0277753431814675,0.000281990303800627,-0.00559625002351444,0.00496069460058929
"delta",-0.000176497475907363,-0.00168535623418459,0.000281990303800627,0.00245104656489964,-0.00177118004408183,2.30194934266368e-05
"lambda",0.0174761951749154,-0.0420887820701597,-0.00559625002351444,-0.00177118004408183,0.881663849838702,-0.0596123425009582
"luce",-0.0224626027507838,-0.0101108614076547,0.00496069460058929,2.30194934266368e-05,-0.0596123425009582,0.0672017154129366
"alpha",0.0417859793168718,0.00183744610215511,-0.000396495144033572,-0.000588250909882065,0.0235585399380121,-0.0126712440831489
"beta",0.00183744610215511,0.0310008891775551,0.000346401657791184,-0.00484486840537937,-0.0390148258358752,-0.00700540929905497
"gamma",-0.000396495144033572,0.000346401657791184,0.050516558380579,0.000887786288937346,-0.0017572102183622,0.00321088461869406
"delta",-0.000588250909882065,-0.00484486840537937,0.000887786288937346,0.0116207185420477,0.00785731537146601,0.00167662277522601
"lambda",0.0235585399380121,-0.0390148258358752,-0.0017572102183622,0.00785731537146601,0.859829594767109,-0.117802307162522
"luce",-0.0126712440831489,-0.00700540929905497,0.00321088461869406,0.00167662277522601,-0.117802307162522,0.0467069849797145
"alpha",0.0484128270589282,0.00226512225791689,0.00196188475934225,-0.000826372027197186,0.0268534934513867,-0.013480391637244
"beta",0.00226512225791689,0.0262576288435094,0.000426837686464102,-0.000998996120876329,-0.0468653847398179,-0.0024075313657954
"gamma",0.00196188475934225,0.000426837686464102,0.0403700639329099,-0.000653228431896577,-0.00653390573805621,0.00321382081826963
"delta",-0.000826372027197186,-0.000998996120876329,-0.000653228431896577,0.0108120068663981,0.00758431558794716,-8.75578547543797e-05
"lambda",0.0268534934513867,-0.0468653847398179,-0.00653390573805621,0.00758431558794716,0.681045068810477,-0.0975593360151653
"luce",-0.013480391637244,-0.0024075313657954,0.00321382081826963,-8.75578547543797e-05,-0.0975593360151653,0.0416751345562813
"alpha",0.0626119751067415,0.00209735726932526,-0.00213409774786149,-7.06945350648837e-05,0.00877214331540323,-0.0114605545663684
"beta",0.00209735726932526,0.0305670930589366,-0.00174145528945141,-0.00806518001454287,-0.0553266654109109,-0.0126809951131578
"gamma",-0.00213409774786149,-0.00174145528945141,0.0156534598264632,0.00110290285498168,0.00306282314481977,0.00460779164570304
"delta",-7.06945350648837e-05,-0.00806518001454287,0.00110290285498168,0.00990245044899843,0.0193857773448372,0.00451242542165824
"lambda",0.00877214331540323,-0.0553266654109109,0.00306282314481977,0.0193857773448372,0.615439385033392,-0.0312473534988154
"luce",-0.0114605545663684,-0.0126809951131578,0.00460779164570304,0.00451242542165824,-0.0312473534988154,0.0477105200340634
"alpha",0.0714680558653848,0.000545167119093619,0.00270759079895286,-0.000177921658847119,-0.000441099438301071,-0.00957679305450014
"beta",0.000545167119093619,0.02922134655846,0.000129562877385189,0.00162457161405348,-0.0182771070718989,-0.00412393599991599
"gamma",0.00270759079895286,0.000129562877385189,0.0296629477042453,-0.00078292530826791,-0.00250977924804423,0.0012546128764298
"delta",-0.000177921658847119,0.00162457161405348,-0.00078292530826791,0.0341005384126204,0.00818286620940768,0.000342029753013481
"lambda",-0.000441099438301071,-0.0182771070718989,-0.00250977924804423,0.00818286620940768,0.211625245036897,-0.0132599064278608
"luce",-0.00957679305450014,-0.00412393599991599,0.0012546128764298,0.000342029753013481,-0.0132599064278608,0.0167898836069814
"alpha",0.045451956144132,0.00312316884188904,-0.00290565599127001,0.000464209430940079,0.0447726646806032,-0.017611508010257
"beta",0.00312316884188904,0.0409504218232436,0.00115015662193133,-0.00731296140291177,-0.0945101396974975,-0.00623619523554378
"gamma",-0.00290565599127001,0.00115015662193133,0.0239284718723732,-0.00052025795875526,0.00645679753774145,0.000204140673552194
"delta",0.000464209430940079,-0.00731296140291177,-0.00052025795875526,0.0179113356781211,0.0219751946732559,0.00272268195518493
"lambda",0.0447726646806032,-0.0945101396974975,0.00645679753774145,0.0219751946732559,0.887324844559314,-0.0974303264236182
"luce",-0.017611508010257,-0.00623619523554378,0.000204140673552194,0.00272268195518493,-0.0974303264236182,0.0566408631718955
"alpha",0.0642184046913129,0.0068271789689802,-0.00736050866443421,-0.00125034089811746,0.0153936259161662,-0.0251521489593834
"beta",0.0068271789689802,0.0669965852615775,-0.00195443073971605,-0.00174810618563342,-0.0564066199718661,-0.012810138047306
"gamma",-0.00736050866443421,-0.00195443073971605,0.0343691842735781,0.00319059207585579,0.0041474014335964,0.0052864892899104
"delta",-0.00125034089811746,-0.00174810618563342,0.00319059207585579,0.00673193283825506,0.00125883774277233,-0.000715382439658894
"lambda",0.0153936259161662,-0.0564066199718661,0.0041474014335964,0.00125883774277233,0.789350243949995,-0.0415545096209388
"luce",-0.0251521489593834,-0.012810138047306,0.0052864892899104,-0.000715382439658894,-0.0415545096209388,0.0652690385602663
"alpha",0.0674324722626771,0.00561569241974981,-0.00203786619718883,-0.00300134430723822,0.0231819171969027,-0.025292255885011
"beta",0.00561569241974981,0.0332149615978917,0.00109670284050181,-0.00511077234117803,-0.069935758160988,-0.0132673357471751
"gamma",-0.00203786619718883,0.00109670284050181,0.0245940042184505,-0.000190313298094756,-0.000687278616845232,0.00256548093911632
"delta",-0.00300134430723822,-0.00511077234117803,-0.000190313298094756,0.0151050731905406,0.0163212585024253,0.00262697843719993
"lambda",0.0231819171969027,-0.069935758160988,-0.000687278616845232,0.0163212585024253,0.869978709910424,-0.0721152920855247
"luce",-0.025292255885011,-0.0132673357471751,0.00256548093911632,0.00262697843719993,-0.0721152920855247,0.061432755594014
"alpha",0.0532020722910361,0.00540959482502372,-0.000132124228957387,0.00157242917949731,0.0172828675434799,-0.0162210436655249
"beta",0.00540959482502372,0.0612934258407173,-0.000977232633336443,-0.00662317728414374,-0.0426342774649339,-0.0160652973013745
"gamma",-0.000132124228957387,-0.000977232633336443,0.0145737265949818,0.00039497115637744,0.00243486398263573,0.00148632242198854
"delta",0.00157242917949731,-0.00662317728414374,0.00039497115637744,0.00321154491096674,-0.00296246500137028,-0.000198062549390906
"lambda",0.0172828675434799,-0.0426342774649339,0.00243486398263573,-0.00296246500137028,0.541532429236799,-0.0273732039068341
"luce",-0.0162210436655249,-0.0160652973013745,0.00148632242198854,-0.000198062549390906,-0.0273732039068341,0.0490923209679063
"alpha",0.0702382614905671,0.00506772970155189,0.00594912760256629,-0.00130455992251258,0.0218729700689774,-0.0170388694710561
"beta",0.00506772970155189,0.054695059819064,-0.000437035685901204,0.000166021141052175,-0.117157888596632,-0.0070402123234915
"gamma",0.00594912760256629,-0.000437035685901204,0.0215764504760344,-0.000382662678056278,-0.00711040015400644,0.0033444174370656
"delta",-0.00130455992251258,0.000166021141052175,-0.000382662678056278,0.0114618785228804,-0.000403717415339045,0.00213784563899766
"lambda",0.0218729700689774,-0.117157888596632,-0.00711040015400644,-0.000403717415339045,1.11566541676975,-0.111401906186559
"luce",-0.0170388694710561,-0.0070402123234915,0.0033444174370656,0.00213784563899766,-0.111401906186559,0.0494845753547496
"alpha",0.0541560794355351,0.00167711697643933,-0.00459949064362865,-6.64241111339122e-05,0.0139112329587603,-0.00498099871033318
"beta",0.00167711697643933,0.0440290585562243,0.00210433150779623,-0.00396893896551852,-0.0581672960010846,-0.00374144066233597
"gamma",-0.00459949064362865,0.00210433150779623,0.016617375520883,0.000468654732949377,0.0013603858527198,0.00335229833901287
"delta",-6.64241111339122e-05,-0.00396893896551852,0.000468654732949377,0.00211268238796397,0.00886794300098616,0.000911578132996906
"lambda",0.0139112329587603,-0.0581672960010846,0.0013603858527198,0.00886794300098616,0.694619230965081,-0.0538574298701169
"luce",-0.00498099871033318,-0.00374144066233597,0.00335229833901287,0.000911578132996906,-0.0538574298701169,0.0370940070287818
"alpha",0.0472944231930034,0.00109245133745024,0.00220477121996011,-0.000926577687153028,0.0322951911205754,-0.0169250015382875
"beta",0.00109245133745024,0.0141320998846751,-0.00119791334438214,-0.00274298091317027,-0.014726858552595,-0.00238124350854834
"gamma",0.00220477121996011,-0.00119791334438214,0.0503688072446888,0.00157432945002354,-0.0047518139537627,0.00641302587949733
"delta",-0.000926577687153028,-0.00274298091317027,0.00157432945002354,0.00352094094100602,0.00665784373817022,0.00237166167526583
"lambda",0.0322951911205754,-0.014726858552595,-0.0047518139537627,0.00665784373817022,0.901184170977436,-0.143852869334615
"luce",-0.0169250015382875,-0.00238124350854834,0.00641302587949733,0.00237166167526583,-0.143852869334615,0.0654837180370832
"alpha",0.0625012076998867,0.00109743690502762,0.000488991596770002,-0.00369674340474174,-0.000874426930816517,-0.0109503025622753
"beta",0.00109743690502762,0.049464761548928,-5.72033963907161e-05,-0.00216361799704758,-0.0666458772933923,-0.00553729081624456
"gamma",0.000488991596770002,-5.72033963907161e-05,0.054382099004949,0.00556529589659083,0.00323588016618243,0.00152201028515435
"delta",-0.00369674340474174,-0.00216361799704758,0.00556529589659083,0.0282252764741819,0.0347616210190704,-0.000373074994925699
"lambda",-0.000874426930816517,-0.0666458772933923,0.00323588016618243,0.0347616210190704,0.565486456719509,-0.0416720964674638
"luce",-0.0109503025622753,-0.00553729081624456,0.00152201028515435,-0.000373074994925699,-0.0416720964674638,0.0254926717924603
"alpha",0.053557078863385,0.00312237177046031,0.00106858368193429,-0.000273062891341564,0.0326393168086485,-0.0310324542367649
"beta",0.00312237177046031,0.0722998617062996,0.000385207636520293,-0.0015390144564592,-0.0532262760442241,-0.00640123402175824
"gamma",0.00106858368193429,0.000385207636520293,0.00696329011331489,0.000510371193254778,-0.00477686223048144,0.000575190529678061
"delta",-0.000273062891341564,-0.0015390144564592,0.000510371193254778,0.00429093520752884,0.000418296584943672,-0.00106180098621433
"lambda",0.0326393168086485,-0.0532262760442241,-0.00477686223048144,0.000418296584943672,0.957338268959691,-0.052878546725754
"luce",-0.0310324542367649,-0.00640123402175824,0.000575190529678061,-0.00106180098621433,-0.052878546725754,0.0584933495389258
"alpha",0.0506363564132669,0.00369608995617176,-0.00681160226846843,-0.000528629034621646,0.0196410711133882,-0.00731988116597825
"beta",0.00369608995617176,0.0339936796307843,0.00187057187481053,-0.00595436827114675,-0.0410592909755679,-0.00728973704346214
"gamma",-0.00681160226846843,0.00187057187481053,0.0270999872020175,-0.000216423548881911,0.00761577058305571,0.00199713023063692
"delta",-0.000528629034621646,-0.00595436827114675,-0.000216423548881911,0.0039879515466676,0.0115956548510765,0.00282253095248761
"lambda",0.0196410711133882,-0.0410592909755679,0.00761577058305571,0.0115956548510765,0.520715190123107,-0.00988758132922012
"luce",-0.00731988116597825,-0.00728973704346214,0.00199713023063692,0.00282253095248761,-0.00988758132922012,0.0305741588090933
"alpha",0.0671572733128146,0.000325369014797508,0.00284114374625999,-0.000460363026932562,0.00502608059833509,-0.00906461552139336
"beta",0.000325369014797508,0.0543334652160373,-0.000742041051151717,0.00247036592509566,-0.0547056554172373,-0.0076716748376229
"gamma",0.00284114374625999,-0.000742041051151717,0.0478210515274961,0.0023906183124956,-0.00128531903081187,0.00225908691709223
"delta",-0.000460363026932562,0.00247036592509566,0.0023906183124956,0.0134654013814701,0.00898311437777057,0.000284961466661711
"lambda",0.00502608059833509,-0.0547056554172373,-0.00128531903081187,0.00898311437777057,0.28802515282317,-0.0230721388327596
"luce",-0.00906461552139336,-0.0076716748376229,0.00225908691709223,0.000284961466661711,-0.0230721388327596,0.0203782290836143
"alpha",0.0594831271176028,0.00626183885577208,0.00231459490865655,8.22965703998662e-05,0.0561602691187177,-0.0306598158749927
"beta",0.00626183885577208,0.0761232599641852,1.69801256284662e-05,-0.00143295236754884,-0.103911779886609,-0.0116955287739729
"gamma",0.00231459490865655,1.69801256284662e-05,0.0179449256960523,0.000873380401063388,-0.0176438285308571,0.00587144466679369
"delta",8.22965703998662e-05,-0.00143295236754884,0.000873380401063388,0.00530524312024564,0.00794546229028153,-0.00163479149600655
"lambda",0.0561602691187177,-0.103911779886609,-0.0176438285308571,0.00794546229028153,1.00259292501092,-0.131475849251327
"luce",-0.0306598158749927,-0.0116955287739729,0.00587144466679369,-0.00163479149600655,-0.131475849251327,0.0675967797084987
"alpha",0.0596461041241437,0.00349141347881863,-0.00181736788131004,0.000138892931937623,0.0486237822812167,-0.0256007348444718
"beta",0.00349141347881863,0.0593318786112148,-0.00203019360099173,-3.30089228344026e-05,-0.123113648780411,-0.0105397790182065
"gamma",-0.00181736788131004,-0.00203019360099173,0.0432045170404196,0.00074019993702639,-0.00957335010694715,0.00263502864242661
"delta",0.000138892931937623,-3.30089228344026e-05,0.00074019993702639,0.00518333573064235,0.000519744180978901,-0.000540196923457575
"lambda",0.0486237822812167,-0.123113648780411,-0.00957335010694715,0.000519744180978901,1.09358537822167,-0.111707363213921
"luce",-0.0256007348444718,-0.0105397790182065,0.00263502864242661,-0.000540196923457575,-0.111707363213921,0.0599858905304172
"alpha",0.0411109446554762,0.00333490511758509,-0.000370730641517774,-0.000212725975451947,0.0210548324099265,-0.0112990187726199
"beta",0.00333490511758509,0.0515011665701627,0.00156245373739376,-0.00433653995672517,-0.0685258311825138,-0.0094138116183761
"gamma",-0.000370730641517774,0.00156245373739376,0.0499357844154432,0.0010276889671044,-0.011754303637941,0.00608028989107668
"delta",-0.000212725975451947,-0.00433653995672517,0.0010276889671044,0.00394334230471877,0.00502070718834775,0.00010493435344641
"lambda",0.0210548324099265,-0.0685258311825138,-0.011754303637941,0.00502070718834775,0.825597793551571,-0.100676230440489
"luce",-0.0112990187726199,-0.0094138116183761,0.00608028989107668,0.00010493435344641,-0.100676230440489,0.0422732562726638
"alpha",0.0624396364520017,0.00714533591671947,0.00106434850317287,-0.00156688152087788,0.0369007631342751,-0.0316274200548324
"beta",0.00714533591671947,0.0387189990141298,-0.000692340401954941,-0.0062537133062469,-0.0880160674933854,-0.0148705399924857
"gamma",0.00106434850317287,-0.000692340401954941,0.0253430114741208,0.00105973374895695,-0.00563790686303856,0.00195332403478812
"delta",-0.00156688152087788,-0.0062537133062469,0.00105973374895695,0.0132216563236963,0.0134066141979987,0.00521395514696355
"lambda",0.0369007631342751,-0.0880160674933854,-0.00563790686303856,0.0134066141979987,0.96158964559481,-0.0943805091401148
"luce",-0.0316274200548324,-0.0148705399924857,0.00195332403478812,0.00521395514696355,-0.0943805091401148,0.0632660169559167
"alpha",0.0512825078253047,0.00346253084849893,-0.00388832188726566,-0.000927106008118053,0.0230810004979227,-0.0146019373836767
"beta",0.00346253084849893,0.0458265563231119,7.86655194322883e-05,-0.00524483224394018,-0.0865318433747611,-0.00607252408038991
