"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0261185501443791,-0.0195049359655084,-0.00240039933858783,-0.00752114271213348,0.70843728958695,-0.0611440701743188
"luce",-0.00394951001160628,-0.00229920680478139,-0.005946923739367,-0.000854964066425346,-0.0611440701743188,0.0487407713027823
"alpha",0.00341351595980437,-0.00306291628942231,-0.00051202719052095,0.00587496235353414,-0.0013463607577797,-0.0106416282369318
"beta",-0.00306291628942231,0.0589486570108375,0.00113242439558181,-0.0272250648314371,0.0107738869503729,0.00910715047259211
"gamma",-0.00051202719052095,0.00113242439558181,0.00404675122987574,-0.00255680980435676,-0.00350899094653527,-0.00144699456198905
"delta",0.00587496235353414,-0.0272250648314371,-0.00255680980435676,0.0536798013874458,-0.0589342912252719,-0.0165207425610293
"lambda",-0.0013463607577797,0.0107738869503729,-0.00350899094653527,-0.0589342912252719,1.34307020281232,0.00534721215114283
"luce",-0.0106416282369318,0.00910715047259211,-0.00144699456198905,-0.0165207425610293,0.00534721215114283,0.0497947995790725
"alpha",0.0727701541516932,-0.000695875582247494,-0.036754802286129,0.000246671349809314,-0.0135385737701854,0.00787374523216808
"beta",-0.000695875582247494,0.000805532276366401,0.00264868403994808,0.000210540223793467,-0.00654162957604261,-0.00130188273095766
"gamma",-0.036754802286129,0.00264868403994808,0.0864713927791238,-0.00074671446864318,0.020216755820523,-0.018700270572849
"delta",0.000246671349809314,0.000210540223793467,-0.00074671446864318,0.000724400121622791,-0.00291320800930226,-0.000127613992752591
"lambda",-0.0135385737701854,-0.00654162957604261,0.020216755820523,-0.00291320800930226,0.78947598941045,-0.137119906858573
"luce",0.00787374523216808,-0.00130188273095766,-0.018700270572849,-0.000127613992752591,-0.137119906858573,0.0671004099909414
"alpha",0.0498082269759991,-0.000760077514939834,-0.0229682793652724,0.000868573202541517,0.0197134657118002,-0.00674794387808999
"beta",-0.000760077514939834,0.00225888545507404,0.00358141269716171,0.000987537226347747,-0.0139856209457889,-0.00121415929475687
"gamma",-0.0229682793652724,0.00358141269716171,0.0639692427318379,-0.000368223222488888,-0.0221479812279144,-0.00429639448711948
"delta",0.000868573202541517,0.000987537226347747,-0.000368223222488888,0.00224618186370348,-0.00574421687122403,-0.000948870817204239
"lambda",0.0197134657118002,-0.0139856209457889,-0.0221479812279144,-0.00574421687122403,0.604917739196755,-0.134547784728358
"luce",-0.00674794387808999,-0.00121415929475687,-0.00429639448711948,-0.000948870817204239,-0.134547784728358,0.0704176114616563
"alpha",0.0483893473246231,-0.00606659126391151,-0.0301958175533788,0.0184687166748238,0.0186089075733466,-0.0121083825759534
"beta",-0.00606659126391151,0.0296425660163585,0.0111613323582343,-0.0149891307367342,-0.0384492108719733,0.000187957809872311
"gamma",-0.0301958175533788,0.0111613323582343,0.0469926431076006,-0.0185970769290219,-0.0162630603905603,-0.00248021821775611
"delta",0.0184687166748238,-0.0149891307367342,-0.0185970769290219,0.0376253632013489,-0.0438938960457696,-0.0162718376755307
"lambda",0.0186089075733466,-0.0384492108719733,-0.0162630603905603,-0.0438938960457696,1.26891280931689,-0.0466165973359774
"luce",-0.0121083825759534,0.000187957809872311,-0.00248021821775611,-0.0162718376755307,-0.0466165973359774,0.0790739367302153
"alpha",0.035007162053857,0.00517061796398574,-0.0137502381357087,0.0033149413922707,-0.0012963845297455,-0.00266408388265635
"beta",0.00517061796398574,0.0155821281243684,0.0111579148674758,0.000713621070200535,-0.050195775312609,-0.0101903161453332
"gamma",-0.0137502381357087,0.0111579148674758,0.0623546331083844,-0.00286862321303005,-0.0372873963642527,-0.0160775814465668
"delta",0.0033149413922707,0.000713621070200535,-0.00286862321303005,0.0137315251350828,-0.0139123443401454,-0.00329354841215255
"lambda",-0.0012963845297455,-0.050195775312609,-0.0372873963642527,-0.0139123443401454,0.5401575049711,-0.0246935432399185
"luce",-0.00266408388265635,-0.0101903161453332,-0.0160775814465668,-0.00329354841215255,-0.0246935432399185,0.0390431033773958
"alpha",0.001807412578271,0.000395387333418383,-0.000493151924981233,0.0010508153950108,0.0177877082994266,-0.00461161157103989
"beta",0.000395387333418383,0.00291730999165137,0.000853852467809953,0.00135964167060161,-0.0329909953039528,-0.000520546767407606
"gamma",-0.000493151924981233,0.000853852467809953,0.00531281430834784,-0.000500567058608704,-0.0109059471019184,-0.0010136853529262
"delta",0.0010508153950108,0.00135964167060161,-0.000500567058608704,0.0086183409383202,-0.0306585895738036,-0.00332464344534804
"lambda",0.0177877082994266,-0.0329909953039528,-0.0109059471019184,-0.0306585895738036,0.864119476251242,-0.0584753378901528
"luce",-0.00461161157103989,-0.000520546767407606,-0.0010136853529262,-0.00332464344534804,-0.0584753378901528,0.0344520574926062
"alpha",0.0309272173308377,-0.00134462286234348,-0.0130666527630896,0.000848500661782051,0.009270400493865,-0.00571200745406359
"beta",-0.00134462286234348,0.00938003099021921,0.00888183437985007,-0.00133476190851576,-0.0452829645790629,-0.00640938607551218
"gamma",-0.0130666527630896,0.00888183437985007,0.0617035671193833,-0.000651393327376341,-0.0119937051546584,-0.0143933817269545
"delta",0.000848500661782051,-0.00133476190851576,-0.000651393327376341,0.000795220918538769,-0.00538913196828015,-0.00216146146371371
"lambda",0.009270400493865,-0.0452829645790629,-0.0119937051546584,-0.00538913196828015,1.10924171825704,-0.0565564402221437
"luce",-0.00571200745406359,-0.00640938607551218,-0.0143933817269545,-0.00216146146371371,-0.0565564402221437,0.0801077047352468
"alpha",0.0342773285842191,0.00187238019623877,-0.0245779895959353,0.00304410319174003,0.0068745362689762,-0.000351501788973811
"beta",0.00187238019623877,0.00206216033791239,0.0013270671974377,-0.000239693770604262,-0.00958441420688416,-0.00229567143798157
"gamma",-0.0245779895959353,0.0013270671974377,0.0664259462148874,-0.0056673574132862,-0.0274770829857858,-0.00553199597742595
"delta",0.00304410319174003,-0.000239693770604262,-0.0056673574132862,0.00920842931914217,-0.00322145800946825,-0.00151823706294849
"lambda",0.0068745362689762,-0.00958441420688416,-0.0274770829857858,-0.00322145800946825,0.27193977461231,-0.00827676493258221
"luce",-0.000351501788973811,-0.00229567143798157,-0.00553199597742595,-0.00151823706294849,-0.00827676493258221,0.020307079627033
"alpha",0.00156941937033453,-0.000107282155473312,3.04366240999877e-05,0.000638177064917539,0.00949453724125491,-0.00409592163077451
"beta",-0.000107282155473312,0.00235982700431325,0.000330096011113442,-0.000398906917641128,-0.0287165346432583,0.000587691805182228
"gamma",3.04366240999877e-05,0.000330096011113442,0.00275838377216498,-0.000117355504966476,-0.000668680457266091,-0.00116728210317646
"delta",0.000638177064917539,-0.000398906917641128,-0.000117355504966476,0.00155618055738874,-0.0135289285176758,-2.21119762643984e-05
"lambda",0.00949453724125491,-0.0287165346432583,-0.000668680457266091,-0.0135289285176758,0.828656017280661,-0.0623765493280656
"luce",-0.00409592163077451,0.000587691805182228,-0.00116728210317646,-2.21119762643984e-05,-0.0623765493280656,0.0514618061352307
"alpha",0.00744841367986558,0.00368310920546832,-0.00143269250178081,0.00199558868164798,0.0259135046297702,-0.0139800208375715
"beta",0.00368310920546832,0.00650405427636318,0.00245965778285809,0.000985871975456078,-0.0365694152215055,-0.00590070530355933
"gamma",-0.00143269250178081,0.00245965778285809,0.023078248733713,-0.00265196165737036,-0.0319385361907303,-0.00206138214771373
"delta",0.00199558868164798,0.000985871975456078,-0.00265196165737036,0.00898327204379076,-0.00262050827956627,-0.00407754149224355
"lambda",0.0259135046297702,-0.0365694152215055,-0.0319385361907303,-0.00262050827956627,1.03407193756654,-0.136941519670048
"luce",-0.0139800208375715,-0.00590070530355933,-0.00206138214771373,-0.00407754149224355,-0.136941519670048,0.0621416991930856
"alpha",0.0093752492780964,-2.53024885637858e-05,-0.00561678694269893,0.00037233994066698,0.0326406589772408,-0.0075895343516506
"beta",-2.53024885637858e-05,0.00280122843307658,0.000972298128608516,0.000116664922394569,-0.0276479245733414,-0.00288160558667223
"gamma",-0.00561678694269893,0.000972298128608516,0.00743415122529755,0.000128120110009095,-0.00304350722108369,-0.00374541619975155
"delta",0.00037233994066698,0.000116664922394569,0.000128120110009095,0.0003202633817324,-0.00216037861464536,-0.000881675748734629
"lambda",0.0326406589772408,-0.0276479245733414,-0.00304350722108369,-0.00216037861464536,0.926514656538888,-0.109686972796134
"luce",-0.0075895343516506,-0.00288160558667223,-0.00374541619975155,-0.000881675748734629,-0.109686972796134,0.0704265642214115
"alpha",0.0611407701725887,-0.000558904663343043,-0.034772715652364,6.67402404246644e-05,-0.0011662397247357,0.00141011886390084
"beta",-0.000558904663343043,0.000859996480985684,0.00261067823140619,4.32845245108419e-05,-0.0030303323423148,-0.000334694826663404
"gamma",-0.034772715652364,0.00261067823140619,0.0848875913883928,-5.69953328852676e-06,0.00497177304168749,-0.0090034552049756
"delta",6.67402404246644e-05,4.32845245108419e-05,-5.69953328852676e-06,0.000561030908723731,-0.00308839227633566,-0.000674416305085525
"lambda",-0.0011662397247357,-0.0030303323423148,0.00497177304168749,-0.00308839227633566,0.839463904784198,-0.120065734997916
"luce",0.00141011886390084,-0.000334694826663404,-0.0090034552049756,-0.000674416305085525,-0.120065734997916,0.0712673572827969
"alpha",0.0259422862811452,-0.0030460769061603,-0.0162069369523433,0.00681618415829137,0.0180586156857812,-0.00667724815893333
"beta",-0.0030460769061603,0.0254622936194876,0.00923277682389646,-0.00900775052938841,-0.0459323806650966,-0.00351613333695186
"gamma",-0.0162069369523433,0.00923277682389646,0.029511297205119,-0.00753815672823704,-0.022774248232005,-0.00725400150351565
"delta",0.00681618415829137,-0.00900775052938841,-0.00753815672823704,0.0129727158858984,-0.014886790832511,-0.00706618550314667
"lambda",0.0180586156857812,-0.0459323806650966,-0.022774248232005,-0.014886790832511,1.24445081066986,-0.0404731517571675
"luce",-0.00667724815893333,-0.00351613333695186,-0.00725400150351565,-0.00706618550314667,-0.0404731517571675,0.0785866814336058
"alpha",0.0787522517373616,-0.00458797460193374,-0.0285273084826766,0.00196482778538021,0.000650203637916497,0.00569953360630227
"beta",-0.00458797460193374,0.0580008931070579,0.00881619420123294,-0.00977106433976505,-0.039552169560882,-0.0099426402801295
"gamma",-0.0285273084826766,0.00881619420123294,0.0498887593234626,-0.00109167308857354,0.00271277569952291,-0.0191911169773928
"delta",0.00196482778538021,-0.00977106433976505,-0.00109167308857354,0.00562130236746168,-0.0048967750098907,-0.0011372273884741
"lambda",0.000650203637916497,-0.039552169560882,0.00271277569952291,-0.0048967750098907,1.27597782753785,-0.0119851664717683
"luce",0.00569953360630227,-0.0099426402801295,-0.0191911169773928,-0.0011372273884741,-0.0119851664717683,0.0885204907394018
"alpha",0.00751560150509278,0.000980157166653971,-0.000822708009745348,0.00080645282776432,0.0160548055650947,-0.00247583374214058
"beta",0.000980157166653971,0.0017127258477791,0.00228651735837799,0.000862575827471352,-0.0131226493195875,-0.0010717839508797
"gamma",-0.000822708009745348,0.00228651735837799,0.0272137335255113,-0.000817789767596715,-0.00320095094418839,-0.00220493389710082
"delta",0.00080645282776432,0.000862575827471352,-0.000817789767596715,0.00127535578551167,-0.0027469349746809,-0.000748300851357975
"lambda",0.0160548055650947,-0.0131226493195875,-0.00320095094418839,-0.0027469349746809,0.566421093236671,-0.0265179651549143
"luce",-0.00247583374214058,-0.0010717839508797,-0.00220493389710082,-0.000748300851357975,-0.0265179651549143,0.0342128250285357
"alpha",0.00447213432312378,-0.00383676416843768,-0.00174039169037137,0.00708897549789119,-0.00303765396429318,-0.0127690761793719
"beta",-0.00383676416843768,0.0706148295023659,0.00285267107181585,-0.0272773660238147,0.000138911917558671,0.00666494659609354
"gamma",-0.00174039169037137,0.00285267107181585,0.00357800599062014,-0.00381869627965021,0.000521794336503128,-0.00182978625723417
"delta",0.00708897549789119,-0.0272773660238147,-0.00381869627965021,0.0407628463144839,-0.053029387491696,-0.0154126184031346
"lambda",-0.00303765396429318,0.000138911917558671,0.000521794336503128,-0.053029387491696,1.34639596656729,0.00692613079321035
"luce",-0.0127690761793719,0.00666494659609354,-0.00182978625723417,-0.0154126184031346,0.00692613079321035,0.0712867485739499
"alpha",0.00192634520524987,-0.0016409278324478,3.24745292089543e-05,0.00120110184606848,-0.0033735066174052,-0.0066154584251796
"beta",-0.0016409278324478,0.0560686664092246,-0.000434996432871284,-0.0105770491540241,-0.0184897835451952,0.0108260780045301
"gamma",3.24745292089543e-05,-0.000434996432871284,0.00116868086347382,-0.000679405904756008,-0.00226878271352166,-0.00382345559213026
"delta",0.00120110184606848,-0.0105770491540241,-0.000679405904756008,0.0107790486948806,-0.0346020259553828,-0.00176678284715021
"lambda",-0.0033735066174052,-0.0184897835451952,-0.00226878271352166,-0.0346020259553828,1.39492546650095,0.0163896226512662
"luce",-0.0066154584251796,0.0108260780045301,-0.00382345559213026,-0.00176678284715021,0.0163896226512662,0.061781877957032
"alpha",0.0299531478924217,-0.00243430768778162,-0.0241938661755657,0.003871122471548,0.00130246489780206,-0.00812136064033625
"beta",-0.00243430768778162,0.0694757612660326,0.0131177819421445,-0.0199235486283298,-0.00951996509683893,0.000547819773777351
"gamma",-0.0241938661755657,0.0131177819421445,0.075527990313223,-0.0109400255453179,-0.00239967109815153,-0.00252362329725867
"delta",0.003871122471548,-0.0199235486283298,-0.0109400255453179,0.0197592684572875,-0.0290887456862801,-0.00684999984890802
"lambda",0.00130246489780206,-0.00951996509683893,-0.00239967109815153,-0.0290887456862801,1.24148220275017,-0.0215909040955252
"luce",-0.00812136064033625,0.000547819773777351,-0.00252362329725867,-0.00684999984890802,-0.0215909040955252,0.0788892098820915
"alpha",0.0553443589023578,-0.00206202121018651,-0.0301553813522449,0.00125693860985379,0.0187827858944628,-0.00353488042570477
"beta",-0.00206202121018651,0.00532795323359762,0.00455333812241503,-3.69676973192497e-05,-0.0405258785759684,-0.00487084234325094
"gamma",-0.0301553813522449,0.00455333812241503,0.0616192245841777,-0.00105589576319497,-0.00911297038609962,-0.00736375572006392
"delta",0.00125693860985379,-3.69676973192497e-05,-0.00105589576319497,0.00112716833979624,-0.00665373082342378,-0.0018642088927873
"lambda",0.0187827858944628,-0.0405258785759684,-0.00911297038609962,-0.00665373082342378,0.776716381687764,-0.0741405907823106
"luce",-0.00353488042570477,-0.00487084234325094,-0.00736375572006392,-0.0018642088927873,-0.0741405907823106,0.0625678613670702
"alpha",0.00947669754473121,0.00337574742813701,-0.00079228395396088,0.002132800146462,0.0074150940019644,-0.0105620184869326
"beta",0.00337574742813701,0.00406794502033544,0.00309120607654633,0.000901773747445798,-0.0232991582714092,-0.00533915448252515
"gamma",-0.00079228395396088,0.00309120607654633,0.0322813308896303,-0.00251099841374665,-0.0327840560182198,-0.0049645350825289
"delta",0.002132800146462,0.000901773747445798,-0.00251099841374665,0.00953717165647973,-0.00959468418880419,-0.00464037286644033
"lambda",0.0074150940019644,-0.0232991582714092,-0.0327840560182198,-0.00959468418880419,0.679841556127116,-0.0726819776611914
"luce",-0.0105620184869326,-0.00533915448252515,-0.0049645350825289,-0.00464037286644033,-0.0726819776611914,0.0497984451852849
"alpha",0.0542990496780132,-0.00186042188459339,-0.0353009239009725,0.000641443407838239,0.0334760867559293,-0.0038001921995203
