"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.00206589755717082,-0.00382226327232695,0.00406370627110537,0.0345288508567637,-0.0169013602617249,-0.00367086771918091
"lambda",0.00968308773519591,-0.0747536165381236,0.00606637383747379,-0.0169013602617249,0.96085315605941,-0.0647583648937081
"luce",-0.0153298068274519,-0.0083125232510844,-0.00335291058686202,-0.00367086771918091,-0.0647583648937081,0.0587153943466045
"alpha",0.06822204458147,-0.00119042398538864,-0.00685974960641708,-0.000491186189885807,-0.00186668284256179,-0.0109151567892552
"beta",-0.00119042398538864,0.0741833251368458,0.0005031319392689,-0.00348469252890107,-0.0390198575182516,-0.00788628874365008
"gamma",-0.00685974960641708,0.0005031319392689,0.0363435732719034,-0.000449381473233138,-0.00288472950085323,-0.00597976742119876
"delta",-0.000491186189885807,-0.00348469252890107,-0.000449381473233138,0.0130603517374324,0.00197947031023727,0.00044279730852212
"lambda",-0.00186668284256179,-0.0390198575182516,-0.00288472950085323,0.00197947031023727,1.01042139909266,-0.0445097671964153
"luce",-0.0109151567892552,-0.00788628874365008,-0.00597976742119876,0.00044279730852212,-0.0445097671964153,0.0680898581765353
"alpha",0.070994912651343,0.0021676884141389,-0.00557220372135572,-0.000280197609571323,0.0235355301734497,-0.0145655580614355
"beta",0.0021676884141389,0.0453292650847665,0.0006228878098791,-0.00575789328594449,-0.064445037387902,-0.0116489730713759
"gamma",-0.00557220372135572,0.0006228878098791,0.0396101186300045,0.00441578099672258,0.00330864995417664,-0.0015329358002256
"delta",-0.000280197609571323,-0.00575789328594449,0.00441578099672258,0.047644353216539,0.0171459292134382,0.00213930904834673
"lambda",0.0235355301734497,-0.064445037387902,0.00330864995417664,0.0171459292134382,0.869217161105705,-0.0873941038806897
"luce",-0.0145655580614355,-0.0116489730713759,-0.0015329358002256,0.00213930904834673,-0.0873941038806897,0.0696112769480305
"alpha",0.0464153285405017,0.00376716012527179,0.000772452018883021,-0.00196689836383571,0.011496992633103,-0.0137609332661177
"beta",0.00376716012527179,0.0558065983602875,-0.00108779461715845,-0.000943300064387265,-0.087405109857171,-0.0117327664863576
"gamma",0.000772452018883021,-0.00108779461715845,0.0680432266056551,0.00377428670743599,0.0105056871113864,0.00255188531927009
"delta",-0.00196689836383571,-0.000943300064387265,0.00377428670743599,0.0350821438137276,0.0341479632814113,0.00283570213365195
"lambda",0.011496992633103,-0.087405109857171,0.0105056871113864,0.0341479632814113,1.14932291269822,-0.0806118372792252
"luce",-0.0137609332661177,-0.0117327664863576,0.00255188531927009,0.00283570213365195,-0.0806118372792252,0.0582887922141558
"alpha",0.0716778319060552,-0.00288488332470757,-0.00331449758451666,0.000337436182770375,0.00766406588778585,-0.0153551895588891
"beta",-0.00288488332470757,0.0757034247945303,-0.00133913160276691,-0.00163666945011683,-0.0439835678770688,-0.00561139992233357
"gamma",-0.00331449758451666,-0.00133913160276691,0.0528873969063216,0.000259043914216825,-0.00365108076042857,0.00136139628576981
"delta",0.000337436182770375,-0.00163666945011683,0.000259043914216825,0.00499701402657781,-0.00645630457963903,-0.00190767931212026
"lambda",0.00766406588778585,-0.0439835678770688,-0.00365108076042857,-0.00645630457963903,1.0759171678087,-0.0457087987641694
"luce",-0.0153551895588891,-0.00561139992233357,0.00136139628576981,-0.00190767931212026,-0.0457087987641694,0.0701675373135051
"alpha",0.073020123271586,-0.000898152357541149,0.000687329441872807,1.00473076790706e-05,-0.00346246193269342,-0.00881452210280801
"beta",-0.000898152357541149,0.0658663456493789,-0.00304698297735414,-0.00706978498998341,-0.0898080873496006,-0.012828330663277
"gamma",0.000687329441872807,-0.00304698297735414,0.0611604841548668,0.0025238484693559,0.00052844384515123,0.0080971483562525
"delta",1.00473076790706e-05,-0.00706978498998341,0.0025238484693559,0.0297456718931353,0.00726856928035983,0.0038543005278491
"lambda",-0.00346246193269342,-0.0898080873496006,0.00052844384515123,0.00726856928035983,1.13829484156059,-0.0896194011649649
"luce",-0.00881452210280801,-0.012828330663277,0.0080971483562525,0.0038543005278491,-0.0896194011649649,0.076295308260611
"alpha",0.0694896979988864,0.00243292614010457,-0.00232478686886296,-0.00332971649120453,-0.0119787419699986,-0.013544504135782
"beta",0.00243292614010457,0.039307890603713,-0.00111611698741179,0.000487738816051748,-0.0792248184066808,-0.0125424429311355
"gamma",-0.00232478686886296,-0.00111611698741179,0.051192427511061,0.0010601375337921,0.00657556092697523,0.000373870092235601
"delta",-0.00332971649120453,0.000487738816051748,0.0010601375337921,0.0327772315232605,0.0335398501715559,0.00780218819417024
"lambda",-0.0119787419699986,-0.0792248184066808,0.00657556092697523,0.0335398501715559,1.21258518218946,-0.0445990076144151
"luce",-0.013544504135782,-0.0125424429311355,0.000373870092235601,0.00780218819417024,-0.0445990076144151,0.074737452435725
"alpha",0.0552553364239591,0.00363730993786811,-4.7239051033045e-05,0.000704383781463654,0.00814849015444834,-0.0121381989237902
"beta",0.00363730993786811,0.0643517574429755,0.00232579784813482,0.00148260651576149,-0.0731566907079845,-0.0118174535814491
"gamma",-4.7239051033045e-05,0.00232579784813482,0.063408041008742,0.0024177724992287,-0.00694991640886498,0.00375563107078225
"delta",0.000704383781463654,0.00148260651576149,0.0024177724992287,0.0277417913651302,0.00244688004672629,0.002301299907042
"lambda",0.00814849015444834,-0.0731566907079845,-0.00694991640886498,0.00244688004672629,1.09602758765568,-0.0665948844880309
"luce",-0.0121381989237902,-0.0118174535814491,0.00375563107078225,0.002301299907042,-0.0665948844880309,0.0502098525777344
"alpha",0.0738374255589797,0.000942168025023111,0.00170246448137229,-0.000822099606957425,0.00974245117427742,-0.0132714124800741
"beta",0.000942168025023111,0.0734864091667047,-0.00210041535883584,-0.00221555561664976,-0.0724695625833511,-0.00849772389271907
"gamma",0.00170246448137229,-0.00210041535883584,0.0594523357593197,0.00237154377245332,-0.00762881687471394,0.00468426700115534
"delta",-0.000822099606957425,-0.00221555561664976,0.00237154377245332,0.0231717586943474,0.0179947292591312,0.00176628352621144
"lambda",0.00974245117427742,-0.0724695625833511,-0.00762881687471394,0.0179947292591312,1.00314885920521,-0.109992317460028
"luce",-0.0132714124800741,-0.00849772389271907,0.00468426700115534,0.00176628352621144,-0.109992317460028,0.0718349612748983
"alpha",0.0531133268635611,0.000608892226751976,0.00672119559359016,0.00366349466425704,0.00389452963202445,0.000282275788856129
"beta",0.000608892226751976,0.0614040429196916,0.00137634669530203,-0.00365594867996793,-0.0268094095841938,-0.00842812289573359
"gamma",0.00672119559359016,0.00137634669530203,0.0331187318878579,8.66444307560962e-05,-0.00209947640781205,0.00542783738095203
"delta",0.00366349466425704,-0.00365594867996793,8.66444307560962e-05,0.0478390528090251,0.0129957992978979,0.00773355897705297
"lambda",0.00389452963202445,-0.0268094095841938,-0.00209947640781205,0.0129957992978979,0.399579596196365,-0.0466123262699298
"luce",0.000282275788856129,-0.00842812289573359,0.00542783738095203,0.00773355897705297,-0.0466123262699298,0.066044694968673
"alpha",0.0695217453024612,-0.00222885469033398,-0.00432219126272146,-0.000746916591054416,0.0113527073958566,-0.00324479682341874
"beta",-0.00222885469033398,0.0706227273708788,0.000914785940975595,-0.00596642011920922,-0.0850847420780365,-0.0103273502728178
"gamma",-0.00432219126272146,0.000914785940975595,0.0118130471310683,0.000963565158526524,0.00568840287314752,-0.00342273098877072
"delta",-0.000746916591054416,-0.00596642011920922,0.000963565158526524,0.0262787563237438,0.00293857921527289,-0.00163887304761041
"lambda",0.0113527073958566,-0.0850847420780365,0.00568840287314752,0.00293857921527289,1.04447347548845,-0.0978207620612348
"luce",-0.00324479682341874,-0.0103273502728178,-0.00342273098877072,-0.00163887304761041,-0.0978207620612348,0.0711812311092832
"alpha",0.0735355403798621,0.00211653770714767,-0.00261578254879882,-0.00119821972454154,0.00795556775114865,-0.0116178094674952
"beta",0.00211653770714767,0.0555431201335369,0.00135356077692467,-0.000686335903817673,-0.0799557743716286,-0.0112950185421088
"gamma",-0.00261578254879882,0.00135356077692467,0.055869977070823,0.000403825099233451,0.00633351961629433,-0.00105478167581518
"delta",-0.00119821972454154,-0.000686335903817673,0.000403825099233451,0.0238690476725658,0.0311714699357009,0.00471406521334434
"lambda",0.00795556775114865,-0.0799557743716286,0.00633351961629433,0.0311714699357009,1.23156658967442,-0.0597107120412388
"luce",-0.0116178094674952,-0.0112950185421088,-0.00105478167581518,0.00471406521334434,-0.0597107120412388,0.0737455147656264
"alpha",0.0637081545169714,-0.000792848151177939,-0.000724089007378661,0.000210470517361961,0.017361531402829,-0.0158406846852642
"beta",-0.000792848151177939,0.0684742770371041,0.00464307442552883,0.00269978018174752,-0.0508476187662678,-0.0039102501906273
"gamma",-0.000724089007378661,0.00464307442552883,0.0681954678410103,0.00140900806683511,0.00676729259807021,0.000883047249383902
"delta",0.000210470517361961,0.00269978018174752,0.00140900806683511,0.0199868154812577,0.0275149481386426,0.00279661110931111
"lambda",0.017361531402829,-0.0508476187662678,0.00676729259807021,0.0275149481386426,1.10384868751773,-0.0705393145081241
"luce",-0.0158406846852642,-0.0039102501906273,0.000883047249383902,0.00279661110931111,-0.0705393145081241,0.061739635517475
"alpha",0.0740460223615539,0.00301297790824618,-0.00497293522611631,-0.000821786765699892,-0.0063559588652004,-0.0127749511296834
"beta",0.00301297790824618,0.0382676065744655,-0.00232944864458675,-0.00452977972923373,-0.066981972997309,-0.00786068112203333
"gamma",-0.00497293522611631,-0.00232944864458675,0.0657367989509819,0.00295990948499774,0.00197425071752268,-0.000817138947437025
"delta",-0.000821786765699892,-0.00452977972923373,0.00295990948499774,0.0426561633202863,0.036415072827852,0.00495157181440795
"lambda",-0.0063559588652004,-0.066981972997309,0.00197425071752268,0.036415072827852,1.11198823038508,-0.0874400952764924
"luce",-0.0127749511296834,-0.00786068112203333,-0.000817138947437025,0.00495157181440795,-0.0874400952764924,0.072552408604177
"alpha",0.0786682522148527,0.00253786845322946,-0.0152707035294923,-0.00022945600883128,-0.00789740826802734,-0.003371380492383
"beta",0.00253786845322946,0.0708637626914344,0.00342028298681926,-0.0074505615335875,-0.0204635978718264,-0.00476227412792095
"gamma",-0.0152707035294923,0.00342028298681926,0.0414425717966646,0.00058530933499893,0.00545331899442272,-0.00814925306095686
"delta",-0.00022945600883128,-0.0074505615335875,0.00058530933499893,0.0130064665823677,0.00661527897396866,0.00132126082029665
"lambda",-0.00789740826802734,-0.0204635978718264,0.00545331899442272,0.00661527897396866,0.807079807311841,-0.0182752220004524
"luce",-0.003371380492383,-0.00476227412792095,-0.00814925306095686,0.00132126082029665,-0.0182752220004524,0.0541439529153963
"alpha",0.0448608079084934,0.000474779406942827,-0.0041886413667888,-0.000401200307555594,0.0168592558774418,-0.00982657496874378
"beta",0.000474779406942827,0.0696406581559029,-0.000334331236883742,-0.000374882540537075,-0.0733093419776896,-0.00693558817025058
"gamma",-0.0041886413667888,-0.000334331236883742,0.0592414047455369,0.00231261049534315,0.00804066627300332,-0.00276965781886014
"delta",-0.000401200307555594,-0.000374882540537075,0.00231261049534315,0.0154514541505809,0.00572072564834235,-0.00133522055575727
"lambda",0.0168592558774418,-0.0733093419776896,0.00804066627300332,0.00572072564834235,1.07978390714938,-0.0767197526652794
"luce",-0.00982657496874378,-0.00693558817025058,-0.00276965781886014,-0.00133522055575727,-0.0767197526652794,0.0476466973886372
"alpha",0.0651551772209538,-0.000868315851772053,0.0041180508974988,0.00295588229498278,-0.00065003766507933,-0.0132037705724088
"beta",-0.000868315851772053,0.0745686233561108,0.000242073612499371,-0.0117964901243961,-0.0562970277656894,-0.00350100372901236
"gamma",0.0041180508974988,0.000242073612499371,0.0273514508721752,0.000354927385752754,0.00131913480075119,0.00650287667944639
"delta",0.00295588229498278,-0.0117964901243961,0.000354927385752754,0.0234720306449154,-0.0397334033373425,-0.00540591018924533
"lambda",-0.00065003766507933,-0.0562970277656894,0.00131913480075119,-0.0397334033373425,1.17417921461862,-0.0383868400554538
"luce",-0.0132037705724088,-0.00350100372901236,0.00650287667944639,-0.00540591018924533,-0.0383868400554538,0.0721461304577326
"alpha",0.0538533193178674,0.000550076555702859,-0.00473571574634756,-0.00132233460559956,-0.00299411928835214,-0.0147248612585036
"beta",0.000550076555702859,0.0419260506106787,0.000279762941093589,8.91338446674554e-05,-0.0258172230769222,-0.00647340910233909
"gamma",-0.00473571574634756,0.000279762941093589,0.0571179721887992,0.00113666945972968,0.0028274426077694,-0.000788598944023869
"delta",-0.00132233460559956,8.91338446674554e-05,0.00113666945972968,0.013586599002901,0.0139171099557113,0.00232289698649248
"lambda",-0.00299411928835214,-0.0258172230769222,0.0028274426077694,0.0139171099557113,1.00342651535611,-0.0430026152100726
"luce",-0.0147248612585036,-0.00647340910233909,-0.000788598944023869,0.00232289698649248,-0.0430026152100726,0.0738310805335062
"alpha",0.0803400436723703,-0.00771385690384356,-0.0118078119357358,-0.00180272938954267,0.0147349718971191,-0.00264884439159639
"beta",-0.00771385690384356,0.0712955758826587,0.00427694971317485,-0.000245893715932608,-0.0656041553104966,-0.00899640513362277
"gamma",-0.0118078119357358,0.00427694971317485,0.0427643405524819,0.0041723450572919,0.00393349514810333,0.000846641948486075
"delta",-0.00180272938954267,-0.000245893715932608,0.0041723450572919,0.0355429678407385,0.0177885914294212,0.00291198633168993
"lambda",0.0147349718971191,-0.0656041553104966,0.00393349514810333,0.0177885914294212,0.907536750405388,-0.108725684041513
"luce",-0.00264884439159639,-0.00899640513362277,0.000846641948486075,0.00291198633168993,-0.108725684041513,0.0739174515576097
"alpha",0.068777437108119,0.00415185256221793,-0.00480338366055348,-0.000952211745819632,0.0103485274487973,-0.0120286853802778
"beta",0.00415185256221793,0.0702213893044115,0.000134609156610853,-0.00153216191898479,-0.0813443976973906,-0.00774653445349765
"gamma",-0.00480338366055348,0.000134609156610853,0.0564797529628343,-0.000664532357044115,-0.00712664759855373,-0.00114407688409666
"delta",-0.000952211745819632,-0.00153216191898479,-0.000664532357044115,0.0188744420554773,0.0141735291960125,0.00197342226873598
"lambda",0.0103485274487973,-0.0813443976973906,-0.00712664759855373,0.0141735291960125,0.991741132610736,-0.092402599693289
"luce",-0.0120286853802778,-0.00774653445349765,-0.00114407688409666,0.00197342226873598,-0.092402599693289,0.0650320063166482
"alpha",0.0676792900688788,-0.0030493143561497,0.00638581540927932,0.000443193790754295,0.0104538302386673,-0.00484682111059011
"beta",-0.0030493143561497,0.0752720163594961,0.000245915819351488,-0.00957637021534341,-0.0571570134094548,-0.0050007193149372
"gamma",0.00638581540927932,0.000245915819351488,0.0505963519308376,0.0020451005684411,0.00973517832546731,0.00421941549985621
"delta",0.000443193790754295,-0.00957637021534341,0.0020451005684411,0.0233160912451061,-0.0326279941205333,-0.00456192206113963
"lambda",0.0104538302386673,-0.0571570134094548,0.00973517832546731,-0.0326279941205333,1.12610774111591,-0.0487554972417503
"luce",-0.00484682111059011,-0.0050007193149372,0.00421941549985621,-0.00456192206113963,-0.0487554972417503,0.0668472159741485
