"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.000218807938182238,-0.000644308816338189,8.96550473702094e-05,0.000577118995364117,0.00208413555204821,0.00044525976629412
"lambda",0.0160718253723946,-0.00522453699229527,-0.00161979460839834,0.00208413555204821,0.188975950656877,-0.0283625272727584
"luce",-0.00827555214650951,-0.000960943299163647,0.000787539773791264,0.00044525976629412,-0.0283625272727584,0.014045844375833
"alpha",0.0184962530148106,-6.02188317058589e-05,-0.00249670611735135,6.61053299744617e-05,0.0564239782244368,-0.0191727419056966
"beta",-6.02188317058589e-05,0.00556035553541736,-5.15349635041158e-05,-0.00114096743403695,-0.0226944326769177,0.000303625230852039
"gamma",-0.00249670611735135,-5.15349635041158e-05,0.00410196824830568,6.57005610979797e-05,-0.00317439672752152,0.00176402263232902
"delta",6.61053299744617e-05,-0.00114096743403695,6.57005610979797e-05,0.000451087891937928,0.00493902852323538,1.55728155210691e-05
"lambda",0.0564239782244368,-0.0226944326769177,-0.00317439672752152,0.00493902852323538,0.416194834851666,-0.0961348111922401
"luce",-0.0191727419056966,0.000303625230852039,0.00176402263232902,1.55728155210691e-05,-0.0961348111922401,0.0330567305469813
"alpha",0.0156644052888335,0.00133812393320462,-0.00411952795374281,-0.000247148982658608,0.039130490387623,-0.0144321561543014
"beta",0.00133812393320462,0.00619397305822401,-0.000480804305354683,-0.00127952071002625,-0.0193065782236942,-0.00239392694590604
"gamma",-0.00411952795374281,-0.000480804305354683,0.00958751163587383,0.000167516147552372,-0.000947220178642613,0.00247083692763545
"delta",-0.000247148982658608,-0.00127952071002625,0.000167516147552372,0.000442003696563722,0.00417476107513574,0.000640184988854167
"lambda",0.039130490387623,-0.0193065782236942,-0.000947220178642613,0.00417476107513574,0.364391615954608,-0.0713609090309496
"luce",-0.0144321561543014,-0.00239392694590604,0.00247083692763545,0.000640184988854167,-0.0713609090309496,0.0270600983232838
"alpha",0.0183554986065448,0.000651083450278176,-0.00104677396259665,1.68428741104991e-05,0.0129238271074746,-0.00420452169478391
"beta",0.000651083450278176,0.00731087783083411,-7.38317294989387e-05,-0.000794452700622008,-0.0236194154550433,0.000238814105900018
"gamma",-0.00104677396259665,-7.38317294989387e-05,0.0125699918769048,7.14910560170254e-05,-0.000819272042920814,0.000354999649990428
"delta",1.68428741104991e-05,-0.000794452700622008,7.14910560170254e-05,0.000407018341429188,0.00280389594349533,-7.08213281732369e-05
"lambda",0.0129238271074746,-0.0236194154550433,-0.000819272042920814,0.00280389594349533,0.185232950597992,-0.0219019432576242
"luce",-0.00420452169478391,0.000238814105900018,0.000354999649990428,-7.08213281732369e-05,-0.0219019432576242,0.00533146166618241
"alpha",0.0168210110702293,0.00119906160824561,-0.000486222397872938,4.85698594974113e-07,0.0256461674234413,-0.0062915042538918
"beta",0.00119906160824561,0.0274753667698453,-0.000337780927490136,-4.20323670771664e-05,-0.0893732246704221,-0.000447753376175306
"gamma",-0.000486222397872938,-0.000337780927490136,0.00886110868570091,-6.88825559918112e-06,0.000144178848622155,7.3126486886139e-05
"delta",4.85698594974113e-07,-4.20323670771664e-05,-6.88825559918112e-06,0.00197660644489498,0.00241776273015297,-0.000152232346008368
"lambda",0.0256461674234413,-0.0893732246704221,0.000144178848622155,0.00241776273015297,0.570261735035169,-0.0420044190366089
"luce",-0.0062915042538918,-0.000447753376175306,7.3126486886139e-05,-0.000152232346008368,-0.0420044190366089,0.00871288585549722
"alpha",0.025579339849163,0.00386798354029688,0.00218230127275469,-0.000305520877733495,0.0468155237534595,-0.0136929097157307
"beta",0.00386798354029688,0.0314654303530964,-0.000586156240625251,-0.000706786035210822,-0.0810899114535781,-0.00380688582598942
"gamma",0.00218230127275469,-0.000586156240625251,0.00529014522803516,0.000136680741515836,-0.0105114088791097,0.00270918137895924
"delta",-0.000305520877733495,-0.000706786035210822,0.000136680741515836,0.000268028133628361,0.00269092672364338,5.28074830000006e-06
"lambda",0.0468155237534595,-0.0810899114535781,-0.0105114088791097,0.00269092672364338,0.6045420024872,-0.0632565064049712
"luce",-0.0136929097157307,-0.00380688582598942,0.00270918137895924,5.28074830000006e-06,-0.0632565064049712,0.0167753467625683
"alpha",0.0166687889977392,0.00453927490607203,-0.000747819798099252,-4.34057603686245e-05,0.0399276279434743,-0.0193213631809763
"beta",0.00453927490607203,0.0542864344545271,-0.000606468006832749,-0.000576817209476534,-0.110694067210391,-0.00697770727773716
"gamma",-0.000747819798099252,-0.000606468006832749,0.00432006280956971,0.000187603506130263,0.000401571636244267,0.000662253101605232
"delta",-4.34057603686245e-05,-0.000576817209476534,0.000187603506130263,0.00158896002384074,0.000770721319970254,2.28466546767151e-05
"lambda",0.0399276279434743,-0.110694067210391,0.000401571636244267,0.000770721319970254,0.648370541798573,-0.0704690912391401
"luce",-0.0193213631809763,-0.00697770727773716,0.000662253101605232,2.28466546767151e-05,-0.0704690912391401,0.0324076560318713
"alpha",0.0258835987972809,0.000623141292692435,0.00152292030052832,-0.000186622141640195,0.073113480755978,-0.0164723434631733
"beta",0.000623141292692435,0.00200672984612489,5.79158515852771e-05,-0.00051028654487916,-0.00724315849190572,-0.000464785871810359
"gamma",0.00152292030052832,5.79158515852771e-05,0.00497018990735812,-4.09487601713606e-05,-0.0088250359281377,0.00172387685771622
"delta",-0.000186622141640195,-0.00051028654487916,-4.09487601713606e-05,0.00218278126991279,0.00195392988159574,0.000308896658292685
"lambda",0.073113480755978,-0.00724315849190572,-0.0088250359281377,0.00195392988159574,0.434079199367529,-0.0720160013022181
"luce",-0.0164723434631733,-0.000464785871810359,0.00172387685771622,0.000308896658292685,-0.0720160013022181,0.016060121661057
"alpha",0.0248830576799865,0.000257417850969393,-0.00154275795219712,-0.000289622040166272,0.0557953529898558,-0.0279945669880712
"beta",0.000257417850969393,0.0366135318477306,8.33324565993517e-05,-0.000427495234062618,-0.0679461587778515,-0.000781270122626761
"gamma",-0.00154275795219712,8.33324565993517e-05,0.00527114499225636,0.000221120295771588,-0.0132338414842977,0.00622747970792983
"delta",-0.000289622040166272,-0.000427495234062618,0.000221120295771588,0.00252943879179708,0.00213187523727241,0.000117576534770249
"lambda",0.0557953529898558,-0.0679461587778515,-0.0132338414842977,0.00213187523727241,0.321279077173741,-0.0808178499129705
"luce",-0.0279945669880712,-0.000781270122626761,0.00622747970792983,0.000117576534770249,-0.0808178499129705,0.0421711330590493
"alpha",0.0284018584934274,0.0124287815732775,0.000406696858137796,-0.000267650258742339,0.0428308366204243,-0.0262194542662863
"beta",0.0124287815732775,0.0405700838666434,-0.000452885046947815,-0.000108291101761572,-0.0489489525739207,-0.0133273247559806
"gamma",0.000406696858137796,-0.000452885046947815,0.0043746636385018,0.000165802425218546,-0.00410910643667772,0.00131768820244894
"delta",-0.000267650258742339,-0.000108291101761572,0.000165802425218546,0.00219766920372838,0.000447923592348144,-0.000122727876959267
"lambda",0.0428308366204243,-0.0489489525739207,-0.00410910643667772,0.000447923592348144,0.463459221798998,-0.0486985578085916
"luce",-0.0262194542662863,-0.0133273247559806,0.00131768820244894,-0.000122727876959267,-0.0486985578085916,0.0287222462089399
"alpha",0.0160614259559791,0.000729571048169341,3.13519888333892e-05,0.000297703527910176,0.0185357063191813,-0.0165474852449578
"beta",0.000729571048169341,0.0078691248299226,6.11961806098976e-05,-0.0011902874853646,-0.0104690964184885,-0.00076873945320228
"gamma",3.13519888333892e-05,6.11961806098976e-05,0.000799542723412357,0.000348642947951798,-0.00216644352395408,0.00120793806740181
"delta",0.000297703527910176,-0.0011902874853646,0.000348642947951798,0.00442571613409672,0.00116009114267709,0.000195088291174264
"lambda",0.0185357063191813,-0.0104690964184885,-0.00216644352395408,0.00116009114267709,0.0745710962946379,-0.0339849877448778
"luce",-0.0165474852449578,-0.00076873945320228,0.00120793806740181,0.000195088291174264,-0.0339849877448778,0.0269187717661985
"alpha",0.0198052525499702,0.000571618591071844,0.00252791811426376,-6.27134436880289e-05,0.0308842552511274,-0.00789303228771637
"beta",0.000571618591071844,0.00611510897853266,0.00010912530961445,-0.000486180045529532,-0.016748363772468,-0.000393256229383399
"gamma",0.00252791811426376,0.00010912530961445,0.00754489116710622,0.000165803908451461,-0.017386077711115,0.00384748843983894
"delta",-6.27134436880289e-05,-0.000486180045529532,0.000165803908451461,0.000173303861907195,0.00145026044259514,3.46376411859504e-05
"lambda",0.0308842552511274,-0.016748363772468,-0.017386077711115,0.00145026044259514,0.369180013852897,-0.0627035625876612
"luce",-0.00789303228771637,-0.000393256229383399,0.00384748843983894,3.46376411859504e-05,-0.0627035625876612,0.0145290122291095
"alpha",0.00955076175893768,-0.000230893473744826,-0.00107503659656094,0.000447662212352481,0.0295399975635467,-0.013001623885543
"beta",-0.000230893473744826,0.0246635839661279,0.000149508411898118,-0.000509614398555085,-0.0615958404728782,0.00102105375649768
"gamma",-0.00107503659656094,0.000149508411898118,0.00140695397267383,0.00036734135602068,-0.00276940460208644,0.00146165978320687
"delta",0.000447662212352481,-0.000509614398555085,0.00036734135602068,0.00243627473358524,0.00724070650254807,-0.00109012319983301
"lambda",0.0295399975635467,-0.0615958404728782,-0.00276940460208644,0.00724070650254807,0.332471604542628,-0.0570458959875179
"luce",-0.013001623885543,0.00102105375649768,0.00146165978320687,-0.00109012319983301,-0.0570458959875179,0.023855990756655
"alpha",0.0222046279724057,0.000391108390486291,-0.00135587008557706,0.000265042078209548,0.0810995271611641,-0.0246298934484419
"beta",0.000391108390486291,0.00492787882771278,-1.95672343332768e-05,-0.000898901124571541,-0.0165570640297216,-0.000393868115126923
"gamma",-0.00135587008557706,-1.95672343332768e-05,0.000712492159634161,9.42250783613158e-05,-0.00630024257036622,0.00201443329208533
"delta",0.000265042078209548,-0.000898901124571541,9.42250783613158e-05,0.00165352530438454,0.00467420539382694,-8.68081292842208e-05
"lambda",0.0810995271611641,-0.0165570640297216,-0.00630024257036622,0.00467420539382694,0.507107027411436,-0.114724239318604
"luce",-0.0246298934484419,-0.000393868115126923,0.00201443329208533,-8.68081292842208e-05,-0.114724239318604,0.0345289206346014
"alpha",0.0185714663030857,-0.000445688279328081,6.70919080031742e-06,0.000148667361531621,0.043991621427215,-0.0202278360869359
"beta",-0.000445688279328081,0.00708596676210678,0.000200057843943821,-0.00155871448510045,-0.0189478600606948,0.000741838463174926
"gamma",6.70919080031742e-06,0.000200057843943821,0.00200479169339728,0.000400284779323916,-0.00699731845310649,0.00249320709332621
"delta",0.000148667361531621,-0.00155871448510045,0.000400284779323916,0.00302918290189092,0.00395877546894914,0.000224391188622033
"lambda",0.043991621427215,-0.0189478600606948,-0.00699731845310649,0.00395877546894914,0.238155140060638,-0.0729703219488378
"luce",-0.0202278360869359,0.000741838463174926,0.00249320709332621,0.000224391188622033,-0.0729703219488378,0.0322260376249375
"alpha",0.0117639962148885,0.000825546114611531,-0.00172594380877149,-0.000129416673668976,0.00603544964035925,-0.00209605361424351
"beta",0.000825546114611531,0.00406720911895478,0.000221892361799836,-0.0013867878033269,-0.0105048918374736,-0.00124399088185925
"gamma",-0.00172594380877149,0.000221892361799836,0.0187246563293545,-0.000684582877777639,0.00275164002054557,-6.07763967382892e-05
"delta",-0.000129416673668976,-0.0013867878033269,-0.000684582877777639,0.00389791402963704,0.00170709797496435,0.000734128622686258
"lambda",0.00603544964035925,-0.0105048918374736,0.00275164002054557,0.00170709797496435,0.254166713926198,-0.0268168679381308
"luce",-0.00209605361424351,-0.00124399088185925,-6.07763967382892e-05,0.000734128622686258,-0.0268168679381308,0.00550362223143038
"alpha",0.022742350608328,0.00140246052478703,0.00083374372110996,-6.98389670109248e-05,0.0424267114267021,-0.0247182112899597
"beta",0.00140246052478703,0.0246783141288623,0.000190069375816994,-0.00108427283121129,-0.0441834793812879,-0.00136919634726786
"gamma",0.00083374372110996,0.000190069375816994,0.00449443312930963,0.000100235577196241,-0.0044317718327823,0.00201356603887154
"delta",-6.98389670109248e-05,-0.00108427283121129,0.000100235577196241,0.000256264169689567,0.00244142717943298,-7.63796718432189e-05
"lambda",0.0424267114267021,-0.0441834793812879,-0.0044317718327823,0.00244142717943298,0.223320899465428,-0.0637674453323536
"luce",-0.0247182112899597,-0.00136919634726786,0.00201356603887154,-7.63796718432189e-05,-0.0637674453323536,0.0359640399615174
"alpha",0.0271228359797373,-0.000306214378703656,-0.00395569517799378,0.000262712425811655,0.069440929611156,-0.0284192051375013
"beta",-0.000306214378703656,0.0138199365509111,-2.0829304763614e-05,-0.000830843502025536,-0.0303941128854377,8.53984007048145e-06
"gamma",-0.00395569517799378,-2.0829304763614e-05,0.0112532457262311,8.02112664596776e-05,-0.00404352701726395,0.0024512486999445
"delta",0.000262712425811655,-0.000830843502025536,8.02112664596776e-05,0.000859825796224322,0.00329350916233822,-0.000363058985385324
"lambda",0.069440929611156,-0.0303941128854377,-0.00404352701726395,0.00329350916233822,0.349690550787581,-0.0957748139667389
"luce",-0.0284192051375013,8.53984007048145e-06,0.0024512486999445,-0.000363058985385324,-0.0957748139667389,0.0390156921312922
"alpha",0.0412754630663285,0.000444309497624958,-0.00133722370364443,-3.24110654387056e-05,0.122893609192446,-0.040063610152433
"beta",0.000444309497624958,0.0098869008974229,0.000364277135129188,-0.00111606338940962,-0.0284571021752128,0.000362553515580295
"gamma",-0.00133722370364443,0.000364277135129188,0.00606748559415183,5.20484182135624e-05,-0.0203632554883633,0.00635513060011031
"delta",-3.24110654387056e-05,-0.00111606338940962,5.20484182135624e-05,0.00031211422686498,0.003827723798077,-8.71190882669855e-05
"lambda",0.122893609192446,-0.0284571021752128,-0.0203632554883633,0.003827723798077,0.609494960567505,-0.154512023706029
"luce",-0.040063610152433,0.000362553515580295,0.00635513060011031,-8.71190882669855e-05,-0.154512023706029,0.0511570295150987
"alpha",0.0110988920783637,-0.000343260771725906,-0.00382997435544056,0.000392509251559627,0.0277174863867186,-0.0133241265342091
"beta",-0.000343260771725906,0.00819045186521452,0.000445372107307994,-0.00105678407791917,-0.0218451037502835,0.000614238701702173
"gamma",-0.00382997435544056,0.000445372107307994,0.00844048988298867,-0.000162999284662863,-0.00521506197612817,0.00323532143901614
"delta",0.000392509251559627,-0.00105678407791917,-0.000162999284662863,0.00116641597990508,0.00361363439502598,-0.000237939570005732
"lambda",0.0277174863867186,-0.0218451037502835,-0.00521506197612817,0.00361363439502598,0.182083496613006,-0.0503228340282158
"luce",-0.0133241265342091,0.000614238701702173,0.00323532143901614,-0.000237939570005732,-0.0503228340282158,0.0242405085777914
"alpha",0.0169463780860821,-0.000522720764184853,-0.00183116730080631,6.11369955069264e-05,0.042984798007956,-0.017917915717711
"beta",-0.000522720764184853,0.0069219025520317,-2.61118448336373e-05,-0.000774573307808496,-0.0234786571928514,0.00245820781429952
"gamma",-0.00183116730080631,-2.61118448336373e-05,0.0113875370711506,-0.000637112141069031,0.000882817652821924,-1.59793037504822e-05
"delta",6.11369955069264e-05,-0.000774573307808496,-0.000637112141069031,0.00242881681505113,0.00246997805176203,-0.000126055114348833
