"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.00281143259556916,-0.0194356196407642,0.0118409475039624,0.0586250118905191,-0.0993966769868107,-0.0221372981625563
"lambda",0.00168684848420651,-0.0150536284376809,0.00937901837368214,-0.0993966769868107,1.33499251339325,-0.00302900635600644
"luce",-0.0202576888011687,0.00246844520069937,0.00664659382709517,-0.0221372981625563,-0.00302900635600644,0.0767223355244665
"alpha",0.0623944116252464,0.00271283946034911,-0.000703973818093173,-0.00323765588800792,0.00269076179990839,-0.0170866686091304
"beta",0.00271283946034911,0.0779367182299801,0.00164302728237236,-0.0132378688621835,0.0105122623146495,-0.000111952282703745
"gamma",-0.000703973818093173,0.00164302728237236,0.0677017389193504,0.0100977414389324,-0.011693337965974,0.00289282878193349
"delta",-0.00323765588800792,-0.0132378688621835,0.0100977414389324,0.0411207952629692,-0.0811091492961635,-0.0133164879886663
"lambda",0.00269076179990839,0.0105122623146495,-0.011693337965974,-0.0811091492961635,1.33171168514809,0.00901199003456005
"luce",-0.0170866686091304,-0.000111952282703745,0.00289282878193349,-0.0133164879886663,0.00901199003456005,0.0548200119213172
"alpha",0.0824188614192835,-0.00266163388476174,-0.014463820262471,-5.47910644253075e-05,-0.0105474478160464,-0.00454993163672104
"beta",-0.00266163388476174,0.0542619672751062,0.0103176301898804,-0.00220151776592593,-0.0134891597261586,-0.00463697281504137
"gamma",-0.014463820262471,0.0103176301898804,0.0606073589946236,0.000459027726779956,0.0420177657184127,0.000392838094558447
"delta",-5.47910644253075e-05,-0.00220151776592593,0.000459027726779956,0.0322828416502579,-0.0139398845312008,-0.00132504560783653
"lambda",-0.0105474478160464,-0.0134891597261586,0.0420177657184127,-0.0139398845312008,0.796641973351667,-0.0349728523644399
"luce",-0.00454993163672104,-0.00463697281504137,0.000392838094558447,-0.00132504560783653,-0.0349728523644399,0.0533645759892164
"alpha",0.0677842342622987,0.00248410459457039,0.00878513782264273,0.00024684933231777,0.00323350331150212,-0.0176387588719425
"beta",0.00248410459457039,0.076976041486947,0.0011618348155683,-0.0158298434583257,-0.011770913071995,-0.00162052791099338
"gamma",0.00878513782264273,0.0011618348155683,0.053529285670304,0.00430194610460598,0.00278850815454602,0.00732048130114436
"delta",0.00024684933231777,-0.0158298434583257,0.00430194610460598,0.0749055203807624,-0.121424145841007,-0.0253074747998367
"lambda",0.00323350331150212,-0.011770913071995,0.00278850815454602,-0.121424145841007,1.28523112945873,-0.00834442106238571
"luce",-0.0176387588719425,-0.00162052791099338,0.00732048130114436,-0.0253074747998367,-0.00834442106238571,0.0689991964052811
"alpha",0.0734292382862113,-0.0033979450895892,-0.0128041174156994,-0.00156917924258859,-0.0125683560703624,-0.00755409164716519
"beta",-0.0033979450895892,0.0724797703678372,0.0119429227643543,-0.00967794880786112,-0.0378307826318709,-0.00979524626227478
"gamma",-0.0128041174156994,0.0119429227643543,0.0613247572368949,0.00177886900906011,0.0511559636079982,0.00382148884270015
"delta",-0.00156917924258859,-0.00967794880786112,0.00177886900906011,0.0365022132035055,-0.039629810506406,-0.00691470454564632
"lambda",-0.0125683560703624,-0.0378307826318709,0.0511559636079982,-0.039629810506406,1.0631748344804,-0.0397657095844102
"luce",-0.00755409164716519,-0.00979524626227478,0.00382148884270015,-0.00691470454564632,-0.0397657095844102,0.0623458010018974
"alpha",0.0659626007272219,0.00204914231026192,-0.0018292604216289,-0.00433913023065052,0.00605788861709651,-0.0171140201717086
"beta",0.00204914231026192,0.0770478706886004,-0.00164961365950177,-0.0148525648026921,0.00815955135882957,0.000817326131368715
"gamma",-0.0018292604216289,-0.00164961365950177,0.0534918911371782,0.0141192872182097,0.0126593964454693,-0.000849768045294596
"delta",-0.00433913023065052,-0.0148525648026921,0.0141192872182097,0.0422576892810718,-0.0760304278984589,-0.0160166204924032
"lambda",0.00605788861709651,0.00815955135882957,0.0126593964454693,-0.0760304278984589,1.30276946761226,-0.0109611739267684
"luce",-0.0171140201717086,0.000817326131368715,-0.000849768045294596,-0.0160166204924032,-0.0109611739267684,0.0735797155631992
"alpha",0.0718907756583405,0.000716574911509555,-0.00422607774117678,-0.00190306641671808,-0.00493622399038079,-0.000875232616234407
"beta",0.000716574911509555,0.0672404258878889,0.015332376825581,-0.00167622016388186,-0.0361710379229575,-0.010130714428104
"gamma",-0.00422607774117678,0.015332376825581,0.073567246117359,-0.000192236418379203,0.0748958489582627,0.00323786152184456
"delta",-0.00190306641671808,-0.00167622016388186,-0.000192236418379203,0.0353891136463699,-0.0145623467998804,-0.00292761174851018
"lambda",-0.00493622399038079,-0.0361710379229575,0.0748958489582627,-0.0145623467998804,0.960514416655987,-0.0420328530204162
"luce",-0.000875232616234407,-0.010130714428104,0.00323786152184456,-0.00292761174851018,-0.0420328530204162,0.0613966912600838
"alpha",0.0768368842902947,0.000573897512128627,0.00502265735449944,-0.00191325700180189,-0.0025763326111594,-0.017256471492597
"beta",0.000573897512128627,0.072694655127959,-0.00333214658737537,-0.0174198231638763,-0.00400723117285685,-0.000529647203679987
"gamma",0.00502265735449944,-0.00333214658737537,0.063993235271831,0.0130869486928338,-0.00322373814043774,0.00335719155735845
"delta",-0.00191325700180189,-0.0174198231638763,0.0130869486928338,0.0480016472789885,-0.0754489293449147,-0.0157120376187232
"lambda",-0.0025763326111594,-0.00400723117285685,-0.00322373814043774,-0.0754489293449147,1.24144060292145,-0.00204516399961723
"luce",-0.017256471492597,-0.000529647203679987,0.00335719155735845,-0.0157120376187232,-0.00204516399961723,0.0589417877112435
"alpha",0.0458664693069583,-0.00171598797322777,0.00363147357356514,0.00186624688182033,-0.0102245846979709,-0.0128609954397649
"beta",-0.00171598797322777,0.0782420806260561,-0.000591011432694585,-0.011639488119088,0.0109008796213605,0.003303658418128
"gamma",0.00363147357356514,-0.000591011432694585,0.0604792243250518,0.00169189196963681,0.00591268853395311,0.00650256994509762
"delta",0.00186624688182033,-0.011639488119088,0.00169189196963681,0.0247565948147729,-0.068211163144981,-0.00829853849209227
"lambda",-0.0102245846979709,0.0109008796213605,0.00591268853395311,-0.068211163144981,1.37525149424654,0.0209994107380686
"luce",-0.0128609954397649,0.003303658418128,0.00650256994509762,-0.00829853849209227,0.0209994107380686,0.0474496270449942
"alpha",0.0606126783515111,0.000827459285731493,0.00216880075946643,0.000406843449666756,-0.00183078468977603,-0.0102197056650271
"beta",0.000827459285731493,0.0774953168824238,-0.00291295182342513,-0.0155205306214772,0.00153662664947498,0.000734969915014197
"gamma",0.00216880075946643,-0.00291295182342513,0.0522167921779751,0.00945832198156229,-0.0105532469550678,0.00825178424115735
"delta",0.000406843449666756,-0.0155205306214772,0.00945832198156229,0.0349434634048007,-0.0726280717617896,-0.0153816114153891
"lambda",-0.00183078468977603,0.00153662664947498,-0.0105532469550678,-0.0726280717617896,1.37865629380422,0.00620902797986915
"luce",-0.0102197056650271,0.000734969915014197,0.00825178424115735,-0.0153816114153891,0.00620902797986915,0.0739201043221058
"alpha",0.0679086199764385,-0.00482657572437821,0.00078764529472495,0.00237920313097036,-0.0134937261852477,-0.0241229739777433
"beta",-0.00482657572437821,0.0748350048399423,-0.000574752834154195,-0.0109749745794804,0.00517926701731572,0.00676685337471969
"gamma",0.00078764529472495,-0.000574752834154195,0.0595316929614114,0.00758451087593055,-0.00811538333835268,0.00571612272787361
"delta",0.00237920313097036,-0.0109749745794804,0.00758451087593055,0.0357246306185412,-0.0858127762077687,-0.0178788391227874
"lambda",-0.0134937261852477,0.00517926701731572,-0.00811538333835268,-0.0858127762077687,1.40856727477363,0.0327708061664596
"luce",-0.0241229739777433,0.00676685337471969,0.00571612272787361,-0.0178788391227874,0.0327708061664596,0.0734860181059517
"alpha",0.0723566409447015,0.00592166902642318,0.00434644887844365,-7.80900902602082e-05,0.0207142153764118,-0.00557629882886551
"beta",0.00592166902642318,0.0693399287288828,0.00774887508181945,-0.00235627829905993,-0.0658123935583639,-0.0155279445916755
"gamma",0.00434644887844365,0.00774887508181945,0.0706414710045455,0.00186337569992884,0.0599032645363159,0.0104732956990763
"delta",-7.80900902602082e-05,-0.00235627829905993,0.00186337569992884,0.0345219780745545,-0.0104332635862867,-0.00320606271550909
"lambda",0.0207142153764118,-0.0658123935583639,0.0599032645363159,-0.0104332635862867,1.02470733609467,-0.0591818948128631
"luce",-0.00557629882886551,-0.0155279445916755,0.0104732956990763,-0.00320606271550909,-0.0591818948128631,0.0726100007051953
"alpha",0.0753278929230971,-0.000895620129461952,-0.0146976085974432,0.000204050550107171,-0.024230820942411,-0.00639435587325698
"beta",-0.000895620129461952,0.0599110827220528,0.0115138493517684,-0.00199690593173571,-0.0210747484351585,-0.00924252861342003
"gamma",-0.0146976085974432,0.0115138493517684,0.0620425961800484,-0.000151942408467933,0.0454005339432051,0.00122790859411179
"delta",0.000204050550107171,-0.00199690593173571,-0.000151942408467933,0.0310819156819295,-0.00538151243406989,-0.00189686522747673
"lambda",-0.024230820942411,-0.0210747484351585,0.0454005339432051,-0.00538151243406989,0.820044604072058,-0.0182865929313003
"luce",-0.00639435587325698,-0.00924252861342003,0.00122790859411179,-0.00189686522747673,-0.0182865929313003,0.0530459321455963
"alpha",0.0680312565786647,0.00180460081452263,0.00879025640338528,0.00351860148436396,-0.00296166466407529,-0.0189220816861535
"beta",0.00180460081452263,0.078574668873669,2.25093685614315e-05,-0.0163389167112266,0.0272113458209109,0.000374249756441138
"gamma",0.00879025640338528,2.25093685614315e-05,0.0464714412695412,0.0041726967912964,-0.00947003680683215,0.00494624349746754
"delta",0.00351860148436396,-0.0163389167112266,0.0041726967912964,0.0513165289123902,-0.10519098923997,-0.0208244959728953
"lambda",-0.00296166466407529,0.0272113458209109,-0.00947003680683215,-0.10519098923997,1.34390013333708,0.0230303616629495
"luce",-0.0189220816861535,0.000374249756441138,0.00494624349746754,-0.0208244959728953,0.0230303616629495,0.0774346033113939
"alpha",0.0419504003204929,0.00483655236936703,0.00564675660476756,0.00187577607420195,0.00303042213806522,0.00290453491979872
"beta",0.00483655236936703,0.0718653049971537,-0.000911038601709404,-0.00871996681500051,-0.102243718309517,-0.00465894692995005
"gamma",0.00564675660476756,-0.000911038601709404,0.0238428786397296,0.00279607129566812,0.0010446112071125,0.00848958721880012
"delta",0.00187577607420195,-0.00871996681500051,0.00279607129566812,0.0547931732238812,-0.0508856135534974,-0.00398985134656645
"lambda",0.00303042213806522,-0.102243718309517,0.0010446112071125,-0.0508856135534974,1.07006919890816,-0.0515956546413719
"luce",0.00290453491979872,-0.00465894692995005,0.00848958721880012,-0.00398985134656645,-0.0515956546413719,0.0639817508517517
"alpha",0.0759218401087121,0.000661853465121857,-0.0123104229266169,-4.1266081302061e-05,-0.00588701697242677,-0.00513364892355241
"beta",0.000661853465121857,0.0589804518726121,0.00900284188375208,-0.00372542066705709,-0.020644953949744,-0.00688252090450179
"gamma",-0.0123104229266169,0.00900284188375208,0.066701440605249,0.000235626941378005,0.0429796970427952,0.00210411314859189
"delta",-4.1266081302061e-05,-0.00372542066705709,0.000235626941378005,0.0320615977651051,-0.0137786288963918,-0.00165640097184586
"lambda",-0.00588701697242677,-0.020644953949744,0.0429796970427952,-0.0137786288963918,0.834468932619409,-0.0177151121162732
"luce",-0.00513364892355241,-0.00688252090450179,0.00210411314859189,-0.00165640097184586,-0.0177151121162732,0.05602249141594
"alpha",0.0505520535706047,0.00213092451895302,-0.00545013690375796,-0.000871167075779872,-0.00929308547494878,-0.016727299520081
"beta",0.00213092451895302,0.0778597893541368,0.00247764551219221,-0.0135168678098049,-0.059063454097556,-0.0100613604150091
"gamma",-0.00545013690375796,0.00247764551219221,0.0541805522547174,0.00611292786524378,0.0342061569753055,-0.00241129251153922
"delta",-0.000871167075779872,-0.0135168678098049,0.00611292786524378,0.0465851827572328,-0.0504315382673773,-0.0155850733933416
"lambda",-0.00929308547494878,-0.059063454097556,0.0342061569753055,-0.0504315382673773,1.25041945972666,-0.0628994620445388
"luce",-0.016727299520081,-0.0100613604150091,-0.00241129251153922,-0.0155850733933416,-0.0628994620445388,0.0679798983404087
"alpha",0.066950937362328,0.00309845947791744,0.00125266077649058,-0.000624262055292599,0.0233596082299373,-0.0147079079338356
"beta",0.00309845947791744,0.0728393199626661,0.00084935126208086,-0.0171857407696213,-0.0248747962243493,-0.00254786529246242
"gamma",0.00125266077649058,0.00084935126208086,0.0686478164130094,0.0136657557249679,0.0184257142857815,0.0091953773024693
"delta",-0.000624262055292599,-0.0171857407696213,0.0136657557249679,0.0649312692647072,-0.0962103388044475,-0.0219544931651015
"lambda",0.0233596082299373,-0.0248747962243493,0.0184257142857815,-0.0962103388044475,1.24898751733727,-0.0218473106993705
"luce",-0.0147079079338356,-0.00254786529246242,0.0091953773024693,-0.0219544931651015,-0.0218473106993705,0.0781388364393622
"alpha",0.0651893102596389,-0.000508154385312331,0.00559824159462863,0.0016574526529339,0.00414944096165256,-0.0171976436146115
"beta",-0.000508154385312331,0.0721099185127001,-0.00107227208659812,-0.0177855761491935,0.00158266514125858,0.00156287019151148
"gamma",0.00559824159462863,-0.00107227208659812,0.0663172357516397,0.0123200022632825,-0.00553813887919362,0.00696058916257633
"delta",0.0016574526529339,-0.0177855761491935,0.0123200022632825,0.0555228154829483,-0.103935044829062,-0.0188428049469957
"lambda",0.00414944096165256,0.00158266514125858,-0.00553813887919362,-0.103935044829062,1.34853051384176,-0.00245200469760792
"luce",-0.0171976436146115,0.00156287019151148,0.00696058916257633,-0.0188428049469957,-0.00245200469760792,0.0664179486844924
"alpha",0.0551811046661372,-0.000200663882412567,0.00633458149429576,0.00269053239575294,-0.00834143932369439,-0.0161914602232863
"beta",-0.000200663882412567,0.0764099418358876,-0.00149336849866251,-0.0104353905900043,0.00586801538062424,0.00487799135577965
"gamma",0.00633458149429576,-0.00149336849866251,0.0391323140352953,0.000797800207696664,0.00612974433976544,0.00835586764071803
"delta",0.00269053239575294,-0.0104353905900043,0.000797800207696664,0.0265073969462783,-0.0672846647395895,-0.0109920999134269
"lambda",-0.00834143932369439,0.00586801538062424,0.00612974433976544,-0.0672846647395895,1.39181552823429,0.0105361697659215
"luce",-0.0161914602232863,0.00487799135577965,0.00835586764071803,-0.0109920999134269,0.0105361697659215,0.0668484211091282
"alpha",0.0745628172262348,0.00110283603533436,0.00853797601131644,0.00207695092097932,-0.00761449996085631,-0.0139507226080972
"beta",0.00110283603533436,0.0822813846859369,-5.50462987855157e-05,-0.011264988744419,0.0227945742270396,0.00218119389887485
"gamma",0.00853797601131644,-5.50462987855157e-05,0.0272618928850634,0.00159309589693373,-0.0110304064528084,0.00433343762622049
"delta",0.00207695092097932,-0.011264988744419,0.00159309589693373,0.0265256552899503,-0.0676816024886917,-0.00978347370958763
"lambda",-0.00761449996085631,0.0227945742270396,-0.0110304064528084,-0.0676816024886917,1.40469057560449,0.0111263333917489
"luce",-0.0139507226080972,0.00218119389887485,0.00433343762622049,-0.00978347370958763,0.0111263333917489,0.0597728193130604
"alpha",0.0625488611317657,0.00809099401911354,0.00309440708527809,-0.00326956149513078,0.0223173279648223,-0.0151501484316805
"beta",0.00809099401911354,0.0705326086333716,0.00474788477141841,-0.00907574040071339,-0.0703783625792312,-0.00876433683516217
